Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
5/4/2017,RT,"COPPER, FREE",1022,1705-09433-001,N,0.12MG/L,LC001,DS001,SPIRAK RESIDENCE
5/4/2017,RT,LEAD,1030,1705-09433-001,N,0.0011MG/L,LC001,DS001,SP  I RA  KR  ES  I DE  NC  E
4/26/2017,RT,"COPPER, FREE",1022,1704-08571-002,N,0.15MG/L,LC001,DS001,C  A  RYCA  L  AR  K
4/26/2017,RT,LEAD,1030,1704-08571-002,Y,,LC001,DS001,CA  RYCA  L  AR  K
4/12/2017,RT,"COPPER, FREE",1022,1704-08571-001,N,0.13MG/L,LC001,DS001,J US  T  I NMOS  HI A
4/12/2017,RT,LEAD,1030,1704-08571-001,N,0.0020MG/L,LC001,DS001,J  US  T  I NMOS  HI A
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-001,N,0.10MG/L,LC001,DS001,GOL  DS  MI T  H1  0  7  3  6R  T1  1  6
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-002,N,0.10MG/L,LC001,DS001,LA  B  OUN  T  Y4  0  5C  HA  RL  OT  T  E
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-003,N,0.040MG/L,LC001,DS001,"GRDIR  O  UX  ,BOB1  0  6"
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-004,N,0.57MG/L,LC001,DS001,TRHAOMRANNBAU GSIHR O  UX9  3  1  8RT
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-005,N,0.058MG/L,LC001,DS001,1D1O6U  GMEA  D1  0  9  7  5R  T1  1  6
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-006,N,0.13MG/L,LC001,DS001,E  MMAMEA  D1  0  6  5  5R  T1  1  6
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-007,N,0.10MG/L,LC001,DS001,H  OWAR  DR  US  SE  L  L1  0  6  4  3
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-008,N,0.15MG/L,LC001,DS001,RKNT O1W16L  D  EN6GAR  BE  Y
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-009,N,0.13MG/L,LC001,DS001,SFATERVMEAU  B  E4  1  9
2/8/2017,RT,"COPPER, FREE",1022,1702-02924-010,N,0.056MG/L,LC001,DS001,RKDIC RHEMAOLN EDS RTDATE1  0  0  0  4RT
2/8/2017,RT,LEAD,1030,1702-02924-001,N,0.0110MG/L,LC001,DS001,1G1O6L  DS  MI T  H1  0  7  3  6R  T1  1  6
2/8/2017,RT,LEAD,1030,1702-02924-002,Y,,LC001,DS001,L  AB  OUN  T  Y4  0  5C  HA  RL  OT  T  E
2/8/2017,RT,LEAD,1030,1702-02924-003,Y,,LC001,DS001,"GRDIR  O  UX  ,BOB1  0  6"
2/8/2017,RT,LEAD,1030,1702-02924-004,N,0.0046MG/L,LC001,DS001,TRHAOMRANNBAU GSIHR O  UX9  3  1  8RT
2/8/2017,RT,LEAD,1030,1702-02924-005,Y,,LC001,DS001,D11O6U  GMEA  D1  0  9  7  5R  T1  1  6
2/8/2017,RT,LEAD,1030,1702-02924-006,N,0.0026MG/L,LC001,DS001,E  MMAMEA  D1  0  6  5  5R  T1  1  6
2/8/2017,RT,LEAD,1030,1702-02924-007,Y,,LC001,DS001,H  OWAR  DR  US  SE  L  L1  0  6  4  3
2/8/2017,RT,LEAD,1030,1702-02924-008,Y,,LC001,DS001,RKNT O11W6L  D  EN6GAR  BE  Y
2/8/2017,RT,LEAD,1030,1702-02924-009,N,0.0014MG/L,LC001,DS001,SFATREVMEAU  BE4  1  9
2/8/2017,RT,LEAD,1030,1702-02924-010,Y,,LC001,DS001,RKDIC RHEMAOLN EDS RTDATE1  0  0  0  4RT
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-001,N,0.25MG/L,LC001,DS001,1H1IN6 E  S  BU  RGWAT  E  R
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-002,N,0.083MG/L,LC001,DS001,WTOOWRNK SH AOLFLF I CE
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-003,N,0.073MG/L,LC001,DS001,C  HR  I ST  OP  HE  RH  EN  G
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-004,N,0.12MG/L,LC001,DS001,J  UN  EGI R  OX
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-005,N,0.14MG/L,LC001,DS001,WA  YN  ER  US  HF  OR  D
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-006,Y,,LC001,DS001,T  O  NI ABOU  CH  AR  D
1/18/2017,RT,"COPPER, FREE",1022,1701-01345-007,N,0.099MG/L,LC001,DS001,R  OC  KYMAR  T  I N
1/18/2017,RT,LEAD,1030,1701-01345-001,N,0.0058MG/L,LC001,DS001,HI NE  S  BU  RGWAT  E  R
