Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/21/2017,RT,"COPPER, FREE",1022,1709-22763-004,N,0.092MG/L,LC001,DS001,"WSID 5242, 85 MEACHAM ST"
9/21/2017,RT,"COPPER, FREE",1022,1709-22763-008,N,0.13MG/L,LC001,DS001,"WS  I D5  2  4  2  ,8  4C  RE  EKRD"
9/21/2017,RT,"COPPER, FREE",1022,1709-22763-009,N,0.14MG/L,LC001,DS001,"WS  I D5  2  4  2  ,7  6MI L  LS  T"
9/21/2017,RT,LEAD,1030,1709-22763-004,N,0.0012MG/L,LC001,DS001,"WS  I D5  2  4  2  ,8  5ME  AC  HA  MST"
9/21/2017,RT,LEAD,1030,1709-22763-008,N,0.0048MG/L,LC001,DS001,"WS  I D5  2  4  2  ,8  4C  RE  EKRD"
9/21/2017,RT,LEAD,1030,1709-22763-009,N,0.0037MG/L,LC001,DS001,"WS  I D5  2  4  2  ,7  6MI L  LS  T"
9/20/2017,RT,"COPPER, FREE",1022,1709-22763-002,N,0.10MG/L,LC001,DS001,"WS  I D5  2  4  2  ,4  4R  I VE  RS  T"
9/20/2017,RT,"COPPER, FREE",1022,1709-22763-003,N,0.053MG/L,LC001,DS001,"WS  I D5  2  4  2  ,4  9H  I L  L  SI D  E"
9/20/2017,RT,"COPPER, FREE",1022,1709-22763-005,N,0.055MG/L,LC001,DS001,"WS  I D5  2  4  2  ,1  0  2ME  AC  HA  M"
9/20/2017,RT,"COPPER, FREE",1022,1709-22763-006,N,0.022MG/L,LC001,DS001,"WSTS  I D5  2  4  2  ,8  0NA  SHDR  I VE"
9/20/2017,RT,"COPPER, FREE",1022,1709-22763-007,N,0.091MG/L,LC001,DS001,"WS  I D5  2  4  2  ,9  7ME  AC  HA  MST"
9/20/2017,RT,LEAD,1030,1709-22763-002,N,0.0017MG/L,LC001,DS001,"WS  I D5  2  4  2  ,4  4R  I VE  RS  T"
9/20/2017,RT,LEAD,1030,1709-22763-003,Y,,LC001,DS001,"WS  I D5  2  4  2  ,4  9H  I L  L  SI D  E"
9/20/2017,RT,LEAD,1030,1709-22763-005,N,0.0012MG/L,LC001,DS001,"WS  I D5  2  4  2  ,1  0  2ME  AC  HA  M"
9/20/2017,RT,LEAD,1030,1709-22763-006,Y,,LC001,DS001,"SWTS  I D5  2  4  2  ,8  0NA  SHDR  I VE"
9/20/2017,RT,LEAD,1030,1709-22763-007,N,0.0037MG/L,LC001,DS001,"WS  I D5  2  4  2  ,9  7ME  AC  HA  MST"
9/19/2017,RT,"COPPER, FREE",1022,1709-22763-001,N,0.033MG/L,LC001,DS001,"WS  I D5  2  4  2  ,1  0  2R  I VE  RS  T"
9/19/2017,RT,"COPPER, FREE",1022,1709-22763-010,N,0.031MG/L,LC001,DS001,"WS  I D5  2  4  2  ,4  0  8R  OUT  E1  4  0"
9/19/2017,RT,LEAD,1030,1709-22763-001,Y,,LC001,DS001,"WWESSIDT  5 24 2,1  0  2RI V  ERST"
9/19/2017,RT,LEAD,1030,1709-22763-010,N,0.0013MG/L,LC001,DS001,"WS  I D5  2  4  2  ,4  0  8R  OUT  E1  4  0"
9/28/2016,RT,"COPPER, FREE",1022,1609-22391-001,N,0.081MG/L,LC001,DS001,"WWSESIDT  5 2  42  ,2 0  2H  I L  L  S  I DE"
9/28/2016,RT,LEAD,1030,1609-22391-001,N,0.0010MG/L,LC001,DS001,"WS  I D5  2  4  2  ,2  0  2H  I L  L  SI D  E"
9/27/2016,RT,"COPPER, FREE",1022,1609-22391-003,N,0.063MG/L,LC001,DS001,"WS  I D5  2  4  2  ,5  5S  CH  OOL"
9/27/2016,RT,"COPPER, FREE",1022,1609-22391-004,N,0.13MG/L,LC001,DS001,"WSTSRIDE E5T2 4  2  ,8  5ME  A  CHA  M"
9/27/2016,RT,"COPPER, FREE",1022,1609-22391-005,N,0.078MG/L,LC001,DS001,"WS  I D5  2  4  2  ,4  9H  I L  L  SI D  E"
9/27/2016,RT,"COPPER, FREE",1022,1609-22391-006,N,0.040MG/L,LC001,DS001,"WS  I D5  2  4  2  ,8  0N  AS  H"
9/27/2016,RT,"COPPER, FREE",1022,1609-22391-007,N,0.058MG/L,LC001,DS001,"WS  I D5  2  4  2  ,9  7ME  AC  HA  M"
9/27/2016,RT,LEAD,1030,1609-22391-003,Y,,LC001,DS001,"WS  I D5  2  4  2  ,5  5S  CH  OOL"
9/27/2016,RT,LEAD,1030,1609-22391-004,Y,,LC001,DS001,"SWTSRIDE E5T2 4  2  ,8  5ME  A  CHA  M"
9/27/2016,RT,LEAD,1030,1609-22391-005,Y,,LC001,DS001,"WS  I D5  2  4  2  ,4  9H  I L  L  SI D  E"
9/27/2016,RT,LEAD,1030,1609-22391-006,Y,,LC001,DS001,"WS  I D5  2  4  2  ,8  0N  AS  H"
9/27/2016,RT,LEAD,1030,1609-22391-007,Y,,LC001,DS001,"WS  I D5  2  4  2  ,9  7ME  AC  HA  M"
9/26/2016,RT,"COPPER, FREE",1022,1609-22391-002,N,0.18MG/L,LC001,DS001,"WS  I D5  2  4  2  ,7  0ME  AC  HA  M"
9/26/2016,RT,LEAD,1030,1609-22391-002,N,0.0023MG/L,LC001,DS001,"WS  I D5  2  4  2  ,7  0ME  AC  HA  M"
