Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-001,N,0.055MG/L,LC001,DS001,35 NORTH PLEASANT ST
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-002,N,0.025MG/L,LC001,DS001,6PI N  ES  T
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-003,N,0.090MG/L,LC001,DS001,4 00E  A  STMA  I NS  T
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-004,N,0.036MG/L,LC001,DS001,1  5 9D  OMI N  I ONA  VE
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-005,N,0.063MG/L,LC001,DS001,1  0 0GER  AL  D  I NEAV  E
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-006,N,0.047MG/L,LC001,DS001,81EL  MS  T
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-007,N,0.076MG/L,LC001,DS001,49  4H  I GH  L  AN  DA  VE
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-008,N,0.14MG/L,LC001,DS001,14 8NA  SONT  ER  RA  CE
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-009,N,0.075MG/L,LC001,DS001,2  1 4N  OR  THJ  A  YR  OAD
8/25/2016,RT,"COPPER, FREE",1022,1608-19075-010,N,0.088MG/L,LC001,DS001,1 33VTRT  E2  4  3
8/25/2016,RT,LEAD,1030,1608-19075-001,Y,,LC001,DS001,35NOR  THPL  E  A  SA  NTS  T
8/25/2016,RT,LEAD,1030,1608-19075-002,Y,,LC001,DS001,6PI N  ES  T
8/25/2016,RT,LEAD,1030,1608-19075-003,Y,,LC001,DS001,40 0E  A  STMA  I NS  T
8/25/2016,RT,LEAD,1030,1608-19075-004,Y,,LC001,DS001,1 5  9D  OMI N  I ONA  VE
8/25/2016,RT,LEAD,1030,1608-19075-005,Y,,LC001,DS001,1 00GER  AL  D  I NEAV  E
8/25/2016,RT,LEAD,1030,1608-19075-006,Y,,LC001,DS001,8  1E  L  MS  T
8/25/2016,RT,LEAD,1030,1608-19075-007,Y,,LC001,DS001,4  9  4H  I GH  L  AN  DA  VE
8/25/2016,RT,LEAD,1030,1608-19075-008,Y,,LC001,DS001,14  8NA  SONT  ER  RA  CE
8/25/2016,RT,LEAD,1030,1608-19075-009,Y,,LC001,DS001,2  1  4N  OR  THJ  A  YR  OAD
8/25/2016,RT,LEAD,1030,1608-19075-010,N,0.001MG/L,LC001,DS001,13  3V  TRT  E2  4  3
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-001,N,0.12MG/L,LC001,DS001,WA  L  TSMI T  H1  3  3R  T  E2  4  3
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-002,N,0.16MG/L,LC001,DS001,SE  NI ORMEA  LS  I TE1  6  0RR
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-003,N,0.73MG/L,LC001,DS001,SMTT.WW1  2  2E  L  KI N  SD  R
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-004,N,0.16MG/L,LC001,DS001,PE  AR  T  I EJ  O  NE  S1  3  8E  AS  T
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-005,N,0.056MG/L,LC001,DS001,MMAAIYN MAY  HE  U1  0  0
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-006,N,0.11MG/L,LC001,DS001,GSUESRAANLD HINAGE EANV E 4  0  0R  T  E1  0  5
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-007,N,0.070MG/L,LC001,DS001,RI CH  AR  DH  AR  DY8  1EL  M
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-008,N,0.026MG/L,LC001,DS001,LSUTCI L  L  ECA  DI E  UX1  5  9
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-009,N,0.11MG/L,LC001,DS001,RDIOCMHIANRIODN B AEVRET H  I UME3  0
7/24/2013,RT,"COPPER, FREE",1022,1307-13956-010,N,0.20MG/L,LC001,DS001,NTOOWRTNH C PLLEERAKSSA ONFTF SICTE.1  4  2
7/24/2013,RT,LEAD,1030,1307-13956-001,N,0.003MG/L,LC001,DS001,MWAAILNT S STM  I T  H1  3  3RT  E2  4  3
7/24/2013,RT,LEAD,1030,1307-13956-002,N,0.001MG/L,LC001,DS001,SE  NI ORMEA  LS  I TE1  6  0RR
7/24/2013,RT,LEAD,1030,1307-13956-003,N,0.010MG/L,LC001,DS001,MSTT.WW1  2  2E  L  KI N  SD  R
7/24/2013,RT,LEAD,1030,1307-13956-004,N,0.003MG/L,LC001,DS001,P  E  AR  T  I EJ  O  NE  S1  3  8E  AS  T
