Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/25/2017,RT,"COPPER, FREE",1022,BY73042,N,0.010MG/L,LC001,DS001,POST OFFICE UTILITY
7/25/2017,RT,"COPPER, FREE",1022,BY73043,N,0.018MG/L,LC001,DS001,PROOSOTM OF  F  I CEMEN  SR  OOM
7/25/2017,RT,"COPPER, FREE",1022,BY73044,N,0.017MG/L,LC001,DS001,P  OS  TOF  F  I CEWOMA  NS
7/25/2017,RT,"COPPER, FREE",1022,BY73045,N,0.026MG/L,LC001,DS001,1RSOTO TMR  A  X
7/25/2017,RT,"COPPER, FREE",1022,BY73046,N,0.008MG/L,LC001,DS001,S  A  L  ONME  NSRO  OM
7/25/2017,RT,"COPPER, FREE",1022,BY73047,N,0.012MG/L,LC001,DS001,SA  L  ONWOMA  NSROO  M
7/25/2017,RT,"COPPER, FREE",1022,BY73048,N,0.016MG/L,LC001,DS001,D  OT  SMEN  SR  OOM
7/25/2017,RT,"COPPER, FREE",1022,BY73049,N,0.011MG/L,LC001,DS001,DOT  SWOMA  NSRO  OM
7/25/2017,RT,"COPPER, FREE",1022,BY73050,N,0.018MG/L,LC001,DS001,1  STWOKME  NSRO  OM
7/25/2017,RT,"COPPER, FREE",1022,BY73051,N,0.013MG/L,LC001,DS001,1 STWOKWOMA  NSROO  M
7/25/2017,RT,LEAD,1030,BY73042,Y,,LC001,DS001,POS  TOF  F  I CEUT  I L  I T  Y
7/25/2017,RT,LEAD,1030,BY73043,N,0.0011MG/L,LC001,DS001,PROOSOTM OF  F  I CEMEN  SR  OOM
7/25/2017,RT,LEAD,1030,BY73044,Y,,LC001,DS001,P  OS  TOF  F  I CEWOMA  NS
7/25/2017,RT,LEAD,1030,BY73045,Y,,LC001,DS001,R1SOTO TMR  A  X
7/25/2017,RT,LEAD,1030,BY73046,Y,,LC001,DS001,SA  L  ONME  NSRO  OM
7/25/2017,RT,LEAD,1030,BY73047,Y,,LC001,DS001,S  A  L  ONWOMA  NSROO  M
7/25/2017,RT,LEAD,1030,BY73048,Y,,LC001,DS001,D  OT  SMEN  SR  OOM
7/25/2017,RT,LEAD,1030,BY73049,Y,,LC001,DS001,D  OT  SWOMA  NSRO  OM
7/25/2017,RT,LEAD,1030,BY73050,N,0.0013MG/L,LC001,DS001,1 STWOKME  NSRO  OM
7/25/2017,RT,LEAD,1030,BY73051,Y,,LC001,DS001,1 STWOKWOMA  NSROO  M
7/5/2016,RT,"COPPER, FREE",1022,BN67819,N,0.008MG/L,LC001,DS001,DOT  SMEN  SR  OOM
7/5/2016,RT,"COPPER, FREE",1022,BN67820,N,0.018MG/L,LC001,DS001,DOT  SL  AD  I ESROO  M
7/5/2016,RT,"COPPER, FREE",1022,BN67821,N,0.010MG/L,LC001,DS001,DOT  S1  STWOK
7/5/2016,RT,"COPPER, FREE",1022,BN67822,N,0.018MG/L,LC001,DS001,POS  TOF  F  I CE
7/5/2016,RT,"COPPER, FREE",1022,BN67823,N,0.024MG/L,LC001,DS001,1 STT  RA  X
7/5/2016,RT,LEAD,1030,BN67819,N,0.002MG/L,LC001,DS001,D  OT  SMEN  SR  OOM
7/5/2016,RT,LEAD,1030,BN67820,N,0.001MG/L,LC001,DS001,D  OT  SL  AD  I ESROO  M
7/5/2016,RT,LEAD,1030,BN67821,Y,,LC001,DS001,DOT  S1  STWOK
7/5/2016,RT,LEAD,1030,BN67822,N,0.001MG/L,LC001,DS001,POS  TOF  F  I CE
7/5/2016,RT,LEAD,1030,BN67823,Y,,LC001,DS001,1 STT  RA  X
7/24/2013,RT,"COPPER, FREE",1022,BF10942,N,0.019MG/L,LC001,DS001,D  OT  SKI TT  AP
7/24/2013,RT,"COPPER, FREE",1022,BF10943,N,0.036MG/L,LC001,DS001,1S  TT  RA  X
7/24/2013,RT,"COPPER, FREE",1022,BF10944,N,0.058MG/L,LC001,DS001,MAS  SA  GET  HE  RA  PY
7/24/2013,RT,"COPPER, FREE",1022,BF10945,N,0.046MG/L,LC001,DS001,1 STWOKWOME  NSBA  T  H
