Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/29/2017,RT,"COPPER, FREE",1022,1710-24323-001,N,0.39MG/L,LC001,DS001,4909 MAIN STREET
9/29/2017,RT,"COPPER, FREE",1022,1710-24323-002,N,0.32MG/L,LC001,DS001,5  1 42H  A  NNARO  AD
9/29/2017,RT,"COPPER, FREE",1022,1710-24323-003,N,0.37MG/L,LC001,DS001,1  48S  QU  AR  ER  OA  D
9/29/2017,RT,"COPPER, FREE",1022,1710-24323-004,N,0.38MG/L,LC001,DS001,5 4  31M  AI NST  RE  E  T
9/29/2017,RT,"COPPER, FREE",1022,1710-24323-005,N,0.38MG/L,LC001,DS001,5  1 30M  AI NST  RE  E  T
9/29/2017,RT,LEAD,1030,1710-24323-001,Y,,LC001,DS001,4 9  09MAI NST  RE  E  T
9/29/2017,RT,LEAD,1030,1710-24323-002,Y,,LC001,DS001,5  1 42HA  NNARO  AD
9/29/2017,RT,LEAD,1030,1710-24323-003,N,0.0011MG/L,LC001,DS001,14  8SQU  AR  ER  OA  D
9/29/2017,RT,LEAD,1030,1710-24323-004,Y,,LC001,DS001,5  4  3  1M  AI NST  RE  E  T
9/29/2017,RT,LEAD,1030,1710-24323-005,Y,,LC001,DS001,51 30MAI NST  RE  E  T
12/17/2015,RT,"COPPER, FREE",1022,1512-27041-001,N,0.087MG/L,LC001,DS001,4 90 9M  AI NST
12/17/2015,RT,"COPPER, FREE",1022,1512-27041-002,N,0.088MG/L,LC001,DS001,51  4  2HA  NNARD
12/17/2015,RT,"COPPER, FREE",1022,1512-27041-003,N,0.080MG/L,LC001,DS001,5 1  30MAI NST
12/17/2015,RT,"COPPER, FREE",1022,1512-27041-004,N,0.073MG/L,LC001,DS001,5 1  3  4HA  NNARD
12/17/2015,RT,"COPPER, FREE",1022,1512-27041-005,N,0.074MG/L,LC001,DS001,5 43 1M  AI NST
12/17/2015,RT,LEAD,1030,1512-27041-001,Y,,LC001,DS001,4 90 9M  AI NST
12/17/2015,RT,LEAD,1030,1512-27041-002,Y,,LC001,DS001,5  1  4 2H  A  NNARD
12/17/2015,RT,LEAD,1030,1512-27041-003,Y,,LC001,DS001,51  3 0MAI NST
12/17/2015,RT,LEAD,1030,1512-27041-004,Y,,LC001,DS001,5  13  4HA  NNARD
12/17/2015,RT,LEAD,1030,1512-27041-005,Y,,LC001,DS001,54 3  1M  AI NST
11/19/2015,SP,"COPPER, FREE",1022,1511-25060-001,Y,,RW001,WL001,SP  RI N  GSO  URC  E
"",,,,,,,,,
9/16/2014,RT,"COPPER, FREE",1022,1409-19110-004,N,0.12MG/L,LC001,DS001,5134 HANNA RD  KITCHEN
9/16/2014,RT,"COPPER, FREE",1022,1409-19110-005,N,0.13MG/L,LC001,DS001,54 3  1M  AI NST  RE  E  T
9/16/2014,RT,LEAD,1030,1409-19110-004,Y,,LC001,DS001,5K1IT3C4 HHEANN NARDKI T  CH  EN
9/16/2014,RT,LEAD,1030,1409-19110-005,Y,,LC001,DS001,5  43  1M  AI NST  RE  E  T
9/15/2014,RT,"COPPER, FREE",1022,1409-19110-001,N,0.12MG/L,LC001,DS001,K51IT4C2 HHEANN NAKI T  C  HE  N
9/15/2014,RT,"COPPER, FREE",1022,1409-19110-002,N,0.13MG/L,LC001,DS001,5 13 0MAI NSTK  I TC  HE  N
9/15/2014,RT,"COPPER, FREE",1022,1409-19110-003,N,0.12MG/L,LC001,DS001,1  48SQU  AR  ER  DK  I T  CHE  N
9/15/2014,RT,LEAD,1030,1409-19110-001,Y,,LC001,DS001,5  1  42H  A  NNAK  I TC  HE  N
9/15/2014,RT,LEAD,1030,1409-19110-002,Y,,LC001,DS001,5  13  0MAI NSTK  I TC  HE  N
9/15/2014,RT,LEAD,1030,1409-19110-003,Y,,LC001,DS001,1  4 8SQU  AR  ER  DK  I T  CHE  N
6/16/2014,RT,"COPPER, FREE",1022,1406-11333-001,N,0.20MG/L,LC001,DS001,5 1  30M  AI N
6/16/2014,RT,"COPPER, FREE",1022,1406-11333-002,N,0.26MG/L,LC001,DS001,5  2  7 6M  AI N
