Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
6/13/2017,RT,"COPPER, FREE",1022,1706-12632-002,N,0.22MG/L,LC001,DS001,WASH SINK
6/13/2017,RT,"COPPER, FREE",1022,1706-12632-003,N,0.099MG/L,LC001,DS001,MEN  ' SR  OOMS  I NK
6/13/2017,RT,LEAD,1030,1706-12632-002,N,0.0053MG/L,LC001,DS001,WA  SHSI N  K
6/13/2017,RT,LEAD,1030,1706-12632-003,Y,,LC001,DS001,MEN  ' SR  OOMS  I NK
6/12/2017,RT,"COPPER, FREE",1022,1706-12632-005,N,0.17MG/L,LC001,DS001,QCL  A  BS  I NK
6/12/2017,RT,LEAD,1030,1706-12632-005,Y,,LC001,DS001,Q  CL  A  BS  I NK
6/9/2017,RT,"COPPER, FREE",1022,1706-12632-001,N,0.097MG/L,LC001,DS001,O  F  FI C  ES  I NK
6/9/2017,RT,"COPPER, FREE",1022,1706-12632-004,N,0.19MG/L,LC001,DS001,BA  T  HS  I NK
6/9/2017,RT,LEAD,1030,1706-12632-001,N,0.0019MG/L,LC001,DS001,OF  FI C  ES  I NK
6/9/2017,RT,LEAD,1030,1706-12632-004,N,0.0029MG/L,LC001,DS001,BA  T  HS  I NK
12/7/2016,RT,"COPPER, FREE",1022,1612-28797-001,N,0.040MG/L,LC001,DS001,O  F  FI C  ES  I NK
12/7/2016,RT,"COPPER, FREE",1022,1612-28797-002,N,0.076MG/L,LC001,DS001,WA  SHSI N  K
12/7/2016,RT,"COPPER, FREE",1022,1612-28797-003,N,0.034MG/L,LC001,DS001,M  EN  ' SR  OOMS  I NK
12/7/2016,RT,"COPPER, FREE",1022,1612-28797-004,N,0.14MG/L,LC001,DS001,B  A  T  HS  I NK
12/7/2016,RT,"COPPER, FREE",1022,1612-28797-005,N,0.14MG/L,LC001,DS001,QCL  A  BS  I NK
12/7/2016,RT,LEAD,1030,1612-28797-001,N,0.0022MG/L,LC001,DS001,O  F  FI C  ES  I NK
12/7/2016,RT,LEAD,1030,1612-28797-002,N,0.0058MG/L,LC001,DS001,WA  SHSI N  K
12/7/2016,RT,LEAD,1030,1612-28797-003,N,0.0018MG/L,LC001,DS001,MEN  ' SR  OOMS  I NK
12/7/2016,RT,LEAD,1030,1612-28797-004,N,0.0012MG/L,LC001,DS001,B  A  T  HS  I NK
12/7/2016,RT,LEAD,1030,1612-28797-005,Y,,LC001,DS001,QCL  A  BS  I NK
6/16/2016,RT,"COPPER, FREE",1022,1606-12716-001,N,0.054MG/L,LC001,DS001,O  F  FI C  ES  I NK
6/16/2016,RT,"COPPER, FREE",1022,1606-12716-002,N,0.064MG/L,LC001,DS001,B  R  EA  KR  OOMS  I NK
6/16/2016,RT,"COPPER, FREE",1022,1606-12716-003,N,0.21MG/L,LC001,DS001,OCL  A  BS  I NK
6/16/2016,RT,"COPPER, FREE",1022,1606-12716-004,N,0.24MG/L,LC001,DS001,MEN  ' SR  OOMS  I NK
6/16/2016,RT,"COPPER, FREE",1022,1606-12716-005,N,0.11MG/L,LC001,DS001,WA  SHSI N  K
6/16/2016,RT,LEAD,1030,1606-12716-001,Y,,LC001,DS001,O  F  FI C  ES  I NK
6/16/2016,RT,LEAD,1030,1606-12716-002,Y,,LC001,DS001,B  R  EA  KR  OOMS  I NK
6/16/2016,RT,LEAD,1030,1606-12716-003,Y,,LC001,DS001,O  CL  A  BS  I NK
6/16/2016,RT,LEAD,1030,1606-12716-004,N,0.006MG/L,LC001,DS001,MEN  ' SR  OOMS  I NK
6/16/2016,RT,LEAD,1030,1606-12716-005,Y,,LC001,DS001,WA  SHSI N  K
12/11/2015,RT,"COPPER, FREE",1022,1512-26619-001,N,0.040MG/L,LC001,DS001,OF  FI C  ES  I NK
12/11/2015,RT,"COPPER, FREE",1022,1512-26619-002,N,0.074MG/L,LC001,DS001,WA  SHSI N  K
12/11/2015,RT,"COPPER, FREE",1022,1512-26619-003,N,0.12MG/L,LC001,DS001,MEN  ' SR  OOMS  I NK
12/11/2015,RT,"COPPER, FREE",1022,1512-26619-004,N,0.039MG/L,LC001,DS001,B  A  T  HS  I NK
