Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
4/5/2017,RT,"COPPER, FREE",1022,1704-07002-001,N,0.12MG/L,LC001,DS001,"WSID 21254, #1"
4/5/2017,RT,"COPPER, FREE",1022,1704-07002-002,N,0.054MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  8"
4/5/2017,RT,"COPPER, FREE",1022,1704-07002-003,N,0.16MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  6"
4/5/2017,RT,"COPPER, FREE",1022,1704-07002-004,N,0.058MG/L,LC001,DS001,WS  I D2  1  2  5  4  .#  1  7
4/5/2017,RT,"COPPER, FREE",1022,1704-07002-005,N,0.077MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  2  8"
4/5/2017,RT,LEAD,1030,1704-07002-001,N,0.0025MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1"
4/5/2017,RT,LEAD,1030,1704-07002-002,N,0.0013MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  8"
4/5/2017,RT,LEAD,1030,1704-07002-003,N,0.0054MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  6"
4/5/2017,RT,LEAD,1030,1704-07002-004,N,0.0022MG/L,LC001,DS001,WS  I D2  1  2  5  4  .#  1  7
4/5/2017,RT,LEAD,1030,1704-07002-005,N,0.0035MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  2  8"
11/9/2016,RT,"COPPER, FREE",1022,1611-25873-001,Y,,EP002,TP001,"WS  I D2  1  2  5  4  ,L  E  I SU  RE"
11/9/2016,RT,LEAD,1030,1611-25873-001,Y,,EP002,TP001,"LWOSDIDG E21  2  5  4  ,L  EI S  UR  E"
9/7/2016,RT,"COPPER, FREE",1022,1609-20152-001,N,0.051MG/L,LC001,DS001,"LWOSDIDG E21  2  5  4  ,#  1"
9/7/2016,RT,"COPPER, FREE",1022,1609-20152-002,N,0.14MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  8"
9/7/2016,RT,"COPPER, FREE",1022,1609-20152-003,N,0.097MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  6"
9/7/2016,RT,"COPPER, FREE",1022,1609-20152-004,N,0.10MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  7"
9/7/2016,RT,"COPPER, FREE",1022,1609-20152-005,N,0.12MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  2  8"
9/7/2016,RT,LEAD,1030,1609-20152-001,N,0.002MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1"
9/7/2016,RT,LEAD,1030,1609-20152-002,N,0.075MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  8"
9/7/2016,RT,LEAD,1030,1609-20152-003,N,0.003MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  6"
9/7/2016,RT,LEAD,1030,1609-20152-004,N,0.008MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  7"
9/7/2016,RT,LEAD,1030,1609-20152-005,N,0.010MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  2  8"
8/11/2015,RT,"COPPER, FREE",1022,1508-16535-001,N,0.023MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1"
8/11/2015,RT,"COPPER, FREE",1022,1508-16535-002,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  3"
8/11/2015,RT,"COPPER, FREE",1022,1508-16535-003,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  6"
8/11/2015,RT,"COPPER, FREE",1022,1508-16535-004,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  7"
8/11/2015,RT,"COPPER, FREE",1022,1508-16535-005,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  2  8"
8/11/2015,RT,LEAD,1030,1508-16535-001,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1"
8/11/2015,RT,LEAD,1030,1508-16535-002,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  3"
8/11/2015,RT,LEAD,1030,1508-16535-003,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  6"
8/11/2015,RT,LEAD,1030,1508-16535-004,N,0.001MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1  7"
8/11/2015,RT,LEAD,1030,1508-16535-005,Y,,LC001,DS001,"WS  I D2  1  2  5  4  ,#  2  8"
9/16/2014,RT,"COPPER, FREE",1022,1409-19169-001,N,0.11MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  1"
9/16/2014,RT,"COPPER, FREE",1022,1409-19169-002,N,0.043MG/L,LC001,DS001,"WS  I D2  1  2  5  4  ,#  8"
