Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/16/2017,RT,"COPPER, FREE",1022,1708-19382-001,N,0.16MG/L,LC001,DS001,"WSID 20990, APT 47C"
8/16/2017,RT,"COPPER, FREE",1022,1708-19382-002,N,0.19MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT8  3  A"
8/16/2017,RT,"COPPER, FREE",1022,1708-19382-003,N,0.13MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT2  3  C"
8/16/2017,RT,"COPPER, FREE",1022,1708-19382-004,N,0.14MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT2  3  B"
8/16/2017,RT,LEAD,1030,1708-19382-001,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT4  7  C"
8/16/2017,RT,LEAD,1030,1708-19382-002,N,0.0018MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT8  3  A"
8/16/2017,RT,LEAD,1030,1708-19382-003,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT2  3  C"
8/16/2017,RT,LEAD,1030,1708-19382-004,N,0.0031MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT2  3  B"
8/15/2017,RT,"COPPER, FREE",1022,1708-19382-005,N,0.16MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT4  6  A"
8/15/2017,RT,LEAD,1030,1708-19382-005,N,0.0011MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,A  PT4  6  A"
9/2/2014,RT,"COPPER, FREE",1022,1409-17969-001,N,0.12MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  B"
9/2/2014,RT,"COPPER, FREE",1022,1409-17969-002,N,0.14MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  C"
9/2/2014,RT,"COPPER, FREE",1022,1409-17969-003,N,0.13MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,4  6  A"
9/2/2014,RT,"COPPER, FREE",1022,1409-17969-004,N,0.17MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,4  7  C"
9/2/2014,RT,"COPPER, FREE",1022,1409-17969-005,N,0.13MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,8  3  A"
9/2/2014,RT,LEAD,1030,1409-17969-001,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  B"
9/2/2014,RT,LEAD,1030,1409-17969-002,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  C"
9/2/2014,RT,LEAD,1030,1409-17969-003,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,4  6  A"
9/2/2014,RT,LEAD,1030,1409-17969-004,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,4  7  C"
9/2/2014,RT,LEAD,1030,1409-17969-005,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,8  3  A"
9/3/2013,RT,"COPPER, FREE",1022,1309-17148-001,N,0.028MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  B"
9/3/2013,RT,"COPPER, FREE",1022,1309-17148-002,N,0.083MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  C"
9/3/2013,RT,"COPPER, FREE",1022,1309-17148-003,N,0.10MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,4  6  A"
9/3/2013,RT,"COPPER, FREE",1022,1309-17148-004,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,4  7  C"
9/3/2013,RT,"COPPER, FREE",1022,1309-17148-005,N,0.023MG/L,LC001,DS001,"WS  I D2  0  9  9  0  ,8  3  A"
9/3/2013,RT,LEAD,1030,1309-17148-001,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  B"
9/3/2013,RT,LEAD,1030,1309-17148-002,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,2  3  C"
9/3/2013,RT,LEAD,1030,1309-17148-003,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,4  6  A"
9/3/2013,RT,LEAD,1030,1309-17148-004,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,4  7  C"
9/3/2013,RT,LEAD,1030,1309-17148-005,Y,,LC001,DS001,"WS  I D2  0  9  9  0  ,8  3  A"
9/12/2012,RT,"COPPER, FREE",1022,IN35692,N,0.18MG/L,LC001,DS001,UNI T4  7
9/12/2012,RT,"COPPER, FREE",1022,IN35702,N,0.40MG/L,LC001,DS001,I  T8  3
9/12/2012,RT,"COPPER, FREE",1022,IN38860,N,0.39MG/L,LC001,DS001,UNI T4  6B
9/12/2012,RT,"COPPER, FREE",1022,IN38884,N,0.33MG/L,LC001,DS001,UNI T2  3
