Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/25/2017,RT,"COPPER, FREE",1022,17-IB-01125-001,N,0.07MG/L,LC001,DS001,KITCHEN SINK ^ 12 BATTEN
9/25/2017,RT,LEAD,1030,17-IB-01125-001,Y,,LC001,DS001,RKIDT CH  E  NS  I NK^1  2BA  T  T  EN
9/11/2013,RT,"COPPER, FREE",1022,13-IB-00747-001,N,0.06MG/L,LC001,DS001,KRIDT C  HE  NS  I NK^7  4
9/11/2013,RT,LEAD,1030,13-IB-00747-001,N,0.001MG/L,LC001,DS001,KMIATRCSHHEFNI ESLINDK R ^O 7A4D
9/10/2013,RT,"COPPER, FREE",1022,13-IB-00745-001,Y,,LC001,DS001,KMIATRCSHHEFNI ETLADP  R#O20A ^D 9  2DUK  E
9/10/2013,RT,LEAD,1030,13-IB-00745-001,N,0.005MG/L,LC001,DS001,RKIDT C  HE  NT  AP#  2  0^9  2D  UK  E
9/9/2013,RT,"COPPER, FREE",1022,13-IB-00746-001,N,0.08MG/L,LC001,DS001,RKIDT C  HE  NS  I NK#  1  9^1  6
9/9/2013,RT,"COPPER, FREE",1022,13-IB-00748-001,N,0.05MG/L,LC001,DS001,KDIUTKCEH ERNO ASDIN  K#  4  8^9  3
9/9/2013,RT,"COPPER, FREE",1022,13-IB-00749-001,N,0.08MG/L,LC001,DS001,MBAATRHS HSFINIEKL #D3 1R D^  4  5
9/9/2013,RT,LEAD,1030,13-IB-00746-001,N,0.002MG/L,LC001,DS001,MKIOTCSCHEONW S WINOKO #D1S9  R^ D16
9/9/2013,RT,LEAD,1030,13-IB-00748-001,N,0.002MG/L,LC001,DS001,DKIUTKCEH ERNO ASDIN  K#  4  8^9  3
9/9/2013,RT,LEAD,1030,13-IB-00749-001,N,0.002MG/L,LC001,DS001,MBAATRHS HSFINIEKL #D3 1R D^  4  5
12/12/2011,RT,"COPPER, FREE",1022,11-IC-03610-001,Y,,EP001,TP001,SMTOOSRCAOGWE  WTAONOKD  SRD
12/12/2011,RT,LEAD,1030,11-IC-03610-001,N,0.002MG/L,EP001,TP001,ST  OR  AGET  AN  K
8/18/2010,RT,"COPPER, FREE",1022,11I0177,N,0.08MG/L,LC001,DS001,"# 31ROGS  T  ADKI TS  I NK"
8/18/2010,RT,"COPPER, FREE",1022,11I0178,N,0.10MG/L,LC001,DS001,"#4 6B  R  I GGSKI TS  I NK"
8/18/2010,RT,"COPPER, FREE",1022,11I0179,N,0.07MG/L,LC001,DS001,"#  19G  RA  NGE  RB  A  TH"
8/18/2010,RT,"COPPER, FREE",1022,11I0180,N,0.05MG/L,LC001,DS001,"# 20D  EGEU  SK  I T  CH  EN"
8/18/2010,RT,"COPPER, FREE",1022,11I0181,N,0.05MG/L,LC001,DS001,"#  4  8V  I N  CE  NTKI T  C  HE  NS  I NK"
8/18/2010,RT,LEAD,1030,11I0177,N,0.002MG/L,LC001,DS001,"# 3  1R  OGS  T  ADKI TS  I NK"
8/18/2010,RT,LEAD,1030,11I0178,N,0.002MG/L,LC001,DS001,"#  4 6B  R  I GGSKI TS  I NK"
8/18/2010,RT,LEAD,1030,11I0179,N,0.003MG/L,LC001,DS001,"#  19GRA  NGE  RB  A  TH"
8/18/2010,RT,LEAD,1030,11I0180,N,0.006MG/L,LC001,DS001,"# 2  0DEGEU  SK  I T  CH  EN"
8/18/2010,RT,LEAD,1030,11I0181,N,0.002MG/L,LC001,DS001,"#  48V  I N  CE  NTKI T  C  HE  NS  I NK"
10/23/2007,RT,"COPPER, FREE",1022,08I0660,N,0.05MG/L,LC001,DS001,1 9G  RA  NGE  RK  I T  CH  ENSI N  K
10/23/2007,RT,LEAD,1030,08I0660,N,0.004MG/L,LC001,DS001,19GRA  NGE  RK  I T  CH  ENSI N  K
9/18/2007,RT,"COPPER, FREE",1022,08I0501,N,0.18MG/L,LC001,DS001,1  9GRA  NGE  R-K  I T  CHE  N;
9/18/2007,RT,LEAD,1030,08I0501,N,0.042MG/L,LC001,DS001,1R9E MGROAVNEGD ESRT R- AKIINTCEHRE JNM;  12/
9/17/2007,RT,"COPPER, FREE",1022,08I0496,N,0.04MG/L,LC001,DS001,4R8E MVIONVCEEDN TS T- RKAITICNHEREN J MS I1N2K/
9/17/2007,RT,"COPPER, FREE",1022,08I0497,N,0.11MG/L,LC001,DS001,4 8B  R  I GGS-K  I T  CH  ENSI N  K
9/17/2007,RT,"COPPER, FREE",1022,08I0498,N,0.04MG/L,LC001,DS001,31R  OGS  T  AD-KI T  CH  EN
9/17/2007,RT,"COPPER, FREE",1022,08I0499,N,0.03MG/L,LC001,DS001,2S0IN DKE  GE  US-KI T  CH  ENSI N  K
9/17/2007,RT,LEAD,1030,08I0496,N,0.001MG/L,LC001,DS001,48V  I N  CE  NT-KI T  CH  ENSI N  K
9/17/2007,RT,LEAD,1030,08I0497,N,0.004MG/L,LC001,DS001,4  8B  R  I GGS-K  I T  CH  ENSI N  K
