Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
9/27/2017,RT,"COPPER, FREE",1022,1709-23184-001,N,0.12MG/L,LC001,DS001,BOYS FOUNTAIN,
9/27/2017,RT,"COPPER, FREE",1022,1709-23184-002,N,0.030MG/L,LC001,DS001,BOY  SBA  T  HRO  OM,
9/27/2017,RT,"COPPER, FREE",1022,1709-23184-003,N,0.087MG/L,LC001,DS001,GI RL  SF  OUN  TA  I N,
9/27/2017,RT,"COPPER, FREE",1022,1709-23184-004,N,0.045MG/L,LC001,DS001,G  I RL  SBA  T  HR  OOM,
9/27/2017,RT,"COPPER, FREE",1022,1709-23184-005,N,0.066MG/L,LC001,DS001,O  L  DK  I T  CHE  N,
9/27/2017,RT,LEAD,1030,1709-23184-001,N,0.0026MG/L,LC001,DS001,B  OY  SFO  UNT  A  I N,
9/27/2017,RT,LEAD,1030,1709-23184-002,Y,,LC001,DS001,B  OY  SBA  T  HRO  OM,
9/27/2017,RT,LEAD,1030,1709-23184-003,N,0.0033MG/L,LC001,DS001,G  I RL  SF  OUN  TA  I N,
9/27/2017,RT,LEAD,1030,1709-23184-004,Y,,LC001,DS001,G  I RL  SBA  T  HR  OOM,
9/27/2017,RT,LEAD,1030,1709-23184-005,Y,,LC001,DS001,O  L  DK  I T  CHE  N,
7/7/2014,RT,"COPPER, FREE",1022,14-IB-00098-001,Y,,LC001,DS001,G  I RL  SBA  T  HR  OOM^7  5  2,
7/7/2014,RT,"COPPER, FREE",1022,14-IB-00099-001,Y,,LC001,DS001,CBOHAYSSE B RATDHR  OOM^7  5  2,
7/7/2014,RT,"COPPER, FREE",1022,14-IB-00100-001,Y,,LC001,DS001,KCIHTACSHEE NR DS I NK^7  5  2C  HA  S,E
7/7/2014,RT,"COPPER, FREE",1022,14-IB-00101-001,Y,,LC001,DS001,HRDAL  LF  OUN  TA  I N#  1^7  5  2,
7/7/2014,RT,"COPPER, FREE",1022,14-IB-00102-001,Y,,LC001,DS001,CHAHLALS EFO RUDN  T  AI N#  2^7  5  2,
7/7/2014,RT,LEAD,1030,14-IB-00098-001,Y,,LC001,DS001,GCHIRALSSE B RADT H  ROOM^7  5  2,
7/7/2014,RT,LEAD,1030,14-IB-00099-001,Y,,LC001,DS001,BCOHAYSSE B RATDHR  OOM^7  5  2,
7/7/2014,RT,LEAD,1030,14-IB-00100-001,Y,,LC001,DS001,KCIHTACSHEE NR DS I NK^7  5  2C  HA  S,E
7/7/2014,RT,LEAD,1030,14-IB-00101-001,Y,,LC001,DS001,RHDAL  LF  OUN  TA  I N#  1^7  5  2,
7/7/2014,RT,LEAD,1030,14-IB-00102-001,Y,,LC001,DS001,HCHALALS EFO RUDN  T  AI N#  2^7  5  2,
2/13/2012,RT,"COPPER, FREE",1022,12-IC-00355-001,Y,,EP002,TP001,CKIHTACSHEE NR DS I NK,
2/13/2012,RT,LEAD,1030,12-IC-00355-001,Y,,EP002,TP001,K  I T  CH  ENSI N  K,
7/17/2011,RT,"COPPER, FREE",1022,12I0034,N,0.02MG/L,LC001,DS001,GI RL  SBA  T  HR  OOM,
7/17/2011,RT,"COPPER, FREE",1022,12I0035,N,0.05MG/L,LC001,DS001,KI T  CH  EN,
7/17/2011,RT,"COPPER, FREE",1022,12I0036,N,0.02MG/L,LC001,DS001,B  OY  SBA  T  HRO  OM,
7/17/2011,RT,"COPPER, FREE",1022,12I0037,N,0.05MG/L,LC001,DS001,HA  L  LFO  UNT  A  I NN  EA  R,
7/17/2011,RT,"COPPER, FREE",1022,12I0038,N,0.03MG/L,LC001,DS001,BHOALYLS  FBOAUTNHTRAOINO MN E  A  R3  R,D
7/17/2011,RT,LEAD,1030,12I0034,Y,,LC001,DS001,GGRIRALDSE B  A  T  HRO  OM,
7/17/2011,RT,LEAD,1030,12I0035,Y,,LC001,DS001,KI T  CH  EN,
7/17/2011,RT,LEAD,1030,12I0036,Y,,LC001,DS001,BOY  SBA  T  HRO  OM,
7/17/2011,RT,LEAD,1030,12I0037,Y,,LC001,DS001,H  A  L  LFO  UNT  A  I NN  EA  R,
7/17/2011,RT,LEAD,1030,12I0038,Y,,LC001,DS001,HBOALYLS  FBOAUTNHTRAOINO MN E  A  R3  R,D
6/18/2008,RT,"COPPER, FREE",1022,08I1106,Y,,LC001,DS001,GBORYASD EB AT  H  ROO  M,
6/18/2008,RT,"COPPER, FREE",1022,08I1107,Y,,LC001,DS001,GI RL  SBA  T  HR  OOM,
