Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/20/2017,RT,"COPPER, FREE",1022,1707-16407-001,Y,,LC001,DS001,GM BATHROOM SINK
7/20/2017,RT,"COPPER, FREE",1022,1707-16407-002,Y,,LC001,DS001,B  R  EA  KR  OOMS  I NK
7/20/2017,RT,"COPPER, FREE",1022,1707-16407-003,Y,,LC001,DS001,DRI N  KI N  GF  OUN  T  AI N
7/20/2017,RT,"COPPER, FREE",1022,1707-16407-004,Y,,LC001,DS001,1 0  8BA  T  H#  1
7/20/2017,RT,"COPPER, FREE",1022,1707-16407-005,Y,,LC001,DS001,1  0  8BA  T  H#  2
7/20/2017,RT,LEAD,1030,1707-16407-001,Y,,LC001,DS001,GMBA  T  HR  OOMS  I NK
7/20/2017,RT,LEAD,1030,1707-16407-002,Y,,LC001,DS001,B  R  EA  KR  OOMS  I NK
7/20/2017,RT,LEAD,1030,1707-16407-003,Y,,LC001,DS001,DRI N  KI N  GF  OUN  T  AI N
7/20/2017,RT,LEAD,1030,1707-16407-004,N,0.0012MG/L,LC001,DS001,1  0  8BA  T  H#  1
7/20/2017,RT,LEAD,1030,1707-16407-005,Y,,LC001,DS001,1 08B  A  T  H#  2
1/11/2017,RT,"COPPER, FREE",1022,1701-00927-001,Y,,LC001,DS001,"WS  I D2  1  4  7  3  ,GE  NE  RA  L"
1/11/2017,RT,"COPPER, FREE",1022,1701-00927-002,Y,,LC001,DS001,"WMASNIDA G21E4R7 3S, IBNRKEA  KR  OOM"
1/11/2017,RT,"COPPER, FREE",1022,1701-00927-003,Y,,LC001,DS001,"WSISNIKD2  1  4  7  3  ,DRI N  KI N  G"
1/11/2017,RT,"COPPER, FREE",1022,1701-00927-004,Y,,LC001,DS001,"WFOSUIDN T2A14IN7 3O, U10T8S IJDOEH GNM  BA"
1/11/2017,RT,"COPPER, FREE",1022,1701-00927-005,Y,,LC001,DS001,"TWASPIDLI N21 R4D73, ,B 1A0T8H J O#1H SNI NK"
1/11/2017,RT,LEAD,1030,1701-00927-001,Y,,LC001,DS001,"TWASPIDLI N21 R4D73, ,B  AGTEHN E#2R ASLIN K"
1/11/2017,RT,LEAD,1030,1701-00927-002,Y,,LC001,DS001,"MWASNIDA G21E4R7 3S, IBNRKEA  KR  OOM"
1/11/2017,RT,LEAD,1030,1701-00927-003,Y,,LC001,DS001,"SWISNIKD2  1  4  7  3  ,DRI N  KI N  G"
1/11/2017,RT,LEAD,1030,1701-00927-004,Y,,LC001,DS001,"FWOSUIDN T2A14IN7 3O, U10T8S IJDOEH GNM  BA"
1/11/2017,RT,LEAD,1030,1701-00927-005,Y,,LC001,DS001,"WTASPIDLI N21 R4D73, ,B 1A0T8H J O#1H SNI NK"
11/15/2016,RT,"COPPER, FREE",1022,1611-26337-001,Y,,LC001,DS001,"WTASPIDLI N21 R4D73, ,B MAATHN A#G2 ESRIN K"
11/15/2016,RT,"COPPER, FREE",1022,1611-26337-002,Y,,LC001,DS001,"BWASTIDH  2S1IN47K3  ,B  RE  AK  RO  OM"
11/15/2016,RT,"COPPER, FREE",1022,1611-26337-003,N,0.046MG/L,LC001,DS001,"WSISNIKD2  1  4  7  3  ,DRI N  KI N  G"
11/15/2016,RT,"COPPER, FREE",1022,1611-26337-004,Y,,LC001,DS001,"FWOSUIDN T2A14IN7 3O, UBTASTIHDREO GOMM B #A1"
11/15/2016,RT,"COPPER, FREE",1022,1611-26337-005,Y,,LC001,DS001,"WSISNIKD2  1  4  7  3  ,BA  T  HRO  OM#  2"
11/15/2016,RT,LEAD,1030,1611-26337-001,Y,,LC001,DS001,"WSISNIKD2  1  4  7  3  ,MAN  AGE  R"
11/15/2016,RT,LEAD,1030,1611-26337-002,N,0.0014MG/L,LC001,DS001,"BWASTIDH  2S1IN47K3  ,B  RE  AK  RO  OM"
11/15/2016,RT,LEAD,1030,1611-26337-003,N,0.0040MG/L,LC001,DS001,"SWISNIKD2  1  4  7  3  ,DRI N  KI N  G"
11/15/2016,RT,LEAD,1030,1611-26337-004,Y,,LC001,DS001,"FWOSUIDN T2A14IN7 3O, UBTASTIHDREO GOMM B #A1"
11/15/2016,RT,LEAD,1030,1611-26337-005,Y,,LC001,DS001,"WSISNIKD2  1  4  7  3  ,BA  T  HRO  OM#  2"
3/15/2016,RT,"COPPER, FREE",1022,1603-05084-001,Y,,LC001,DS001,PSI1N  K
3/15/2016,RT,"COPPER, FREE",1022,1603-05084-002,Y,,LC001,DS001,P  2
3/15/2016,RT,"COPPER, FREE",1022,1603-05084-003,Y,,LC001,DS001,P3
3/15/2016,RT,"COPPER, FREE",1022,1603-05084-004,Y,,LC001,DS001,P  4
