Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/13/2016,RT,"COPPER, FREE",1022,1609-20662-001,N,0.075MG/L,LC001,DS001,"WSID 6733, 101"
9/13/2016,RT,"COPPER, FREE",1022,1609-20662-002,N,0.16MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  2"
9/13/2016,RT,"COPPER, FREE",1022,1609-20662-003,N,0.052MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  3"
9/13/2016,RT,"COPPER, FREE",1022,1609-20662-004,N,0.17MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  4"
9/13/2016,RT,"COPPER, FREE",1022,1609-20662-005,N,0.11MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  5"
9/13/2016,RT,LEAD,1030,1609-20662-001,Y,,LC001,DS001,"WS  I D6  7  3  3  ,1  0  1"
9/13/2016,RT,LEAD,1030,1609-20662-002,N,0.001MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  2"
9/13/2016,RT,LEAD,1030,1609-20662-003,N,0.002MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  3"
9/13/2016,RT,LEAD,1030,1609-20662-004,N,0.018MG/L,LC001,DS001,"WS  I D6  7  3  3  ,1  0  4"
9/13/2016,RT,LEAD,1030,1609-20662-005,Y,,LC001,DS001,"WS  I D6  7  3  3  ,1  0  5"
9/25/2013,RT,"COPPER, FREE",1022,13-IB-00699-001,N,0.17MG/L,LC001,DS001,ROOM1  0  3
9/25/2013,RT,"COPPER, FREE",1022,13-IB-00700-001,N,0.12MG/L,LC001,DS001,
9/25/2013,RT,"COPPER, FREE",1022,13-IB-00701-001,N,0.19MG/L,LC001,DS001,ROOM1  0  1
9/25/2013,RT,"COPPER, FREE",1022,13-IB-00702-001,N,0.18MG/L,LC001,DS001,ROOM1  0  2
9/25/2013,RT,"COPPER, FREE",1022,13-IB-00703-001,N,0.16MG/L,LC001,DS001,R  OOM1  0  4
9/25/2013,RT,LEAD,1030,13-IB-00699-001,N,0.002MG/L,LC001,DS001,R  OOM1  0  3
9/25/2013,RT,LEAD,1030,13-IB-00700-001,Y,,LC001,DS001,
9/25/2013,RT,LEAD,1030,13-IB-00701-001,N,0.001MG/L,LC001,DS001,R  OOM1  0  1
9/25/2013,RT,LEAD,1030,13-IB-00702-001,N,0.002MG/L,LC001,DS001,ROOM1  0  2
9/25/2013,RT,LEAD,1030,13-IB-00703-001,N,0.003MG/L,LC001,DS001,R  OOM1  0  4
3/7/2011,RT,"COPPER, FREE",1022,11C2176,N,0.19MG/L,EP002,TP001,K  I T  CH  EN
3/7/2011,RT,LEAD,1030,11C2176,N,0.003MG/L,EP002,TP001,K  I T  CH  EN
9/8/2010,RT,"COPPER, FREE",1022,11I0295,N,0.21MG/L,LC001,DS001,1 01
9/8/2010,RT,"COPPER, FREE",1022,11I0296,N,0.23MG/L,LC001,DS001,1 0  3
9/8/2010,RT,"COPPER, FREE",1022,11I0299,N,0.19MG/L,LC001,DS001,1  0 4
9/8/2010,RT,"COPPER, FREE",1022,11I0302,N,0.22MG/L,LC001,DS001,1  0  5
9/8/2010,RT,"COPPER, FREE",1022,11I0305,N,0.23MG/L,LC001,DS001,10 2
9/8/2010,RT,LEAD,1030,11I0295,N,0.002MG/L,LC001,DS001,1  0  1
9/8/2010,RT,LEAD,1030,11I0296,N,0.003MG/L,LC001,DS001,1  0  3
9/8/2010,RT,LEAD,1030,11I0299,N,0.004MG/L,LC001,DS001,1 0  4
9/8/2010,RT,LEAD,1030,11I0302,N,0.002MG/L,LC001,DS001,1 0  5
9/8/2010,RT,LEAD,1030,11I0305,N,0.004MG/L,LC001,DS001,1 02
9/19/2007,RT,"COPPER, FREE",1022,IN22960,N,0.19MG/L,LC001,DS001,10  3
9/19/2007,RT,"COPPER, FREE",1022,IN22963,N,0.31MG/L,LC001,DS001,10  1
