Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/10/2015,RT,"COPPER, FREE",1022,15-IB-00359-001,Y,,LC001,DS001,GEORGIA INDUSTRIAL PK/
7/10/2015,RT,"COPPER, FREE",1022,15-IB-00360-001,Y,,LC001,DS001,GBAESOER GSIINAK IN ^D 4U0S8 TINRDIAULS PTKR/I A
7/10/2015,RT,"COPPER, FREE",1022,15-IB-00361-001,N,0.07MG/L,LC001,DS001,PGEERORRIGGIOA  3IN0D0KU STTARNIKA L^  P40K8/  I
7/10/2015,RT,"COPPER, FREE",1022,15-IB-00362-001,N,0.16MG/L,LC001,DS001,GPEERORRIGGIOA  SINEDCUUSRTITRYIA BL OPOKT/ H
7/10/2015,RT,"COPPER, FREE",1022,15-IB-00363-001,N,0.02MG/L,LC001,DS001,GBAEROIRAGTRIAIX IN MDEUNSST RBIAATLH PRKM/  ^
7/10/2015,RT,LEAD,1030,15-IB-00359-001,Y,,LC001,DS001,MGEEOD RAGSISAC I NMDEUNSST RBAIATLH PRKM/  ^
7/10/2015,RT,LEAD,1030,15-IB-00360-001,Y,,LC001,DS001,BGAESOER GSIINAK IN ^D 4U0S8 TINRDIAULS PTKR/I A
7/10/2015,RT,LEAD,1030,15-IB-00361-001,N,0.002MG/L,LC001,DS001,PGEERORRIGGIOA  3IN0D0KU STTARNIKA L^  P40K8/  I
7/10/2015,RT,LEAD,1030,15-IB-00362-001,N,0.003MG/L,LC001,DS001,GPEERORRIGGIOA  SINEDCUUSRTIRTYIA BLO POKT/ H
7/10/2015,RT,LEAD,1030,15-IB-00363-001,Y,,LC001,DS001,GBAEROIRAGTRIAIX IN MDEUNSST RBIAATLH PRKM/  ^
1/23/2015,RT,"COPPER, FREE",1022,15-IC-00188-001,Y,,EP001,TP001,BMAESDE A SSISNCK /M INEDNUSS BTARTIAHLR MPK ^
1/23/2015,RT,LEAD,1030,15-IC-00188-001,Y,,EP001,TP001,B^ AGSEEO SRIGNIKA/  IINNDDUUSSTTRRIIAALL  DPEK
2/5/2014,RT,"COPPER, FREE",1022,14-IC-00359-001,Y,,EP001,TP001,^B AGSEEO SRIGNIKA  ^IN 1D4U7 SINTDR IPAKLD  E
2/5/2014,RT,LEAD,1030,14-IC-00359-001,Y,,EP001,TP001,BA  SES  I NK^1  4  7I NDPK
1/28/2013,RT,"COPPER, FREE",1022,13-IC-00396-001,Y,,EP001,TP001,B  A  SES  I NK^1  4  7
1/28/2013,RT,LEAD,1030,13-IC-00396-001,Y,,EP001,TP001,"IBNADSUES STIRNIKA L^  P14A7R K -  ""GIDC"""
9/26/2012,RT,"COPPER, FREE",1022,12-IB-00681-001,Y,,LC001,DS001,"MINEDDU SATSRSICA LM PEANRSK  -  ""GIDC"""
9/26/2012,RT,"COPPER, FREE",1022,12-IB-00837-001,Y,,LC001,DS001,BBAATRHIARTOROIXM C ^A GF ESOINRKG ^IA  DAI
9/26/2012,RT,"COPPER, FREE",1022,12-IB-00838-001,Y,,LC001,DS001,GBAESOER GSIINAK D ^A GIREYO IRNGD IPAK
9/26/2012,RT,"COPPER, FREE",1022,12-IB-00839-001,Y,,LC001,DS001,PDBAMIR YS TINODR APGK ET  A  NK^
9/26/2012,RT,"COPPER, FREE",1022,12-IB-00840-001,Y,,LC001,DS001,PGBEMO RGGUIAAR DDA SIRHYA ICNKD  ^P K
9/26/2012,RT,LEAD,1030,12-IB-00681-001,Y,,LC001,DS001,MGEEOD RAGSISAC D MAEIRNYS I ND PK
9/26/2012,RT,LEAD,1030,12-IB-00837-001,Y,,LC001,DS001,BBAARTHIARTOROIXM C ^A GF ESOINRKG ^IA  DAI
9/26/2012,RT,LEAD,1030,12-IB-00838-001,Y,,LC001,DS001,BGAESOER GSIINAK D ^A GIREYO IRNGD IPAK
9/26/2012,RT,LEAD,1030,12-IB-00839-001,Y,,LC001,DS001,DPBAMIR YS TINODR APGKET  A  NK^
9/26/2012,RT,LEAD,1030,12-IB-00840-001,Y,,LC001,DS001,PGBEMO RGGUIAAR DDA SIRHYA ICNKD  ^P K
2/9/2012,RT,"COPPER, FREE",1022,12-IC-00516-001,Y,,EP001,TP001,GGEEOORRGGIIAA  IDNADIR PYK I MNDE DP K
2/9/2012,RT,LEAD,1030,12-IC-00516-001,Y,,EP001,TP001,GASESO/RBGATIAH IRNODO PMK  SMINEKD
2/23/2011,RT,"COPPER, FREE",1022,11C2030,Y,,EP001,TP001,ABSASS/EB ASTINHKR  OO  MSI N  K
2/23/2011,RT,LEAD,1030,11C2030,Y,,EP001,TP001,BA  SES  I NK
9/3/2009,RT,"COPPER, FREE",1022,0909-12865001,Y,,LC001,DS001,S  MP  AR  TBR  EA  KR  OOM
9/3/2009,RT,"COPPER, FREE",1022,0909-12865002,Y,,LC001,DS001,MSIENDK  A  SS  OC
9/3/2009,RT,"COPPER, FREE",1022,0909-12865003,Y,,LC001,DS001,PB  MGUA  RDHOU  SE
9/3/2009,RT,"COPPER, FREE",1022,0909-12865004,Y,,LC001,DS001,MEDAS  SO  C
