Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/27/2016,RT,"COPPER, FREE",1022,1609-22064-001,N,0.19MG/L,LC001,DS001,"WSID 6672, KITCHEN SINK"
9/27/2016,RT,"COPPER, FREE",1022,1609-22064-002,N,0.15MG/L,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E1S  I NK"
9/27/2016,RT,"COPPER, FREE",1022,1609-22064-003,N,0.13MG/L,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E2S  I NK"
9/27/2016,RT,"COPPER, FREE",1022,1609-22064-004,N,0.14MG/L,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E4S  I NK"
9/27/2016,RT,"COPPER, FREE",1022,1609-22064-005,N,0.24MG/L,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E8S  I NK"
9/27/2016,RT,LEAD,1030,1609-22064-001,N,0.0020MG/L,LC001,DS001,"WS  I D6  6  7  2  ,K  I T  CHE  NS  I NK"
9/27/2016,RT,LEAD,1030,1609-22064-002,N,0.0015MG/L,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E1S  I NK"
9/27/2016,RT,LEAD,1030,1609-22064-003,Y,,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E2S  I NK"
9/27/2016,RT,LEAD,1030,1609-22064-004,Y,,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E4S  I NK"
9/27/2016,RT,LEAD,1030,1609-22064-005,N,0.0050MG/L,LC001,DS001,"WS  I D6  6  7  2  ,GR  AD  E8S  I NK"
7/15/2013,RT,"COPPER, FREE",1022,13-IB-00455-001,N,0.14MG/L,LC001,DS001,KI T  CH  ENSI N  K/ B  A  SE^2  5  5
7/15/2013,RT,"COPPER, FREE",1022,13-IB-00478-001,N,0.14MG/L,LC001,DS001,GCERNATDEER 4 S SCINHKO/OSILT ER D1^2  5  5
7/15/2013,RT,"COPPER, FREE",1022,13-IB-00479-001,N,0.08MG/L,LC001,DS001,GCERNATDEER 2 S SCINHKO/OSILT ER D2^2  5  5
7/15/2013,RT,"COPPER, FREE",1022,13-IB-00480-001,N,0.09MG/L,LC001,DS001,GCERNATDEER 8 S SCINHKO/OSILT ER D3^2  5  5
7/15/2013,RT,"COPPER, FREE",1022,13-IB-00481-001,N,0.09MG/L,LC001,DS001,GCERNATDEER 1 S SCINHKO/OSILT ER D4^2  5  5
7/15/2013,RT,LEAD,1030,13-IB-00455-001,N,0.002MG/L,LC001,DS001,KCIETNCTHEERN  SSCINHKO/OBAL SRED ^2  5  5
7/15/2013,RT,LEAD,1030,13-IB-00478-001,N,0.001MG/L,LC001,DS001,CGERNATDEER 4 S SCINHKO/OSILT ER D1^2  5  5
7/15/2013,RT,LEAD,1030,13-IB-00479-001,N,0.001MG/L,LC001,DS001,CGERNATDEER 2 S SCINHKO/OSILT ER D2^2  5  5
7/15/2013,RT,LEAD,1030,13-IB-00480-001,N,0.002MG/L,LC001,DS001,CGERNATDEER 8 S SCINHKO/OSILT ER D3^2  5  5
7/15/2013,RT,LEAD,1030,13-IB-00481-001,N,0.001MG/L,LC001,DS001,CGERNATDEER 1 S SCINHKO/OSILT ER D4^2  5  5
8/23/2011,RT,"COPPER, FREE",1022,12C0413,N,0.04MG/L,EP001,TP001,KCIETNCTHEERN S SCINHKO/O25L5 R CDE  N  T  ER
8/23/2011,RT,LEAD,1030,12C0413,Y,,EP001,TP001,SKICTHCOHOELN  RSDIN  K  / 2  5  5CE  NT  E  R
8/17/2010,RT,"COPPER, FREE",1022,11I0171,N,0.22MG/L,LC001,DS001,SGCRH 1O  OLRD
8/17/2010,RT,"COPPER, FREE",1022,11I0172,N,0.09MG/L,LC001,DS001,GR2
8/17/2010,RT,"COPPER, FREE",1022,11I0173,N,0.07MG/L,LC001,DS001,KI T  CH  EN
8/17/2010,RT,"COPPER, FREE",1022,11I0174,N,0.21MG/L,LC001,DS001,L  I B  R  AR  Y
8/17/2010,RT,"COPPER, FREE",1022,11I0175,N,0.24MG/L,LC001,DS001,G  R4
8/17/2010,RT,LEAD,1030,11I0171,N,0.001MG/L,LC001,DS001,GR1
8/17/2010,RT,LEAD,1030,11I0172,Y,,LC001,DS001,GR2
8/17/2010,RT,LEAD,1030,11I0173,N,0.001MG/L,LC001,DS001,KI T  CH  EN
8/17/2010,RT,LEAD,1030,11I0174,N,0.002MG/L,LC001,DS001,L I BR  AR  Y
8/17/2010,RT,LEAD,1030,11I0175,Y,,LC001,DS001,G  R4
9/6/2006,RT,"COPPER, FREE",1022,07I0390,N,0.16MG/L,LC001,DS001,K  I T  CH  EN
9/6/2006,RT,LEAD,1030,07I0390,Y,,LC001,DS001,K  I T  CH  EN
