Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/27/2017,RT,"COPPER, FREE",1022,1709-23200-001,N,0.042MG/L,LC001,DS001,"WSID 6714, KITCHEN TPVS"
9/27/2017,RT,"COPPER, FREE",1022,1709-23200-003,Y,,LC001,DS001,"WS  I D6  7  1  4  ,T  P  VS0  1  2"
9/27/2017,RT,"COPPER, FREE",1022,1709-23200-004,N,0.037MG/L,LC001,DS001,"WS  I D6  7  1  4  ,T  P  VS0  0  3"
9/27/2017,RT,"COPPER, FREE",1022,1709-23200-005,Y,,LC001,DS001,"WS  I D6  7  1  4  ,T  P  VS0  0  6"
9/27/2017,RT,LEAD,1030,1709-23200-001,Y,,LC001,DS001,"WS  I D6  7  1  4  ,K  I T  CHE  NT  P  VS"
9/27/2017,RT,LEAD,1030,1709-23200-003,N,0.0014MG/L,LC001,DS001,"WS  I D6  7  1  4  ,T  P  VS0  1  2"
9/27/2017,RT,LEAD,1030,1709-23200-004,N,0.0015MG/L,LC001,DS001,"WS  I D6  7  1  4  ,T  P  VS0  0  3"
9/27/2017,RT,LEAD,1030,1709-23200-005,N,0.0021MG/L,LC001,DS001,"WS  I D6  7  1  4  ,T  P  VS0  0  6"
9/26/2017,RT,"COPPER, FREE",1022,1709-23200-002,N,0.021MG/L,LC001,DS001,"WS  I D6  7  1  4  ,H  AR  DI NGHP  0  0  2"
9/26/2017,RT,LEAD,1030,1709-23200-002,N,0.0037MG/L,LC001,DS001,"WS  I D6  7  1  4  ,H  AR  DI NGHP  0  0  2"
8/18/2014,RT,"COPPER, FREE",1022,14-IB-00512-001,N,0.05MG/L,LC001,DS001,S  I T  E#0  0  1KI T  CH  EN
8/18/2014,RT,"COPPER, FREE",1022,14-IB-00513-001,Y,,LC001,DS001,SI T  E#  0  0  3AR  TR  OOM
8/18/2014,RT,"COPPER, FREE",1022,14-IB-00514-001A,N,0.04MG/L,LC001,DS001,S  I T  E#0  0  9WWC
8/18/2014,RT,"COPPER, FREE",1022,14-IB-00515-001,Y,,LC001,DS001,SI T  E#0  0  1  AME  CHROOM
8/18/2014,RT,"COPPER, FREE",1022,14-IB-00516-001A,N,0.03MG/L,LC001,DS001,S  I T  E0  1  6WC
8/18/2014,RT,LEAD,1030,14-IB-00512-001,N,0.006MG/L,LC001,DS001,S  I T  E#0  0  1KI T  CH  EN
8/18/2014,RT,LEAD,1030,14-IB-00513-001,N,0.006MG/L,LC001,DS001,S  I T  E#  0  0  3AR  TR  OOM
8/18/2014,RT,LEAD,1030,14-IB-00514-001A,N,0.005MG/L,LC001,DS001,S  I T  E#0  0  9WWC
8/18/2014,RT,LEAD,1030,14-IB-00515-001,N,0.017MG/L,LC001,DS001,SI T  E#0  0  1  AME  CHROOM
8/18/2014,RT,LEAD,1030,14-IB-00516-001A,N,0.002MG/L,LC001,DS001,S  I T  E0  1  6WC
12/18/2013,RT,"COPPER, FREE",1022,13-IC-03890-001,Y,,EP001,TP001,SI T  E#  0  0  1KI T  CH  EN
12/18/2013,RT,LEAD,1030,13-IC-03890-001,Y,,EP001,TP001,SI T  E#  0  0  1KI T  CH  EN
9/21/2011,RT,"COPPER, FREE",1022,11-IB-00779-001,Y,,LC001,DS001,"# 0  01"
9/21/2011,RT,"COPPER, FREE",1022,11-IB-00780-001,Y,,LC001,DS001,1S  T#  0  0  3
9/21/2011,RT,"COPPER, FREE",1022,11-IB-00781-001,Y,,LC001,DS001,2  ND#  0  0  6
9/21/2011,RT,"COPPER, FREE",1022,11-IB-00782-001,Y,,LC001,DS001,4  TH#  0  1  2
9/21/2011,RT,"COPPER, FREE",1022,11-IB-00783-001,Y,,LC001,DS001,"#H  P  0  0  2"
9/21/2011,RT,LEAD,1030,11-IB-00779-001,N,0.002MG/L,LC001,DS001,"# 0  0  1"
9/21/2011,RT,LEAD,1030,11-IB-00780-001,N,0.002MG/L,LC001,DS001,1  ST#  0  0  3
9/21/2011,RT,LEAD,1030,11-IB-00781-001,N,0.003MG/L,LC001,DS001,2N  D#  0  0  6
9/21/2011,RT,LEAD,1030,11-IB-00782-001,N,0.002MG/L,LC001,DS001,4 TH#  0  1  2
9/21/2011,RT,LEAD,1030,11-IB-00783-001,N,0.025MG/L,LC001,DS001,"#H  P  0  0  2"
9/14/2010,RT,"COPPER, FREE",1022,11I0328,Y,,LC001,DS001,SI T  E0  0  1KI T  CH  EN
9/14/2010,RT,"COPPER, FREE",1022,11I0329,Y,,LC001,DS001,SI T  E0  0  31  STGR  AD  E
