Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/31/2015,RT,"COPPER, FREE",1022,15-IB-00378-001,N,0.05MG/L,LC001,DS001,KITCHEN SINK/SITE 3 ^ LOT
7/31/2015,RT,"COPPER, FREE",1022,15-IB-00379-001,N,0.05MG/L,LC001,DS001,K71IT SCEHCEONN SDIN SKT/R2NEDE T
7/31/2015,RT,"COPPER, FREE",1022,15-IB-00380-001,N,0.02MG/L,LC001,DS001,KTEITSCTH/BEANS SEI N^ KL/OSTIT 5E0 2 T/THEIRSDT
7/31/2015,RT,"COPPER, FREE",1022,15-IB-00381-001,N,0.02MG/L,LC001,DS001,3K I^T CLOHTE N23 S WINEKS/TTEOSNTS 4 S/STIRTEE
7/31/2015,RT,"COPPER, FREE",1022,15-IB-00382-001,N,0.05MG/L,LC001,DS001,1K I^T CLOHTE N24 S WINEKS/STIOTEN S4 /STTE S  T
7/31/2015,RT,LEAD,1030,15-IB-00378-001,Y,,LC001,DS001,K5 I^T CLOHTE N78 S FINIRKS/STI TSET R3 E^E LTO  T
7/31/2015,RT,LEAD,1030,15-IB-00379-001,Y,,LC001,DS001,7K1IT SCEHCEONN SDIN SKT/R2NEDE T
7/31/2015,RT,LEAD,1030,15-IB-00380-001,Y,,LC001,DS001,KTEITSCTH/BEANS SEI N^ KL/OSTIT 5E0 2 T/THEIRSDT
7/31/2015,RT,LEAD,1030,15-IB-00381-001,Y,,LC001,DS001,K3 I^T CLOHTE N23 S WINEKS/TTEOSNTS 4 S/STIRTEE
7/31/2015,RT,LEAD,1030,15-IB-00382-001,N,0.001MG/L,LC001,DS001,1K I^T CLOHTE N24 S WINEKS/STIOTEN S4 /STTE S  T
6/28/2012,RT,"COPPER, FREE",1022,12-IB-00083-001,N,0.04MG/L,LC001,DS001,"K5 I^T CLOHTE N78 S FINIRKS, TL OSTT R26E E  T"
6/28/2012,RT,"COPPER, FREE",1022,12-IB-00084-001,N,0.10MG/L,LC001,DS001,"K  I T  CH  ENSI N  K,L  O  T2  3"
6/28/2012,RT,"COPPER, FREE",1022,12-IB-00085-001,N,0.07MG/L,LC001,DS001,"K  I T  CH  ENSI N  K,L  O  T5  0"
6/28/2012,RT,"COPPER, FREE",1022,12-IB-00086-001,N,0.11MG/L,LC001,DS001,"K  I T  CH  ENSI N  K,L  O  T7  1"
6/28/2012,RT,"COPPER, FREE",1022,12-IB-00087-001,N,0.02MG/L,LC001,DS001,"KI T  CH  ENSI N  K,L  O  T8  0"
6/28/2012,RT,LEAD,1030,12-IB-00083-001,Y,,LC001,DS001,"K  I T  CH  ENSI N  K,L  O  T2  6"
6/28/2012,RT,LEAD,1030,12-IB-00084-001,Y,,LC001,DS001,"K  I T  CH  ENSI N  K,L  O  T2  3"
6/28/2012,RT,LEAD,1030,12-IB-00085-001,Y,,LC001,DS001,"KI T  CH  ENSI N  K,L  O  T5  0"
6/28/2012,RT,LEAD,1030,12-IB-00086-001,Y,,LC001,DS001,"K  I T  CH  ENSI N  K,L  O  T7  1"
6/28/2012,RT,LEAD,1030,12-IB-00087-001,Y,,LC001,DS001,"KI T  CH  ENSI N  K,L  O  T8  0"
2/24/2011,RT,"COPPER, FREE",1022,11C2065,Y,,EP001,TP001,WE  L  L2WA  T  ERHOU  SE
2/24/2011,RT,"COPPER, FREE",1022,11C2066,Y,,RW004,WL004,WE  L  L4WA  T  ERHOU  SE
"",,,,,,,,,
2/24/2011,RT,LEAD,1030,11C2065,Y,,EP001,TP001,WELL 2 WATER HOUSE
2/24/2011,RT,LEAD,1030,11C2066,Y,,RW004,WL004,WE  L  L4WA  T  ERHOU  SE
"",,,,,,,,,
6/3/2009,RT,"COPPER, FREE",1022,09I0884,Y,,LC001,DS001,LOT 20
6/3/2009,RT,"COPPER, FREE",1022,09I0885,Y,,LC001,DS001,LO  T8  3
6/3/2009,RT,"COPPER, FREE",1022,09I0886,Y,,LC001,DS001,L  O  T4  5
6/3/2009,RT,"COPPER, FREE",1022,09I0887,Y,,LC001,DS001,L OT4  6
6/3/2009,RT,"COPPER, FREE",1022,09I0888,N,0.03MG/L,LC001,DS001,L  O  T5  3
6/3/2009,RT,LEAD,1030,09I0884,Y,,LC001,DS001,L  O  T2  0
6/3/2009,RT,LEAD,1030,09I0885,Y,,LC001,DS001,LO  T8  3
6/3/2009,RT,LEAD,1030,09I0886,Y,,LC001,DS001,L  O  T4  5
6/3/2009,RT,LEAD,1030,09I0887,N,0.001MG/L,LC001,DS001,L  OT4  6
