Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/9/2017,RT,"COPPER, FREE",1022,1708-18309-003,N,0.55MG/L,LC001,DS001,"WSID 5189, DAVID"
8/9/2017,RT,LEAD,1030,1708-18309-003,Y,,LC001,DS001,"WCASMIDP 5B1E8L9L,D  AV  I D"
8/8/2017,RT,"COPPER, FREE",1022,1708-18309-007,N,0.20MG/L,LC001,DS001,"CWASMIDP 5B1E8L9L,R  I CK  YMA  RT  I N"
8/8/2017,RT,"COPPER, FREE",1022,1708-18309-008,N,0.059MG/L,LC001,DS001,"WS  I D5  1  8  9  ,B  AR  T  ON"
8/8/2017,RT,LEAD,1030,1708-18309-007,N,0.0011MG/L,LC001,DS001,"WCHSAIDM 5B1E8R9S,  R  I CK  YM  AR  TI N"
8/8/2017,RT,LEAD,1030,1708-18309-008,Y,,LC001,DS001,"WS  I D5  1  8  9  ,B  AR  T  ON"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-001,N,0.10MG/L,LC001,DS001,"WCHSAIDM 5B1E8R9S,  C  UR  T  I SB  RI T  CH"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-002,Y,,LC001,DS001,"WS  I D5  1  8  9  ,J  A  YTO  UZ  I N"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-004,N,0.056MG/L,LC001,DS001,"WS  I D5  1  8  9  ,B  ET  T  Y"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-005,N,0.090MG/L,LC001,DS001,"PWRSEIDV O51S8T9  ,MA  RK"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-006,N,0.23MG/L,LC001,DS001,"WCLSEIDV E5L1A8N9,D C  HE  RY  L"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-009,N,0.087MG/L,LC001,DS001,"WLASFILDE 5U1R8 9  ,R  I CH  AR  D"
8/7/2017,RT,"COPPER, FREE",1022,1708-18309-010,N,0.14MG/L,LC001,DS001,"WBASRIDT O5N18  9  ,S  HI R  L  EY+"
8/7/2017,RT,LEAD,1030,1708-18309-001,Y,,LC001,DS001,"WMESLIDV I5N1 8L9Y,O CNU  R  TI SB  RI T  CH"
8/7/2017,RT,LEAD,1030,1708-18309-002,Y,,LC001,DS001,"WS  I D5  1  8  9  ,J  A  YTO  UZ  I N"
8/7/2017,RT,LEAD,1030,1708-18309-004,Y,,LC001,DS001,"WS  I D5  1  8  9  ,B  ET  T  Y"
8/7/2017,RT,LEAD,1030,1708-18309-005,Y,,LC001,DS001,"PWRSEIDV O51S8T9  ,MA  RK"
8/7/2017,RT,LEAD,1030,1708-18309-006,Y,,LC001,DS001,"CWLSEIDV E5L1A8N9,D C  HE  RY  L"
8/7/2017,RT,LEAD,1030,1708-18309-009,Y,,LC001,DS001,"LWASFILDE 5U1R8 9  ,R  I CH  AR  D"
8/7/2017,RT,LEAD,1030,1708-18309-010,N,0.0122MG/L,LC001,DS001,"WBASRIDT O51N8  9  ,S  HI R  L  EY+"
8/27/2014,RT,"COPPER, FREE",1022,1408-17507-005,N,0.12MG/L,LC001,DS001,"WMESLIDV I5N1 8L9Y,O 3N1 2L  A  KE"
8/27/2014,RT,LEAD,1030,1408-17507-005,Y,,LC001,DS001,"SWTSRIDE E5T1 8  9  ,3  1  2L  A  KE"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-001,Y,,LC001,DS001,"WSTSRIDE E5T1 8  9  ,1  8  6L  I N  COL  N"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-002,N,0.17MG/L,LC001,DS001,"WAVSEIDN U5E18  9  ,8  4SU  NR  I SE"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-003,N,0.065MG/L,LC001,DS001,"WAVSEIDN U51E8  9  ,2  4  4E  AS  T  ER  N"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-004,N,0.056MG/L,LC001,DS001,"AWVSEIDN U51E8  9  ,1  4V  I  G  AR  I O"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-006,N,0.19MG/L,LC001,DS001,"LWASNIDE  5  1  8  9  ,4  5PA  GE  AN  T"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-007,N,0.061MG/L,LC001,DS001,"WPASRIDK  5R1O8A9,D 1  1  3GL  O  VE  R"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-008,N,0.11MG/L,LC001,DS001,"RWOSAIDD 51  8 9,  POB  OX2  4  8"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-009,N,0.063MG/L,LC001,DS001,"WS  I D5  1  8  9  ,1  4  2R  OAR  I NG"
8/26/2014,RT,"COPPER, FREE",1022,1408-17507-010,N,0.083MG/L,LC001,DS001,"WBRSOIDO 5K1 R89O,A MDA  I NST  RE  E  T"
8/26/2014,RT,LEAD,1030,1408-17507-001,Y,,LC001,DS001,"WS  I D5  1  8  9  ,1  8  6L  I N  COL  N"
8/26/2014,RT,LEAD,1030,1408-17507-002,Y,,LC001,DS001,"WAVSEIDN U51E8  9  ,8  4S  UNR  I SE"
8/26/2014,RT,LEAD,1030,1408-17507-003,Y,,LC001,DS001,"AWVSEIDN U51E8  9  ,2  4  4EA  S  T  ER  N"
