Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/8/2014,RT,"COPPER, FREE",1022,14-IB-00534-001,N,0.11MG/L,LC001,DS001,KITCHEN SINK ^ 132
9/8/2014,RT,"COPPER, FREE",1022,14-IB-00535-001,N,0.05MG/L,LC001,DS001,SKTITECTHSEONN S TINERK R^A 9C6E
9/8/2014,RT,"COPPER, FREE",1022,14-IB-00536-001A,N,0.50MG/L,LC001,DS001,RKIOTBCEHRETNS S BINRKO O^ 1K4 L4N8
9/8/2014,RT,"COPPER, FREE",1022,14-IB-00537-001A,N,0.26MG/L,LC001,DS001,MKIETMCHOERNIA SLI DNKR  ^1  3  0CR  OS  S
9/8/2014,RT,"COPPER, FREE",1022,14-IB-00538-001,N,0.03MG/L,LC001,DS001,AKVITEC HE  NS  I NK^1  3  6  8
9/8/2014,RT,LEAD,1030,14-IB-00534-001,Y,,LC001,DS001,KMIETMCHOERNIA SLI DNRK  ^1  3  2
9/8/2014,RT,LEAD,1030,14-IB-00535-001,Y,,LC001,DS001,KSTITECTHSEONN S TIENRK R^A 9C6E
9/8/2014,RT,LEAD,1030,14-IB-00536-001,Y,,LC001,DS001,KRIOTBCEHRETNS S BINRKO O^ 1K4 L4N8
9/8/2014,RT,LEAD,1030,14-IB-00537-001,N,0.003MG/L,LC001,DS001,MKIETMCHOERNIA SLI DNKR  ^1  3  0CR  OS  S
9/8/2014,RT,LEAD,1030,14-IB-00538-001,N,0.001MG/L,LC001,DS001,KAVITEC HE  NS  I NK^1  3  6  8
9/25/2011,RT,"COPPER, FREE",1022,1109-14196-001,N,0.026MG/L,LC001,DS001,1M7E7M6 OBRRIEAELZ DYR H  I L  LRD
9/25/2011,RT,"COPPER, FREE",1022,1109-14196-002,N,0.053MG/L,LC001,DS001,1K3IT6C8 HMEENM SOINRKIA  LD  R
9/25/2011,RT,"COPPER, FREE",1022,1109-14196-003,N,0.071MG/L,LC001,DS001,1K3IT6C SHTEENT SSOINNK TE  RR  A  CE
9/25/2011,RT,"COPPER, FREE",1022,1109-14196-004,N,0.11MG/L,LC001,DS001,K13IT0C CHREONS SSI NAKV EKI T  C  HE  N
9/25/2011,RT,"COPPER, FREE",1022,1109-14196-005,N,0.32MG/L,LC001,DS001,1S4IN4K8  MEM  ORI A  LDR
9/25/2011,RT,LEAD,1030,1109-14196-001,N,0.007MG/L,LC001,DS001,K17IT7C6 HBERNE ESZINYK H  I L  LRD
9/25/2011,RT,LEAD,1030,1109-14196-002,N,0.001MG/L,LC001,DS001,K13IT6C8 HMEENM SOINRKIA  LD  R
9/25/2011,RT,LEAD,1030,1109-14196-003,Y,,LC001,DS001,1K3IT6C SHTEENT SSOINNK TE  R  RA  CE
9/25/2011,RT,LEAD,1030,1109-14196-004,N,0.002MG/L,LC001,DS001,K13IT0C CHREONS SSI NAKV EKI T  CH  E  N
9/25/2011,RT,LEAD,1030,1109-14196-005,Y,,LC001,DS001,S14IN4K8  MEM  ORI A  LDR
9/9/2008,RT,"COPPER, FREE",1022,09I0314,N,0.02MG/L,LC001,DS001,1K3IT6C8 HMEENM SOINRKIA  L
9/9/2008,RT,"COPPER, FREE",1022,09I0315,N,0.08MG/L,LC001,DS001,D13R0/ KCITRCOHSESN A SVIEN/KK I T  C  HE  N
9/9/2008,RT,"COPPER, FREE",1022,09I0316,N,0.06MG/L,LC001,DS001,1S3IN6K S  T  A  T  SO  N
9/9/2008,RT,"COPPER, FREE",1022,09I0317,N,0.27MG/L,LC001,DS001,1T4E4R8R M/KEITMCOHREIANL S INK
9/9/2008,RT,"COPPER, FREE",1022,09I0318,N,0.02MG/L,LC001,DS001,1D7R7/6K IBTRCEHEEZNY S HINILKLRD  /
9/9/2008,RT,LEAD,1030,09I0314,N,0.001MG/L,LC001,DS001,K13IT6C8 HMEENM FOARUIACLE T
9/9/2008,RT,LEAD,1030,09I0315,N,0.002MG/L,LC001,DS001,D13R0/ KCITRCOHSESN A SVIEN/KK I T  C  HE  N
9/9/2008,RT,LEAD,1030,09I0316,Y,,LC001,DS001,S13IN6K S  T  A  T  SO  N
9/9/2008,RT,LEAD,1030,09I0317,Y,,LC001,DS001,T14E4R8R M/KEITMCOHREIANL S INK
9/9/2008,RT,LEAD,1030,09I0318,N,0.013MG/L,LC001,DS001,1D7R7/6K IBTRCEHEEZNY S HINILKLRD  /
9/24/2003,RT,"COPPER, FREE",1022,C04400561,Y,,EP-HIST,SS001,KITCHEN FAUCET
"",,,,,,,,,
9/24/2003,RT,"COPPER, FREE",1022,C04400562,Y,,EP-HIST,SS001,
