Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
8/24/2017,RT,"COPPER, FREE",1022,1708-20015-001,N,0.18MG/L,LC001,DS001,"WSID 5243, LIDSTONE",
8/24/2017,RT,"COPPER, FREE",1022,1708-20015-002,Y,,LC001,DS001,"WS  I D5  2  4  3  ,GR  AN  GE",
8/24/2017,RT,"COPPER, FREE",1022,1708-20015-003,N,0.15MG/L,LC001,DS001,"WS  I D5  2  4  3  ,H  AL  F  OR  D",
8/24/2017,RT,"COPPER, FREE",1022,1708-20015-004,N,0.47MG/L,LC001,DS001,"WS  I D5  2  4  3  ,H  OOK  ER",
8/24/2017,RT,"COPPER, FREE",1022,1708-20015-005,N,0.20MG/L,LC001,DS001,"WS  I D5  2  4  3  ,J  O  NE  S",
8/24/2017,RT,LEAD,1030,1708-20015-001,Y,,LC001,DS001,"WS  I D5  2  4  3  ,L  I D  ST  ON  E",
8/24/2017,RT,LEAD,1030,1708-20015-002,Y,,LC001,DS001,"WS  I D5  2  4  3  ,GR  AN  GE",
8/24/2017,RT,LEAD,1030,1708-20015-003,Y,,LC001,DS001,"WS  I D5  2  4  3  ,H  AL  F  OR  D",
8/24/2017,RT,LEAD,1030,1708-20015-004,N,0.0016MG/L,LC001,DS001,"WS  I D5  2  4  3  ,H  OOK  ER",
8/24/2017,RT,LEAD,1030,1708-20015-005,Y,,LC001,DS001,"WS  I D5  2  4  3  ,J  O  NE  S",
8/18/2016,RT,"COPPER, FREE",1022,1608-18548-001,N,0.31MG/L,LC001,DS001,WS  I D5  2  4  3L  I D  ST  ON  E,
8/18/2016,RT,"COPPER, FREE",1022,1608-18548-002,N,0.12MG/L,LC001,DS001,WS  I D5  2  4  3GR  AN  GE,
8/18/2016,RT,"COPPER, FREE",1022,1608-18548-003,N,0.088MG/L,LC001,DS001,WS  I D5  2  4  3H  AL  F  OR  D,
8/18/2016,RT,"COPPER, FREE",1022,1608-18548-004,N,0.27MG/L,LC001,DS001,WS  I D5  2  4  3H  OOK  ER,
8/18/2016,RT,"COPPER, FREE",1022,1608-18548-005,N,0.073MG/L,LC001,DS001,WS  I D5  2  4  3J  O  NE  S,
8/18/2016,RT,LEAD,1030,1608-18548-001,Y,,LC001,DS001,WS  I D5  2  4  3L  I D  ST  ON  E,
8/18/2016,RT,LEAD,1030,1608-18548-002,Y,,LC001,DS001,WS  I D5  2  4  3GR  AN  GE,
8/18/2016,RT,LEAD,1030,1608-18548-003,Y,,LC001,DS001,WS  I D5  2  4  3H  AL  F  OR  D,
8/18/2016,RT,LEAD,1030,1608-18548-004,Y,,LC001,DS001,WS  I D5  2  4  3H  OOK  ER,
8/18/2016,RT,LEAD,1030,1608-18548-005,Y,,LC001,DS001,WS  I D5  2  4  3J  O  NE  S,
9/28/2015,RT,"COPPER, FREE",1022,15-IB-00623-001A,N,0.25MG/L,LC001,DS001,K  I T  CH  ENSI N  K^4  2  2  8US7,
9/28/2015,RT,"COPPER, FREE",1022,15-IB-00624-001,N,0.06MG/L,LC001,DS001,SKIOTUCTHHE NS  I NK  / J  ON  ES^6  1  0,
9/28/2015,RT,"COPPER, FREE",1022,15-IB-00625-001,N,0.14MG/L,LC001,DS001,KHIOTMCHEERN S TSOINNKE/G RRDA  N  GE^,
9/28/2015,RT,"COPPER, FREE",1022,15-IB-00626-001,N,0.08MG/L,LC001,DS001,K43IT4C3 HUESN R SOINUKT/EH 7A LSFOOURTDH  ^,
9/28/2015,RT,"COPPER, FREE",1022,15-IB-00627-001A,N,0.29MG/L,LC001,DS001,K34IT5C1 HHEANR TSSINBKO/HROOO RKDE  R^,
9/28/2015,RT,LEAD,1030,15-IB-00623-001,Y,,LC001,DS001,K31IT6C HHOEMNE SRIN SKT O^ N42E2 R8 DU S7,
9/28/2015,RT,LEAD,1030,15-IB-00624-001,Y,,LC001,DS001,KSOITUCTHHE NS  I NK  / J  ON  ES^6  1  0,
9/28/2015,RT,LEAD,1030,15-IB-00625-001,Y,,LC001,DS001,HKIOTMCHEERN S TSOINNKE/G RRDA  N  GE^,
9/28/2015,RT,LEAD,1030,15-IB-00626-001,Y,,LC001,DS001,K43IT4C3 HUESN R SOINUKT/EH 7A LSFOOURTDH  ^,
9/28/2015,RT,LEAD,1030,15-IB-00627-001,N,0.001MG/L,LC001,DS001,3K4IT5C1 HHEANR TSSINBKO/HROOO RKDE  R^,
9/25/2014,RT,"COPPER, FREE",1022,14-IB-00610-001,N,0.11MG/L,LC001,DS001,L3I1D6S HTOOMNEER ^  S42T2O8N UES R 7D,
9/25/2014,RT,"COPPER, FREE",1022,14-IB-00611-001,N,0.06MG/L,LC001,DS001,JSOONUETSH  ^6  1  0H  OME  RS  TO  N,E
9/25/2014,RT,"COPPER, FREE",1022,14-IB-00612-001,N,0.09MG/L,LC001,DS001,RGDR A  NG  E^4  3  4  3U  S7,
9/25/2014,RT,"COPPER, FREE",1022,14-IB-00613-001,N,0.11MG/L,LC001,DS001,HSOALUFTOHRD^3  4  5  1,
