Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/28/2015,RT,"COPPER, FREE",1022,15-IB-00652-001,N,0.09MG/L,LC001,DS001,KITCHEN SINK ^
9/28/2015,RT,LEAD,1030,15-IB-00652-001,Y,,LC001,DS001,SKIUTGCAHREBNU SSIHNK A C^ CESS RD
8/26/2015,RT,"COPPER, FREE",1022,15-IB-00567-001,N,0.09MG/L,LC001,DS001,SUUNGITA 2R3B/ UBSAHTH ARCOCOEMSS S RINDK^
8/26/2015,RT,"COPPER, FREE",1022,15-IB-00568-001,N,0.18MG/L,LC001,DS001,SUUNGITA 1R5B/ UBSAHTH ARCOCOEMSS S RINDK^
8/26/2015,RT,"COPPER, FREE",1022,15-IB-00569-001B,N,0.46MG/L,LC001,DS001,BSUATGHARROBOUSMH S AINCKC/ EUSNSIT R 1D3^
8/26/2015,RT,"COPPER, FREE",1022,15-IB-00571-001B,N,0.30MG/L,LC001,DS001,SUUNGITA 1R3B/ UBSAHTH ARCOCOEMSS S IRNDK^
8/26/2015,RT,LEAD,1030,15-IB-00567-001,N,0.002MG/L,LC001,DS001,SUUNGITA 2R3B/ UBSAHTH ARCOCOEMS SS RINDK^
8/26/2015,RT,LEAD,1030,15-IB-00568-001,N,0.002MG/L,LC001,DS001,SUUNGITA 1R5B/ UBSAHTH ARCOCOEMS SS RINDK^
8/26/2015,RT,LEAD,1030,15-IB-00569-001,N,0.014MG/L,LC001,DS001,SBAUTGHARROBOUSMH S AINCKC/ EUSNSIT R 1D3^
8/26/2015,RT,LEAD,1030,15-IB-00571-001,N,0.008MG/L,LC001,DS001,SUUNGITA 1R3B/ UBSAHTH ARCOCOEMSS S RINDK^
8/3/2012,RT,"COPPER, FREE",1022,12-IB-00446-001,N,0.07MG/L,LC001,DS001,BSAUTGHARROBOUMSH S AINCKC  ESSTSR  R#D23^
8/3/2012,RT,"COPPER, FREE",1022,12-IB-00447-001,N,0.03MG/L,LC001,DS001,SBUATGHARROBOUMSH S AINCKC SETSRS  #R7D ^
8/3/2012,RT,LEAD,1030,12-IB-00446-001,N,0.001MG/L,LC001,DS001,SBAUTGHARROBOUSMH S AINCKC  ESSTSR  R#D23^
8/3/2012,RT,LEAD,1030,12-IB-00447-001,N,0.002MG/L,LC001,DS001,BSUATGHARROBOUMSH S AINCKC SETSRS  #R7D ^
8/2/2012,RT,"COPPER, FREE",1022,12-IB-00443-001,N,0.20MG/L,LC001,DS001,SKIUTGCAHREBNU SSINHK A ^C CSTEESRSL RINDG
8/2/2012,RT,"COPPER, FREE",1022,12-IB-00444-001,N,0.18MG/L,LC001,DS001,KRIITDCGHEE #N3  SSIUNGK A^R UBNUITS H# 1  5
8/2/2012,RT,"COPPER, FREE",1022,12-IB-00445-001,N,0.18MG/L,LC001,DS001,USUNGITA #R1B9U  BSAHT AHCRCOEOSMS  SRIDN K
8/2/2012,RT,LEAD,1030,12-IB-00443-001,N,0.002MG/L,LC001,DS001,K^ ISTUCGHAERNB SUINSKH  ^A CSTCEERSLSI NRGD
8/2/2012,RT,LEAD,1030,12-IB-00444-001,N,0.001MG/L,LC001,DS001,RKIITDCGHEE #N3  SSIUNGK A^R UBNUITS H# 1  5
8/2/2012,RT,LEAD,1030,12-IB-00445-001,N,0.005MG/L,LC001,DS001,SUUNGITA #R1B9U  BSAHT AHCRCOEOSMS  SRIDN K
2/10/2011,RT,"COPPER, FREE",1022,11C1926,Y,,EP001,TP001,"#^ 1S3UGARBUSH ACCESS RD"
2/10/2011,RT,LEAD,1030,11C1926,Y,,EP001,TP001,"#P1H3.> 2.0"
8/12/2009,RT,"COPPER, FREE",1022,10I0228,N,0.22MG/L,LC001,DS001,"#P1H3.>2  . 0"
8/12/2009,RT,"COPPER, FREE",1022,10I0229,N,0.04MG/L,LC001,DS001,"#  1  9"
8/12/2009,RT,"COPPER, FREE",1022,10I0230,Y,,LC001,DS001,"#  2  3"
8/12/2009,RT,LEAD,1030,10I0228,N,0.005MG/L,LC001,DS001,"# 13"
8/12/2009,RT,LEAD,1030,10I0229,Y,,LC001,DS001,"#1  9"
8/12/2009,RT,LEAD,1030,10I0230,Y,,LC001,DS001,"#  2  3"
8/11/2009,RT,"COPPER, FREE",1022,10I0226,N,0.03MG/L,LC001,DS001,"#  3"
8/11/2009,RT,"COPPER, FREE",1022,10I0227,N,0.16MG/L,LC001,DS001,"# 7"
8/11/2009,RT,LEAD,1030,10I0226,Y,,LC001,DS001,"# 3"
8/11/2009,RT,LEAD,1030,10I0227,N,0.001MG/L,LC001,DS001,"#  7"
7/20/2007,RT,LEAD,1030,08I0047,Y,,LC001,DS001,ST  E  RL  I NGRI DG  E3
7/20/2007,RT,LEAD,1030,08I0049,N,0.005MG/L,LC001,DS001,S  T  E  RL  I NGRI DG  E7
