Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/8/2016,RT,"COPPER, FREE",1022,1609-20374-001,Y,,LC001,DS001,"WSID 5048, CONTROL"
9/8/2016,RT,"COPPER, FREE",1022,1609-20374-002,Y,,LC001,DS001,"WROSOIDM 5  0  4  8  ,S  P  EN  CE  R' S"
9/8/2016,RT,"COPPER, FREE",1022,1609-20374-003,N,0.093MG/L,LC001,DS001,"WS  I D5  0  4  8  ,T  OWNC  L  ER  K"
9/8/2016,RT,"COPPER, FREE",1022,1609-20374-004,N,0.28MG/L,LC001,DS001,"WS  I D5  0  4  8  ,S  CH  OOL"
9/8/2016,RT,"COPPER, FREE",1022,1609-20374-005,Y,,LC001,DS001,"WS  I D5  0  4  8  ,1  6C  EN  TE  RS  T"
9/8/2016,RT,LEAD,1030,1609-20374-001,Y,,LC001,DS001,"WS  I D5  0  4  8  ,C  ONT  RO  L"
9/8/2016,RT,LEAD,1030,1609-20374-002,Y,,LC001,DS001,"RWOSOIDM 5  0  4  8  ,S  PE  N  CE  R' S"
9/8/2016,RT,LEAD,1030,1609-20374-003,N,0.008MG/L,LC001,DS001,"WS  I D5  0  4  8  ,T  OWNC  L  ER  K"
9/8/2016,RT,LEAD,1030,1609-20374-004,Y,,LC001,DS001,"WS  I D5  0  4  8  ,S  CH  OOL"
9/8/2016,RT,LEAD,1030,1609-20374-005,Y,,LC001,DS001,"WS  I D5  0  4  8  ,1  6C  EN  TE  RS  T"
7/19/2012,RT,"COPPER, FREE",1022,1207-10577-001,N,0.054MG/L,LC001,DS001,CON  TR  OLRO  OM
7/19/2012,RT,"COPPER, FREE",1022,1207-10577-002,N,0.057MG/L,LC001,DS001,S  P  EN  CE  RSGA  RA  GE
7/19/2012,RT,"COPPER, FREE",1022,1207-10577-003,Y,,LC001,DS001,R  E  CT  ORY
7/19/2012,RT,"COPPER, FREE",1022,1207-10577-004,N,0.025MG/L,LC001,DS001,S  C  HOOL
7/19/2012,RT,"COPPER, FREE",1022,1207-10577-005,N,0.069MG/L,LC001,DS001,TO  WNCL  E  RK
7/19/2012,RT,LEAD,1030,1207-10577-001,N,0.009MG/L,LC001,DS001,C  ON  TR  OLRO  OM
7/19/2012,RT,LEAD,1030,1207-10577-002,Y,,LC001,DS001,S  P  EN  CE  RSGA  RA  GE
7/19/2012,RT,LEAD,1030,1207-10577-003,Y,,LC001,DS001,RE  CT  ORY
7/19/2012,RT,LEAD,1030,1207-10577-004,Y,,LC001,DS001,S  C  HOOL
7/19/2012,RT,LEAD,1030,1207-10577-005,N,0.003MG/L,LC001,DS001,T  O  WNCL  E  RK
9/26/2008,RT,"COPPER, FREE",1022,0809-14088005,N,0.087MG/L,LC001,DS001,1  6C  E  NT  ERST  R  EE  T
9/26/2008,RT,LEAD,1030,0809-14088005,Y,,LC001,DS001,1K6IT CCEHNETNE  RS  T  RE  E  T
9/25/2008,RT,"COPPER, FREE",1022,0809-14088001,N,0.071MG/L,LC001,DS001,KCIHTUCRHCEHN  PA  RS  ON  AGE
9/25/2008,RT,"COPPER, FREE",1022,0809-14088002,N,0.066MG/L,LC001,DS001,KTOITWCHNE CNL ER  KSOF  F  I CE
9/25/2008,RT,"COPPER, FREE",1022,0809-14088003,N,0.066MG/L,LC001,DS001,K35IT5C OHVEENR  P  AS  SRD
9/25/2008,RT,"COPPER, FREE",1022,0809-14088004,N,0.041MG/L,LC001,DS001,4K5IT CCEHNETNE  RS  T  RE  E  T
9/25/2008,RT,LEAD,1030,0809-14088001,N,0.002MG/L,LC001,DS001,KCIHTUCRHCEHN  PA  RS  ON  AGE
9/25/2008,RT,LEAD,1030,0809-14088002,N,0.003MG/L,LC001,DS001,TKOITWCHNE CNL ER  KSOF  F  I CE
9/25/2008,RT,LEAD,1030,0809-14088003,N,0.001MG/L,LC001,DS001,3K5IT5C OHVEENR  P  AS  SR  D
9/25/2008,RT,LEAD,1030,0809-14088004,Y,,LC001,DS001,4K5IT CCEHNETNE  RST  RE  E  T
7/1/2003,RT,"COPPER, FREE",1022,C0419,N,0.02MG/L,EP001,TP001,KITCHEN
7/1/2003,RT,LEAD,1030,C0419,Y,,EP001,TP001,
6/9/2003,RT,"COPPER, FREE",1022,C032327,Y,,EP001,TP001,
6/9/2003,RT,LEAD,1030,C032327,Y,,EP001,TP001,
