Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/7/2016,RT,"COPPER, FREE",1022,1609-20150-001,N,0.034MG/L,LC001,DS001,"WSID 5570, APT #4"
9/7/2016,RT,"COPPER, FREE",1022,1609-20150-002,N,0.099MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  7"
9/7/2016,RT,"COPPER, FREE",1022,1609-20150-003,N,0.087MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  1  4"
9/7/2016,RT,"COPPER, FREE",1022,1609-20150-004,N,0.19MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  1"
9/7/2016,RT,"COPPER, FREE",1022,1609-20150-005,Y,,LC001,DS001,"WS  I D5  5  7  0  ,U  TI L  I T  YROO  M"
9/7/2016,RT,LEAD,1030,1609-20150-001,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  4"
9/7/2016,RT,LEAD,1030,1609-20150-002,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  7"
9/7/2016,RT,LEAD,1030,1609-20150-003,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  1  4"
9/7/2016,RT,LEAD,1030,1609-20150-004,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT#  1"
9/7/2016,RT,LEAD,1030,1609-20150-005,Y,,LC001,DS001,"WS  I D5  5  7  0  ,U  TI L  I T  YROO  M"
9/3/2013,RT,"COPPER, FREE",1022,1309-17147-001,N,0.090MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT1"
9/3/2013,RT,"COPPER, FREE",1022,1309-17147-002,N,0.057MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT4"
9/3/2013,RT,"COPPER, FREE",1022,1309-17147-003,N,0.078MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT7"
9/3/2013,RT,"COPPER, FREE",1022,1309-17147-004,N,0.089MG/L,LC001,DS001,"WS  I D5  5  7  0  ,A  PT1  4"
9/3/2013,RT,"COPPER, FREE",1022,1309-17147-005,N,0.024MG/L,LC001,DS001,"WS  I D5  5  7  0  ,U  TI L  I T  YSI N  K"
9/3/2013,RT,LEAD,1030,1309-17147-001,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT1"
9/3/2013,RT,LEAD,1030,1309-17147-002,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT4"
9/3/2013,RT,LEAD,1030,1309-17147-003,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT7"
9/3/2013,RT,LEAD,1030,1309-17147-004,Y,,LC001,DS001,"WS  I D5  5  7  0  ,A  PT1  4"
9/3/2013,RT,LEAD,1030,1309-17147-005,Y,,LC001,DS001,"WS  I D5  5  7  0  ,U  TI L  I T  YSI N  K"
1/31/2012,RT,"COPPER, FREE",1022,12-IC-00426-001,Y,,EP001,TP001,BOI L  E  RR  OOM
1/31/2012,RT,LEAD,1030,12-IC-00426-001,Y,,EP001,TP001,B  OI L  E  RR  OOM
8/11/2010,RT,"COPPER, FREE",1022,11I0146,Y,,LC001,DS001,A  P  T1  5
8/11/2010,RT,LEAD,1030,11I0146,Y,,LC001,DS001,A  P  T1  5
8/18/2009,RT,"COPPER, FREE",1022,10I0280,Y,,LC001,DS001,AP  T1  0
8/18/2009,RT,"COPPER, FREE",1022,10I0281,Y,,LC001,DS001,A  P  T1  5
8/18/2009,RT,"COPPER, FREE",1022,10I0282,Y,,LC001,DS001,AP  T7
8/18/2009,RT,"COPPER, FREE",1022,10I0283,Y,,LC001,DS001,COMMONROO  M
8/18/2009,RT,"COPPER, FREE",1022,10I0284,Y,,LC001,DS001,B  A  SE
8/18/2009,RT,LEAD,1030,10I0280,Y,,LC001,DS001,AP  T1  0
8/18/2009,RT,LEAD,1030,10I0281,Y,,LC001,DS001,A  P  T1  5
8/18/2009,RT,LEAD,1030,10I0282,Y,,LC001,DS001,A  P  T7
8/18/2009,RT,LEAD,1030,10I0283,Y,,LC001,DS001,COMMONROO  M
8/18/2009,RT,LEAD,1030,10I0284,N,0.001MG/L,LC001,DS001,B  A  SE
