Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-001,N,0.18MG/L,LC001,DS001,"WSID 5539, 3C4"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-002,N,0.038MG/L,LC001,DS001,"WS  I D5  5  3  6  ,3  B  1  0"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-003,N,0.17MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  B  7"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-004,N,0.081MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  A  2"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-005,N,0.049MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  A  1  3"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-016,N,0.070MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  G5"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-017,N,0.070MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  F  1  2"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-018,N,0.048MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  E  1  1"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-019,N,0.059MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  D  1"
4/5/2017,RT,"COPPER, FREE",1022,1704-07142-020,N,0.064MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  D  3"
4/5/2017,RT,LEAD,1030,1704-07142-001,N,0.21MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  C  4"
4/5/2017,RT,LEAD,1030,1704-07142-002,N,0.0027MG/L,LC001,DS001,"WS  I D5  5  3  6  ,3  B  1  0"
4/5/2017,RT,LEAD,1030,1704-07142-003,N,0.0016MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  B  7"
4/5/2017,RT,LEAD,1030,1704-07142-004,N,0.0036MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  A  2"
4/5/2017,RT,LEAD,1030,1704-07142-005,N,0.0017MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  A  1  3"
4/5/2017,RT,LEAD,1030,1704-07142-016,N,0.0059MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  G5"
4/5/2017,RT,LEAD,1030,1704-07142-017,N,0.0041MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  F  1  2"
4/5/2017,RT,LEAD,1030,1704-07142-018,N,0.0016MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  E  1  1"
4/5/2017,RT,LEAD,1030,1704-07142-019,N,0.0243MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  D  1"
4/5/2017,RT,LEAD,1030,1704-07142-020,N,0.0019MG/L,LC001,DS001,"WS  I D5  5  3  9  ,3  D  3"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-006,N,0.095MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  F  8"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-007,N,0.17MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  D  2"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-008,N,0.077MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  C  8"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-009,N,0.077MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  B  2"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-010,N,0.13MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  A  2"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-011,N,0.22MG/L,LC001,DS001,"WS  I D5  5  3  9  ,2  F  4"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-012,N,0.19MG/L,LC001,DS001,"WS  I D5  5  3  9  ,2  D  4"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-013,N,0.12MG/L,LC001,DS001,"WS  I D5  5  3  9  ,2  C  4"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-014,N,0.069MG/L,LC001,DS001,"WS  I D5  5  3  9  ,2  B  3"
4/4/2017,RT,"COPPER, FREE",1022,1704-07142-015,N,0.077MG/L,LC001,DS001,"WS  I D5  5  3  9  ,2  A  3"
4/4/2017,RT,LEAD,1030,1704-07142-006,N,0.0035MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  F  8"
4/4/2017,RT,LEAD,1030,1704-07142-007,N,0.0020MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  D  2"
4/4/2017,RT,LEAD,1030,1704-07142-008,N,0.0040MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  C  8"
4/4/2017,RT,LEAD,1030,1704-07142-009,N,0.0409MG/L,LC001,DS001,"WS  I D5  5  3  9  ,1  B  2"
