Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/9/2017,RT,"COPPER, FREE",1022,1708-18215-001,N,0.029MG/L,LC001,DS001,"WSID 21345, HEAD #1"
8/9/2017,RT,"COPPER, FREE",1022,1708-18215-002,N,0.032MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,L  U  NCHROO  M"
8/9/2017,RT,"COPPER, FREE",1022,1708-18215-003,Y,,LC001,DS001,"#W3S  I D2  1  3  4  5  ,C  OF  FE  ERM#  4"
8/9/2017,RT,"COPPER, FREE",1022,1708-18215-004,N,0.040MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,H  EA  D#  6"
8/9/2017,RT,"COPPER, FREE",1022,1708-18215-005,N,0.032MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I TUP#  7"
8/9/2017,RT,LEAD,1030,1708-18215-001,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,H  EA  D#  1"
8/9/2017,RT,LEAD,1030,1708-18215-002,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,L  U  NCHROO  M"
8/9/2017,RT,LEAD,1030,1708-18215-003,Y,,LC001,DS001,"#W3S  I D2  1  3  4  5  ,C  OF  FE  ERM#  4"
8/9/2017,RT,LEAD,1030,1708-18215-004,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,H  EA  D#  6"
8/9/2017,RT,LEAD,1030,1708-18215-005,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I TUP#  7"
8/24/2016,RT,"COPPER, FREE",1022,1608-18873-001,N,0.032MG/L,LC001,DS001,WS  I D2  1  3  4  5B  AT  H#  1
8/24/2016,RT,"COPPER, FREE",1022,1608-18873-002,N,0.031MG/L,LC001,DS001,WS  I D2  1  3  4  5K  I T#  3
8/24/2016,RT,"COPPER, FREE",1022,1608-18873-003,N,0.024MG/L,LC001,DS001,WS  I D2  1  3  4  5K  I T#  4
8/24/2016,RT,"COPPER, FREE",1022,1608-18873-004,N,0.027MG/L,LC001,DS001,WS  I D2  1  3  4  5B  AT  H#  6
8/24/2016,RT,"COPPER, FREE",1022,1608-18873-005,N,0.026MG/L,LC001,DS001,WS  I D2  1  3  4  5K  I T#  7
8/24/2016,RT,LEAD,1030,1608-18873-001,Y,,LC001,DS001,WS  I D2  1  3  4  5B  AT  H#  1
8/24/2016,RT,LEAD,1030,1608-18873-002,N,0.002MG/L,LC001,DS001,WS  I D2  1  3  4  5K  I T#  3
8/24/2016,RT,LEAD,1030,1608-18873-003,N,0.001MG/L,LC001,DS001,WS  I D2  1  3  4  5K  I T#  4
8/24/2016,RT,LEAD,1030,1608-18873-004,N,0.001MG/L,LC001,DS001,WS  I D2  1  3  4  5B  AT  H#  6
8/24/2016,RT,LEAD,1030,1608-18873-005,Y,,LC001,DS001,WS  I D2  1  3  4  5K  I T#  7
9/15/2015,RT,"COPPER, FREE",1022,1509-19727-001,N,0.025MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,B  AT  H#  1"
9/15/2015,RT,"COPPER, FREE",1022,1509-19727-002,N,0.032MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I T#  3"
9/15/2015,RT,"COPPER, FREE",1022,1509-19727-003,N,0.068MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I T#  4"
9/15/2015,RT,"COPPER, FREE",1022,1509-19727-004,N,0.032MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,B  AT  H#  6"
9/15/2015,RT,"COPPER, FREE",1022,1509-19727-005,N,0.036MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I T#  7"
9/15/2015,RT,LEAD,1030,1509-19727-001,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,B  AT  H#  1"
9/15/2015,RT,LEAD,1030,1509-19727-002,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I T#  3"
9/15/2015,RT,LEAD,1030,1509-19727-003,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I T#  4"
9/15/2015,RT,LEAD,1030,1509-19727-004,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,B  AT  H#  6"
9/15/2015,RT,LEAD,1030,1509-19727-005,Y,,LC001,DS001,"WS  I D2  1  3  4  5  ,K  I T#  7"
6/16/2015,RT,"COPPER, FREE",1022,1506-11547-001,N,0.038MG/L,LC001,DS001,"WS  I D2  1  3  4  5  ,#  1  ,1  S  TFL  O  OR"
6/16/2015,RT,"COPPER, FREE",1022,1506-11547-002,N,0.033MG/L,LC001,DS001,"WBASTIDH  2  1  3  4  5  ,#  3KI T  C  HE  N"
6/16/2015,RT,"COPPER, FREE",1022,1506-11547-003,N,0.034MG/L,LC001,DS001,"LWUSNIDC H2 1R3O45O, M#4  ,KI T  CH  EN"
6/16/2015,RT,"COPPER, FREE",1022,1506-11547-004,N,0.036MG/L,LC001,DS001,"WCOSFIDF E2E13 R4O5,O #M6,BA  T  H1  S  T"
