Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
6/8/2016,RT,"COPPER, FREE",1022,1606-11726-001,N,0.065MG/L,LC001,DS001,KITCHEN
6/8/2016,RT,"COPPER, FREE",1022,1606-11726-002,N,0.10MG/L,LC001,DS001,NUR  SE  S
6/8/2016,RT,"COPPER, FREE",1022,1606-11726-003,N,0.11MG/L,LC001,DS001,FA  CI L  I T  Y
6/8/2016,RT,"COPPER, FREE",1022,1606-11726-004,N,0.14MG/L,LC001,DS001,PR  EK
6/8/2016,RT,"COPPER, FREE",1022,1606-11726-005,N,0.050MG/L,LC001,DS001,C  L  A  SSROO  M3  -  4
6/8/2016,RT,LEAD,1030,1606-11726-001,Y,,LC001,DS001,K  I T  CH  EN
6/8/2016,RT,LEAD,1030,1606-11726-002,Y,,LC001,DS001,N  UR  SE  S
6/8/2016,RT,LEAD,1030,1606-11726-003,Y,,LC001,DS001,F  A  CI L  I T  Y
6/8/2016,RT,LEAD,1030,1606-11726-004,Y,,LC001,DS001,PR  EK
6/8/2016,RT,LEAD,1030,1606-11726-005,Y,,LC001,DS001,C  L  A  SSROO  M3  -  4
9/12/2013,RT,"COPPER, FREE",1022,13-IB-00083-001,N,0.12MG/L,LC001,DS001,K  I T  CH  ENSI N  K
9/12/2013,RT,"COPPER, FREE",1022,13-IB-00084-001,N,0.14MG/L,LC001,DS001,N  UR  SE  SST  A  TI O  N
9/12/2013,RT,"COPPER, FREE",1022,13-IB-00085-001,N,0.08MG/L,LC001,DS001,P  R  EK-K
9/12/2013,RT,"COPPER, FREE",1022,13-IB-00086-001,N,0.07MG/L,LC001,DS001,FA  CU  L  T  YB  AT  H
9/12/2013,RT,"COPPER, FREE",1022,13-IB-00087-001,N,0.10MG/L,LC001,DS001,5  /6CL  A  SS  ROO  M
9/12/2013,RT,LEAD,1030,13-IB-00083-001,Y,,LC001,DS001,K  I T  CH  ENSI N  K
9/12/2013,RT,LEAD,1030,13-IB-00084-001,Y,,LC001,DS001,N  UR  SE  SST  A  TI O  N
9/12/2013,RT,LEAD,1030,13-IB-00085-001,Y,,LC001,DS001,PR  EK-K
9/12/2013,RT,LEAD,1030,13-IB-00086-001,Y,,LC001,DS001,FA  CU  L  T  YB  AT  H
9/12/2013,RT,LEAD,1030,13-IB-00087-001,Y,,LC001,DS001,5  /  6C  L  A  SS  ROO  M
7/1/2010,RT,"COPPER, FREE",1022,10I1056,N,0.16MG/L,LC001,DS001,KI T  CH  ENSI N  K
7/1/2010,RT,"COPPER, FREE",1022,10I1058,N,0.13MG/L,LC001,DS001,1  /  2C  L  A  SS  ROO  MSI N  K
7/1/2010,RT,"COPPER, FREE",1022,10I1059,N,0.13MG/L,LC001,DS001,3  /4CL  A  SS  ROO  MSI N  K
7/1/2010,RT,"COPPER, FREE",1022,10I1061,N,0.14MG/L,LC001,DS001,NUR  SE  SROOMS  I NK
7/1/2010,RT,"COPPER, FREE",1022,10I1062,N,0.11MG/L,LC001,DS001,TE  A  CHE  RSRO  OMSI N  K
7/1/2010,RT,LEAD,1030,10I1056,N,0.002MG/L,LC001,DS001,K  I T  CH  ENSI N  K
7/1/2010,RT,LEAD,1030,10I1058,N,0.003MG/L,LC001,DS001,1 /  2CL  A  SS  ROO  MSI N  K
7/1/2010,RT,LEAD,1030,10I1059,Y,,LC001,DS001,3  / 4C  L  A  SS  ROO  MSI N  K
7/1/2010,RT,LEAD,1030,10I1061,N,0.001MG/L,LC001,DS001,N  UR  SE  SROOMS  I NK
7/1/2010,RT,LEAD,1030,10I1062,Y,,LC001,DS001,T  E  A  CHE  RSRO  OMSI N  K
6/1/2007,RT,"COPPER, FREE",1022,07I1293,N,0.12MG/L,LC001,DS001,TE  A  CHE  RSRO  OMSI N  K
6/1/2007,RT,"COPPER, FREE",1022,07I1294,N,0.13MG/L,LC001,DS001,K  I T  CH  ENSI N  K
6/1/2007,RT,"COPPER, FREE",1022,07I1295,N,0.13MG/L,LC001,DS001,NUR  SE  SROOMS  I NK
6/1/2007,RT,"COPPER, FREE",1022,07I1296,N,0.23MG/L,LC001,DS001,3  /  4GRA  DEROO  MSI N  K
