Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/30/2017,RT,"COPPER, FREE",1022,1708-20482-001,N,0.051MG/L,LC001,DS001,"WSID 20875, DP002"
8/30/2017,RT,"COPPER, FREE",1022,1708-20482-002,N,0.12MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  2"
8/30/2017,RT,"COPPER, FREE",1022,1708-20482-003,N,0.098MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  4"
8/30/2017,RT,"COPPER, FREE",1022,1708-20482-004,N,0.093MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  5"
8/30/2017,RT,"COPPER, FREE",1022,1708-20482-005,N,0.070MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  6"
8/30/2017,RT,LEAD,1030,1708-20482-001,Y,,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  2"
8/30/2017,RT,LEAD,1030,1708-20482-002,Y,,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  2"
8/30/2017,RT,LEAD,1030,1708-20482-003,N,0.0015MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  4"
8/30/2017,RT,LEAD,1030,1708-20482-004,Y,,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  5"
8/30/2017,RT,LEAD,1030,1708-20482-005,Y,,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  6"
9/20/2016,RT,"COPPER, FREE",1022,1609-21413-001,N,0.17MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  5"
9/20/2016,RT,"COPPER, FREE",1022,1609-21413-002,N,0.15MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  7"
9/20/2016,RT,"COPPER, FREE",1022,1609-21413-003,N,0.24MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  9"
9/20/2016,RT,"COPPER, FREE",1022,1609-21413-004,N,0.67MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  2"
9/20/2016,RT,"COPPER, FREE",1022,1609-21413-005,N,0.25MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  1"
9/20/2016,RT,LEAD,1030,1609-21413-001,Y,,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  5"
9/20/2016,RT,LEAD,1030,1609-21413-002,N,0.001MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  7"
9/20/2016,RT,LEAD,1030,1609-21413-003,N,0.001MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  9"
9/20/2016,RT,LEAD,1030,1609-21413-004,N,0.001MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  2"
9/20/2016,RT,LEAD,1030,1609-21413-005,N,0.003MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  1"
9/24/2014,RT,"COPPER, FREE",1022,1409-19920-001,N,0.93MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  4"
9/24/2014,RT,"COPPER, FREE",1022,1409-19920-002,N,0.92MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  1"
9/24/2014,RT,"COPPER, FREE",1022,1409-19920-003,N,0.92MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  3"
9/24/2014,RT,"COPPER, FREE",1022,1409-19920-004,N,0.96MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  0"
9/24/2014,RT,"COPPER, FREE",1022,1409-19920-005,N,0.99MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  2"
9/24/2014,RT,LEAD,1030,1409-19920-001,N,0.001MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  4"
9/24/2014,RT,LEAD,1030,1409-19920-002,N,0.001MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  1"
9/24/2014,RT,LEAD,1030,1409-19920-003,Y,,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  3"
9/24/2014,RT,LEAD,1030,1409-19920-004,N,0.002MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  0"
9/24/2014,RT,LEAD,1030,1409-19920-005,N,0.004MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  1  2"
6/26/2014,RT,"COPPER, FREE",1022,1406-12365-001,N,0.32MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  1"
6/26/2014,RT,"COPPER, FREE",1022,1406-12365-002,N,0.22MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  4"
6/26/2014,RT,"COPPER, FREE",1022,1406-12365-003,N,0.21MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  5"
6/26/2014,RT,"COPPER, FREE",1022,1406-12365-004,N,0.20MG/L,LC001,DS001,"WS  I D2  0  8  7  5  ,D  P0  0  6"
