Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/22/2017,RT,"COPPER, FREE",1022,1708-19873-001,N,0.027MG/L,LC001,DS001,KITCHEN
8/22/2017,RT,"COPPER, FREE",1022,1708-19873-002,Y,,LC001,DS001,S  T  A  FFB  AT  H
8/22/2017,RT,"COPPER, FREE",1022,1708-19873-003,Y,,LC001,DS001,M  EN  SR  OOM
8/22/2017,RT,"COPPER, FREE",1022,1708-19873-004,Y,,LC001,DS001,WOME  NSB  AT  HRSI N  K
8/22/2017,RT,"COPPER, FREE",1022,1708-19873-005,Y,,LC001,DS001,WOME  NSB  AT  HLS  I NK
8/22/2017,RT,LEAD,1030,1708-19873-001,Y,,LC001,DS001,K  I T  CH  EN
8/22/2017,RT,LEAD,1030,1708-19873-002,Y,,LC001,DS001,ST  A  FFB  AT  H
8/22/2017,RT,LEAD,1030,1708-19873-003,Y,,LC001,DS001,MEN  SR  OOM
8/22/2017,RT,LEAD,1030,1708-19873-004,Y,,LC001,DS001,WOME  NSB  AT  HRSI N  K
8/22/2017,RT,LEAD,1030,1708-19873-005,Y,,LC001,DS001,WOME  NSB  AT  HLS  I NK
8/30/2016,RT,"COPPER, FREE",1022,1608-19319-001,N,0.045MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,K  I T  CHE  NS  I NK"
8/30/2016,RT,"COPPER, FREE",1022,1608-19319-002,N,0.029MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,WOME  N' S"
8/30/2016,RT,"COPPER, FREE",1022,1608-19319-003,N,0.026MG/L,LC001,DS001,"WBASTIDH  2  0  8  2  1  ,MEN  ' SBA  T  H"
8/30/2016,RT,"COPPER, FREE",1022,1608-19319-004,N,0.043MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,S  T  AF  FBA  T  H"
8/30/2016,RT,"COPPER, FREE",1022,1608-19319-005,N,0.052MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,F  OU  NT  AI N"
8/30/2016,RT,LEAD,1030,1608-19319-001,Y,,LC001,DS001,"WS  I D2  0  8  2  1  ,K  I T  CHE  NS  I NK"
8/30/2016,RT,LEAD,1030,1608-19319-002,N,0.002MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,WOME  N' S"
8/30/2016,RT,LEAD,1030,1608-19319-003,N,0.002MG/L,LC001,DS001,"WBASTIDH  2  0  8  2  1  ,MEN  ' SBA  T  H"
8/30/2016,RT,LEAD,1030,1608-19319-004,N,0.002MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,S  T  AF  FBA  T  H"
8/30/2016,RT,LEAD,1030,1608-19319-005,N,0.001MG/L,LC001,DS001,"WS  I D2  0  8  2  1  ,F  OU  NT  AI N"
8/26/2015,RT,"COPPER, FREE",1022,1508-18089-001,N,0.042MG/L,LC001,DS001,KI T  CH  EN
8/26/2015,RT,"COPPER, FREE",1022,1508-18089-002,N,0.029MG/L,LC001,DS001,S  T  A  FFS  I NK
8/26/2015,RT,"COPPER, FREE",1022,1508-18089-003,N,0.028MG/L,LC001,DS001,WOME  N'SB  AT  H
8/26/2015,RT,"COPPER, FREE",1022,1508-18089-004,Y,,LC001,DS001,M  EN  ' SB  A  TH
8/26/2015,RT,"COPPER, FREE",1022,1508-18089-005,N,0.022MG/L,LC001,DS001,CL  A  SSROO  MSI N  K
8/26/2015,RT,LEAD,1030,1508-18089-001,Y,,LC001,DS001,KI T  CH  EN
8/26/2015,RT,LEAD,1030,1508-18089-002,Y,,LC001,DS001,ST  A  FFS  I NK
8/26/2015,RT,LEAD,1030,1508-18089-003,Y,,LC001,DS001,WOME  N'SB  AT  H
8/26/2015,RT,LEAD,1030,1508-18089-004,Y,,LC001,DS001,MEN  ' SB  A  TH
8/26/2015,RT,LEAD,1030,1508-18089-005,Y,,LC001,DS001,C  L  A  SSROO  MSI N  K
7/30/2014,RT,"COPPER, FREE",1022,1407-14917-001,Y,,LC001,DS001,KI T  CH  ENSI N  K
7/30/2014,RT,"COPPER, FREE",1022,1407-14917-002,Y,,LC001,DS001,S  T  A  FFB  AT  H  ROOM
7/30/2014,RT,"COPPER, FREE",1022,1407-14917-003,Y,,LC001,DS001,WOME  NSB  AT  H
7/30/2014,RT,"COPPER, FREE",1022,1407-14917-004,Y,,LC001,DS001,M  EN  SB  AT  H
