Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/7/2017,RT,"COPPER, FREE",1022,1709-21276-001,N,0.027MG/L,LC001,DS001,HARRISON
9/7/2017,RT,"COPPER, FREE",1022,1709-21276-002,N,0.080MG/L,LC001,DS001,HA  RDYK  I TC  HE  N
9/7/2017,RT,"COPPER, FREE",1022,1709-21276-003,N,0.14MG/L,LC001,DS001,H  A  RDYOF  F  I CE
9/7/2017,RT,"COPPER, FREE",1022,1709-21276-004,N,0.11MG/L,LC001,DS001,B  I S  BE  E
9/7/2017,RT,"COPPER, FREE",1022,1709-21276-005,Y,,LC001,DS001,HS  MC
9/7/2017,RT,LEAD,1030,1709-21276-001,Y,,LC001,DS001,H  A  RRI S  ON
9/7/2017,RT,LEAD,1030,1709-21276-002,N,0.0012MG/L,LC001,DS001,H  A  RDYK  I TC  HE  N
9/7/2017,RT,LEAD,1030,1709-21276-003,Y,,LC001,DS001,HA  RDYOF  F  I CE
9/7/2017,RT,LEAD,1030,1709-21276-004,Y,,LC001,DS001,BI S  BE  E
9/7/2017,RT,LEAD,1030,1709-21276-005,Y,,LC001,DS001,H  S  MC
9/15/2016,RT,"COPPER, FREE",1022,1609-21154-001,N,0.099MG/L,LC001,DS001,HA  RDYK  I TC  HE  N
9/15/2016,RT,"COPPER, FREE",1022,1609-21154-002,N,0.12MG/L,LC001,DS001,H  A  RDYOF  F  I CE
9/15/2016,RT,"COPPER, FREE",1022,1609-21154-003,Y,,LC001,DS001,HA  RRI S  ON
9/15/2016,RT,"COPPER, FREE",1022,1609-21154-005,Y,,LC001,DS001,BI S  BE  E
9/15/2016,RT,LEAD,1030,1609-21154-001,N,0.002MG/L,LC001,DS001,HA  RDYK  I TC  HE  N
9/15/2016,RT,LEAD,1030,1609-21154-002,Y,,LC001,DS001,H  A  RDYOF  F  I CE
9/15/2016,RT,LEAD,1030,1609-21154-003,Y,,LC001,DS001,H  A  RRI S  ON
9/15/2016,RT,LEAD,1030,1609-21154-005,Y,,LC001,DS001,B  I S  BE  E
9/14/2016,RT,"COPPER, FREE",1022,1609-21154-004,N,0.027MG/L,LC001,DS001,5 7C  E  NT  RA  LDR(  H  SMC  )
9/14/2016,RT,LEAD,1030,1609-21154-004,Y,,LC001,DS001,5 7C  E  NT  RA  LDR(  H  SMC  )
9/30/2015,RT,"COPPER, FREE",1022,1510-21276-001,N,0.022MG/L,LC001,DS001,HS  MCHA  L  L  WAYSI N  K
9/30/2015,RT,"COPPER, FREE",1022,1510-21276-002,N,0.040MG/L,LC001,DS001,H  S  MCUT  I L  I T  YSI N  K
9/30/2015,RT,"COPPER, FREE",1022,1510-21276-003,N,0.037MG/L,LC001,DS001,H  A  RRI SOF  F  I CE
9/30/2015,RT,"COPPER, FREE",1022,1510-21276-004,N,0.030MG/L,LC001,DS001,S  T  OWEP  E  RS  ONA  L  I Z  ED
9/30/2015,RT,"COPPER, FREE",1022,1510-21276-005,N,0.11MG/L,LC001,DS001,MHAERDD CYE WNTAEITRINGR  OOM
9/30/2015,RT,LEAD,1030,1510-21276-001,N,0.002MG/L,LC001,DS001,H  S  MCHA  L  L  WAYSI N  K
9/30/2015,RT,LEAD,1030,1510-21276-002,N,0.009MG/L,LC001,DS001,HS  MCUT  I L  I T  YSI N  K
9/30/2015,RT,LEAD,1030,1510-21276-003,Y,,LC001,DS001,H  A  RRI SOF  F  I CE
9/30/2015,RT,LEAD,1030,1510-21276-004,Y,,LC001,DS001,S  T  OWEP  E  RS  ONA  L  I Z  ED
9/30/2015,RT,LEAD,1030,1510-21276-005,N,0.002MG/L,LC001,DS001,HMAERDD CYE WNTAEITRINGR  OOM
6/26/2014,RT,"COPPER, FREE",1022,1407-12549-001,N,0.13MG/L,LC001,DS001,KI T  CH  ENHA  RD  Y
6/26/2014,RT,"COPPER, FREE",1022,1407-12549-002,N,0.092MG/L,LC001,DS001,H  A  RDYME  DS  I NK
6/26/2014,RT,"COPPER, FREE",1022,1407-12549-003,N,0.23MG/L,LC001,DS001,BA  T  HRO  OMHA  RD  Y
6/26/2014,RT,"COPPER, FREE",1022,1407-12549-004,N,0.044MG/L,LC001,DS001,AC  COU  NT  AN  THA  RRI S
