Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
2/20/2017,RT,"COPPER, FREE",1022,17-IC-00225-001,Y,,EP002,TP002,WELL 2/ WL003 ^ FD #1
2/20/2017,RT,"COPPER, FREE",1022,17-IC-00226-001,Y,,EP003,TP003,WE  L  L1  /WL  0  0  1^FD  #  1
2/20/2017,RT,LEAD,1030,17-IC-00225-001,Y,,EP002,TP002,WE  L  L2  /WL  0  0  3^FD#  1
2/20/2017,RT,LEAD,1030,17-IC-00226-001,N,0.004MG/L,EP003,TP003,WE  L  L1  /WL  0  0  1^FD  #  1
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00473-001,N,0.05MG/L,LC001,DS001,K  I T  CH  ENSI N  K^1  3KI N  GS
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00474-001,N,0.03MG/L,LC001,DS001,KRIOTWCHE  NSI N  K/T  I E  R3^4  4  7
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00475-001,Y,,LC001,DS001,KEIATSCTH MENA ISNI NSKT /T  I E  R3^2
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00476-001,N,0.09MG/L,LC001,DS001,KGIRTICSHTE MNI LSLI NRKD/  TI E  R3^3  7  6
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00477-001,N,0.12MG/L,LC001,DS001,KEAITSCTH MENA ISNI NSKT^1  5L  OWE  R
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00478-001,N,0.06MG/L,LC001,DS001,PKILTACINHSE NR DS/I NTKIE/ RT I3E R3^
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00479-001,N,0.10MG/L,LC001,DS001,KOINTEC HCEHNU RSCINHK  S^T 2 3PI P  ER
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00480-001,N,0.07MG/L,LC001,DS001,RKIDT CH  E  NS  I NK  /TI E  R3^4  5
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00481-001,N,0.05MG/L,LC001,DS001,KOISTSCIHEE RND S  I NK^4  0OS  SI E
6/26/2016,RT,"COPPER, FREE",1022,16-IB-00482-001,N,0.05MG/L,LC001,DS001,RUDPS/ TTIAEIRR S3  BA  T  HR  MSI N  K/
6/26/2016,RT,LEAD,1030,16-IB-00473-001,Y,,LC001,DS001,KBAITSCEH 1E N^  4S3IN1 KE A^ S1T3  MKIANIGNS S T
6/26/2016,RT,LEAD,1030,16-IB-00474-001,Y,,LC001,DS001,RKIOTWCH  ENSI N  K/T  I E  R3^4  4  7
6/26/2016,RT,LEAD,1030,16-IB-00475-001,Y,,LC001,DS001,EKAITSCTH MENA ISNI NSKT /T  I E  R3^2
6/26/2016,RT,LEAD,1030,16-IB-00476-001,N,0.001MG/L,LC001,DS001,KGIRTICSHTE MNI LSLI NRKD/T  I E  R3^3  7  6
6/26/2016,RT,LEAD,1030,16-IB-00477-001,N,0.001MG/L,LC001,DS001,KEIATSCTH MENA ISNI NSKT^1  5L  OWE  R
6/26/2016,RT,LEAD,1030,16-IB-00478-001,N,0.001MG/L,LC001,DS001,PKILTACINHSE NR DS/I NTKIE/ RT I3E R3^
6/26/2016,RT,LEAD,1030,16-IB-00479-001,Y,,LC001,DS001,KOINTEC HCEHNU RSCINHK  S^T 2 3PI P  ER
6/26/2016,RT,LEAD,1030,16-IB-00480-001,N,0.002MG/L,LC001,DS001,KRIDT C  HE  NS  I NK  /TI E  R3^4  5
6/26/2016,RT,LEAD,1030,16-IB-00481-001,Y,,LC001,DS001,OKISTSCIHEE RND S  I NK^4  0OS  SI E
6/26/2016,RT,LEAD,1030,16-IB-00482-001,N,0.002MG/L,LC001,DS001,URDPS/ TTIAEIRR S3  B  AT  HR  MSI N  K/
2/15/2016,RT,LEAD,1030,16-IB-00068-001,N,0.003MG/L,LC001,DS001,MBAASSET E1R ^  B43A1T HERASOTO MMA SININ SKT ^
1/12/2014,RT,"COPPER, FREE",1022,14-IC-00053-001,Y,,EP002,TP002,"2W LEOLLW #E2R -  PFLDA #IN2S, E RMD"
1/12/2014,RT,"COPPER, FREE",1022,14-IC-00054-001,Y,,EP003,TP003,"WE  L  L#  1-FD#  1  ,EM"
1/12/2014,RT,LEAD,1030,14-IC-00053-001,Y,,EP002,TP002,"WE  L  L#  2-FD#  2  ,EM"
1/12/2014,RT,LEAD,1030,14-IC-00054-001,N,0.002MG/L,EP003,TP003,"WE  L  L#  1-FD#  1  ,EM"
7/9/2013,RT,"COPPER, FREE",1022,13-IB-00342-001,N,0.05MG/L,LC001,DS001,K  I T  CH  ENSI N  K/ T  I E  R3^4  5
7/9/2013,RT,"COPPER, FREE",1022,13-IB-00343-001,N,0.04MG/L,LC001,DS001,KOISTSCIHEE RND S  I NK  / TI E  R3^4  0
7/9/2013,RT,"COPPER, FREE",1022,13-IB-00344-001,N,0.04MG/L,LC001,DS001,OKISTSCIHEE RND S  I NK  / TI E  R3^1  3
7/9/2013,RT,"COPPER, FREE",1022,13-IB-00345-001,N,0.02MG/L,LC001,DS001,KKIINTCGHSE RNO SWIN  K/ T  I E  R3^2
7/9/2013,RT,"COPPER, FREE",1022,13-IB-00346-001,N,0.04MG/L,LC001,DS001,GKIRTICSHTE MNI LSLI NRKD/TI E  R3^4  4  7
