Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/25/2013,RT,"COPPER, FREE",1022,1307-13949-001,N,0.052MG/L,LC001,DS001,C.I. COFFEE SINK
7/25/2013,RT,"COPPER, FREE",1022,1307-13949-002,N,0.089MG/L,LC001,DS001,C. I .L  OB  BYB  AT  H
7/25/2013,RT,"COPPER, FREE",1022,1307-13949-003,N,0.29MG/L,LC001,DS001,AP  PL  EBBA  RS  I NK
7/25/2013,RT,"COPPER, FREE",1022,1307-13949-004,N,0.12MG/L,LC001,DS001,AP  PL  EBHA  NDS  I NK
7/25/2013,RT,"COPPER, FREE",1022,1307-13949-005,N,0.057MG/L,LC001,DS001,A  P  PL  EBWA  T  ERSI N  K
7/25/2013,RT,LEAD,1030,1307-13949-001,N,0.002MG/L,LC001,DS001,C. I .CO  FF  E  ES  I NK
7/25/2013,RT,LEAD,1030,1307-13949-002,N,0.002MG/L,LC001,DS001,C. I .L  OB  BYB  AT  H
7/25/2013,RT,LEAD,1030,1307-13949-003,N,0.015MG/L,LC001,DS001,AP  PL  EBBA  RS  I NK
7/25/2013,RT,LEAD,1030,1307-13949-004,Y,,LC001,DS001,AP  PL  EBHA  NDS  I NK
7/25/2013,RT,LEAD,1030,1307-13949-005,Y,,LC001,DS001,AP  PL  EBWA  T  ERSI N  K
7/11/2012,RT,"COPPER, FREE",1022,1207-10019-001,N,0.11MG/L,LC001,DS001,A  P  PL  E  B  EE  SH  AN  DS  I NK
7/11/2012,RT,"COPPER, FREE",1022,1207-10019-002,N,0.041MG/L,LC001,DS001,COMF  OR  TI N  NC  OF  FE  E
7/11/2012,RT,"COPPER, FREE",1022,1207-10019-003,N,0.049MG/L,LC001,DS001,SCIONMKFO  RTI NNL  OBB  YSI N  K
7/11/2012,RT,"COPPER, FREE",1022,1207-10019-004,N,0.093MG/L,LC001,DS001,COMF  OR  TI N  N
7/11/2012,RT,"COPPER, FREE",1022,1207-10019-005,N,0.12MG/L,LC001,DS001,ABRPPELAEKBREOEOSM B SAIRN KS I N  K
7/11/2012,RT,LEAD,1030,1207-10019-001,N,0.002MG/L,LC001,DS001,AP  PL  E  B  EE  SH  AN  DS  I NK
7/11/2012,RT,LEAD,1030,1207-10019-002,Y,,LC001,DS001,C  OMF  OR  TI N  NC  OF  FE  E
7/11/2012,RT,LEAD,1030,1207-10019-003,Y,,LC001,DS001,SCIONMKFO  RTI NNL  OBB  YSI N  K
7/11/2012,RT,LEAD,1030,1207-10019-004,N,0.002MG/L,LC001,DS001,C  OMF  OR  TI N  N
7/11/2012,RT,LEAD,1030,1207-10019-005,N,0.003MG/L,LC001,DS001,ABPRPELAEKBREOEOSM B SAIRN KS I N  K
7/20/2011,RT,"COPPER, FREE",1022,1107-10111-001,N,0.2MG/L,LC001,DS001,A  P  PL  E  B  EE  ' SHA  NDS  I NK
7/20/2011,RT,"COPPER, FREE",1022,1107-10111-002,N,0.054MG/L,LC001,DS001,C  OMF  OR  TI N  NC  OF  FE  E
7/20/2011,RT,"COPPER, FREE",1022,1107-10111-003,N,0.036MG/L,LC001,DS001,CSIONMKFO  RTI NNL  OBB  YSI N  K
7/20/2011,RT,"COPPER, FREE",1022,1107-10111-004,N,0.032MG/L,LC001,DS001,COMF  OR  TI N  NB  RE  AK
7/20/2011,RT,"COPPER, FREE",1022,1107-10111-005,N,0.074MG/L,LC001,DS001,ARPOPOLME B  EE  ' SBA  RS  I NK
7/20/2011,RT,LEAD,1030,1107-10111-001,Y,,LC001,DS001,A  P  PL  E  B  EE  ' SHA  NDS  I NK
7/20/2011,RT,LEAD,1030,1107-10111-002,Y,,LC001,DS001,COMF  OR  TI N  NC  OF  FE  E
7/20/2011,RT,LEAD,1030,1107-10111-003,N,0.002MG/L,LC001,DS001,SCIONMKFO  RTI NNL  OBB  YSI N  K
7/20/2011,RT,LEAD,1030,1107-10111-004,N,0.001MG/L,LC001,DS001,COMF  OR  TI N  NB  RE  AK
7/20/2011,RT,LEAD,1030,1107-10111-005,Y,,LC001,DS001,RAPOPOLME B  EE  ' SBA  RS  I NK
8/17/2010,RT,"COPPER, FREE",1022,1008-11058,N,0.084MG/L,LC001,DS001,COF  F  EES  I NK
8/17/2010,RT,LEAD,1030,1008-11058,N,0.003MG/L,LC001,DS001,COF  F  EES  I NK
7/28/2010,RT,"COPPER, FREE",1022,1007-09966001,Y,,LC001,DS001,AP  PL  E  B  EE  SH  AN  DS  I NK
7/28/2010,RT,"COPPER, FREE",1022,1007-09966002,Y,,LC001,DS001,C  OF  F  EES  I NK
