Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/13/2017,RT,"COPPER, FREE",1022,17-IB-00826-001,N,0.04MG/L,LC001,DS001,2ND FLOOR BATH ^
9/13/2017,RT,"COPPER, FREE",1022,17-IB-00827-001,N,0.06MG/L,LC001,DS001,3BREDC KFLLEOYO ARV BEA  T  H^
9/13/2017,RT,"COPPER, FREE",1022,17-IB-00828-001,N,0.04MG/L,LC001,DS001,IBNEFCAKNLTE KYI TACVHEEN^
9/13/2017,RT,"COPPER, FREE",1022,17-IB-00829-001,N,0.05MG/L,LC001,DS001,DBEACYK CLAERYE A (VREIGH  T  )^
9/13/2017,RT,"COPPER, FREE",1022,17-IB-00830-001,N,0.04MG/L,LC001,DS001,BTOECDKDLLEEYR  ABVAET H^BE  CK  L  E  Y
9/13/2017,RT,LEAD,1030,17-IB-00826-001,Y,,LC001,DS001,A2NVDE  FL  O  ORB  AT  H^
9/13/2017,RT,LEAD,1030,17-IB-00827-001,Y,,LC001,DS001,3BREDC KFLLEOYO ARV BEA  T  H^
9/13/2017,RT,LEAD,1030,17-IB-00828-001,N,0.002MG/L,LC001,DS001,IBNEFCAKNLTE KYI TACVHEEN^
9/13/2017,RT,LEAD,1030,17-IB-00829-001,Y,,LC001,DS001,BDEACY KCLAERYE A (VREIGH  T  )^
9/13/2017,RT,LEAD,1030,17-IB-00830-001,Y,,LC001,DS001,TBOECDKDLLEEYR  ABVAET H^BE  CK  L  E  Y
8/16/2017,RT,"COPPER, FREE",1022,17-IC-02448-001,Y,,EP002,TP001,A2NVDE  FL  O  ORB  AT  H^
8/16/2017,RT,LEAD,1030,17-IC-02448-001,Y,,EP002,TP001,B2NEDC KFLLEOYO ARV BEA  T  H^
8/21/2014,RT,"COPPER, FREE",1022,14-IB-00505-001,N,0.02MG/L,LC001,DS001,1BSETC KFLLEOYO RA/VLEE F  T^
8/21/2014,RT,LEAD,1030,14-IB-00505-001,N,0.002MG/L,LC001,DS001,B1SETC KFLLEOYO RAV/LEE F  T^
8/20/2014,RT,"COPPER, FREE",1022,14-IB-00502-001,N,0.04MG/L,LC001,DS001,B3REDC KFLLEOYO ARV ^E B  EC  KL  E  YA  V  E
8/20/2014,RT,"COPPER, FREE",1022,14-IB-00503-001,N,0.09MG/L,LC001,DS001,4  T  HF  L  OOR^BE  CK  L  EYA  VE
8/20/2014,RT,"COPPER, FREE",1022,14-IB-00504-001,Y,,LC001,DS001,1 STF  L  OOR  / RI GH  T^
8/20/2014,RT,"COPPER, FREE",1022,14-IB-00506-001,N,0.03MG/L,LC001,DS001,2BNEDC KFLLEOYO ARV ^E B  EC  KL  E  YA  V  E
8/20/2014,RT,LEAD,1030,14-IB-00502-001,Y,,LC001,DS001,3R  DF  L  OO  R^B  EC  KL  E  YAV  E
8/20/2014,RT,LEAD,1030,14-IB-00503-001,N,0.011MG/L,LC001,DS001,4  T  HF  L  OOR^BE  CK  L  EYA  VE
8/20/2014,RT,LEAD,1030,14-IB-00504-001,Y,,LC001,DS001,1  S  TF  L  OOR  / RI GH  T^
8/20/2014,RT,LEAD,1030,14-IB-00506-001,Y,,LC001,DS001,2BNEDC KFLLEOYO ARV ^E B  EC  KL  E  YA  V  E
10/19/2010,RT,"COPPER, FREE",1022,11C0952,Y,,EP002,TP001,
10/19/2010,RT,LEAD,1030,11C0952,Y,,EP002,TP001,
9/29/2008,RT,"COPPER, FREE",1022,09I0538,N,0.04MG/L,LC001,DS001,TODDLER BATH
9/29/2008,RT,"COPPER, FREE",1022,09I0539,N,0.12MG/L,LC001,DS001,DA  YC  AR  EU  TI L  I T  Y
9/29/2008,RT,"COPPER, FREE",1022,09I0540,N,0.10MG/L,LC001,DS001,I  N  F  AN  TKI T  CH  EN
9/29/2008,RT,"COPPER, FREE",1022,09I0541,N,0.04MG/L,LC001,DS001,3R  DF  L  RBA  T  H
9/29/2008,RT,"COPPER, FREE",1022,09I0542,Y,,LC001,DS001,2  NDF  L  OO  RB  AT  H
9/29/2008,RT,LEAD,1030,09I0538,N,0.002MG/L,LC001,DS001,TO  DDL  E  RB  A  TH
9/29/2008,RT,LEAD,1030,09I0539,N,0.001MG/L,LC001,DS001,DA  YC  AR  EU  TI L  I T  Y
9/29/2008,RT,LEAD,1030,09I0540,N,0.006MG/L,LC001,DS001,I NF  AN  TKI T  CH  EN
9/29/2008,RT,LEAD,1030,09I0541,N,0.002MG/L,LC001,DS001,3  R  DF  L  RBA  T  H
9/29/2008,RT,LEAD,1030,09I0542,Y,,LC001,DS001,2  NDF  L  OO  RB  AT  H
