Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
5/11/2017,RT,"COPPER, FREE",1022,1705-10040-001,N,0.14MG/L,LC001,DS001,SHOP SINK,
5/11/2017,RT,"COPPER, FREE",1022,1705-10040-002,N,0.10MG/L,LC001,DS001,F  I R  STF  L  OOREMP  L  OY  E,E
5/11/2017,RT,"COPPER, FREE",1022,1705-10040-003,N,0.11MG/L,LC001,DS001,LFAIRVS #T1 F  L  OOREMP  L  OY  E,E
5/11/2017,RT,"COPPER, FREE",1022,1705-10040-004,N,0.15MG/L,LC001,DS001,LBARVE A#K2 R  OOMS  I NK,
5/11/2017,RT,"COPPER, FREE",1022,1705-10040-005,N,0.14MG/L,LC001,DS001,2 NDF  L  OO  RL  A  V#  1,
5/11/2017,RT,LEAD,1030,1705-10040-001,Y,,LC001,DS001,SH  OPS  I NK,
5/11/2017,RT,LEAD,1030,1705-10040-002,Y,,LC001,DS001,F  I R  STF  L  OOREMP  L  OY  E,E
5/11/2017,RT,LEAD,1030,1705-10040-003,Y,,LC001,DS001,FLAIRVS #T1 F  L  OOREMP  L  OY  E,E
5/11/2017,RT,LEAD,1030,1705-10040-004,Y,,LC001,DS001,BLARVE A#K2 R  OOMS  I NK,
5/11/2017,RT,LEAD,1030,1705-10040-005,Y,,LC001,DS001,2  N  DF  L  OO  RL  A  V#  1,
12/7/2016,RT,"COPPER, FREE",1022,1612-27676-001,N,0.11MG/L,LC001,DS001,S  H  OPS  I NK,
12/7/2016,RT,"COPPER, FREE",1022,1612-27676-002,N,0.096MG/L,LC001,DS001,1  S  TF  L  OORL  AV#  1,
12/7/2016,RT,"COPPER, FREE",1022,1612-27676-003,N,0.075MG/L,LC001,DS001,1  S  TF  L  OORL  AV#  2,
12/7/2016,RT,"COPPER, FREE",1022,1612-27676-004,N,0.16MG/L,LC001,DS001,B  R  EA  KR  OOMS  I NK,
12/7/2016,RT,"COPPER, FREE",1022,1612-27676-005,N,0.14MG/L,LC001,DS001,S  E  CON  DF  L  OORL  AV#  1,
12/7/2016,RT,LEAD,1030,1612-27676-001,Y,,LC001,DS001,SH  OPS  I NK,
12/7/2016,RT,LEAD,1030,1612-27676-002,Y,,LC001,DS001,1 STF  L  OORL  AV#  1,
12/7/2016,RT,LEAD,1030,1612-27676-003,Y,,LC001,DS001,1 STF  L  OORL  AV#  2,
12/7/2016,RT,LEAD,1030,1612-27676-004,Y,,LC001,DS001,B  R  EA  KR  OOMS  I NK,
12/7/2016,RT,LEAD,1030,1612-27676-005,Y,,LC001,DS001,SE  CON  DF  L  OORL  AV#  1,
7/21/2016,SP,"COPPER, FREE",1022,1607-15852-001,N,0.21MG/L,LC001,DS001,SOU  RC  E,
7/21/2016,SP,LEAD,1030,1607-15852-001,N,0.001MG/L,LC001,DS001,SOU  RC  E,
6/15/2016,RT,"COPPER, FREE",1022,1606-12471-001,N,0.15MG/L,LC001,DS001,SH  OPS  I NK,
6/15/2016,RT,"COPPER, FREE",1022,1606-12471-002,N,0.11MG/L,LC001,DS001,E  MP  L  OY  EEL  AV#  11  S  T,F  L
6/15/2016,RT,"COPPER, FREE",1022,1606-12471-003,N,0.12MG/L,LC001,DS001,E  MP  L  OY  EEL  AV#  21  S  T,F  L
6/15/2016,RT,"COPPER, FREE",1022,1606-12471-004,N,0.18MG/L,LC001,DS001,BR  EA  KR  OOMS  I NK,
6/15/2016,RT,"COPPER, FREE",1022,1606-12471-005,N,0.13MG/L,LC001,DS001,E  MP  L  OY  EEL  AV#  32  ND,
6/15/2016,RT,LEAD,1030,1606-12471-001,Y,,LC001,DS001,FSLHOOOPR S  I N  K,
6/15/2016,RT,LEAD,1030,1606-12471-002,Y,,LC001,DS001,E  MP  L  OY  EEL  AV#  11  S  T,F  L
6/15/2016,RT,LEAD,1030,1606-12471-003,N,0.001MG/L,LC001,DS001,EMP  L  OY  EEL  AV#  21  S  T,F  L
6/15/2016,RT,LEAD,1030,1606-12471-004,Y,,LC001,DS001,B  R  EA  KR  OOMS  I NK,
6/15/2016,RT,LEAD,1030,1606-12471-005,Y,,LC001,DS001,EMP  L  OY  EEL  AV#  32  ND,
3/10/2016,RT,"COPPER, FREE",1022,1603-04810-001,N,0.20MG/L,LC001,DS001,BFLAOSOE RB RE  AK  R  OOMS  I NK,
3/10/2016,RT,"COPPER, FREE",1022,1603-04810-002,N,0.16MG/L,LC001,DS001,2  N  DF  L  OO  RL  A  V#  1,
