Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-001,N,0.076MG/L,LC001,DS001,"WSID 5333, 2 BRIDGE ST"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-002,N,0.061MG/L,LC001,DS001,"SWISTEID # 53303  3  ,1  3  3MA  I NS  T  ,NO"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-003,N,0.069MG/L,LC001,DS001,"WSPSRIDIN 5G3F3I3E,L 6D W, SAILTNEU #T1 2H  I L  L"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-004,N,0.067MG/L,LC001,DS001,"CWTS. ISDI T5E33 #32,  2  8  2RI V  E  RS  T,"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-005,N,0.095MG/L,LC001,DS001,"SWISTEID # 52363  3  ,2  7  0R  I VE  RS  T  ,"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-006,N,0.071MG/L,LC001,DS001,"WSISTEID # 52383  3  ,8WAL  N  UTHI L  L"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-007,N,0.085MG/L,LC001,DS001,"WCTS  ID5  3  3  3  ,9B  I RCHL  AN  E"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-008,N,0.063MG/L,LC001,DS001,"SWISTEID # 583  3  3  ,3  7MA  PL  ES  T"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-009,N,0.071MG/L,LC001,DS001,"WSISTEID # 51303  3  ,3  6  2R  I VE  RS  T"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-010,N,0.081MG/L,LC001,DS001,"WSISTEID # 52323  3  ,2  3N  ORT  HMA  I N"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-011,N,0.088MG/L,LC001,DS001,"SWTS SIDIT 5E3 3#31,6 2  3MEA  DO  WD  R"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-012,N,0.11MG/L,LC001,DS001,"WSISTEID # 53363  3  ,1S  L  AC  KA  V  E"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-013,N,0.067MG/L,LC001,DS001,"WSISTEID # 53383  3  ,7  3B  RI D  GES  T"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-014,N,0.13MG/L,LC001,DS001,"SWISTEID # 54303  3  ,1  6  3P  AR  KS  T"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-015,N,0.079MG/L,LC001,DS001,"WSISTEID # 53393  3  ,6  7OL  I V  EST"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-016,N,0.10MG/L,LC001,DS001,"SWISTEID # 53323  3  ,6ME  AD  OWDR"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-017,N,0.11MG/L,LC001,DS001,"WSISTEID # 563  3  3  ,3  6  0R  I VE  RS  T"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-018,N,0.085MG/L,LC001,DS001,"WSISTEID # 52343  3  ,1  9P  RE  CI S  I ON"
8/23/2017,RT,"COPPER, FREE",1022,1708-19878-019,N,0.15MG/L,LC001,DS001,"WDRS ISDI T5E3 3#31,8 1  6F  A  I RB  AN  KS"
8/23/2017,RT,LEAD,1030,1708-19878-001,Y,,LC001,DS001,"WRDS ISDI T5E3 3#32,0 2B  RI D  GEST"
8/23/2017,RT,LEAD,1030,1708-19878-002,N,0.0038MG/L,LC001,DS001,"SWISTEID # 53303  3  ,1  3  3MA  I NS  T  ,NO"
8/23/2017,RT,LEAD,1030,1708-19878-003,N,0.0020MG/L,LC001,DS001,"WSPSRIDIN 5G3F3I3E,L 6D W, SAILTNEU #T1 2H  I L  L"
8/23/2017,RT,LEAD,1030,1708-19878-004,Y,,LC001,DS001,"WCTS.I DSI T5E33 #32,  2  8  2RI V  E  RS  T,"
8/23/2017,RT,LEAD,1030,1708-19878-005,N,0.0019MG/L,LC001,DS001,"WSISTEID # 52363  3  ,2  7  0R  I VE  RS  T  ,"
8/23/2017,RT,LEAD,1030,1708-19878-006,N,0.0012MG/L,LC001,DS001,"WSISTEID # 52383  3  ,8WAL  N  UTHI L  L"
8/23/2017,RT,LEAD,1030,1708-19878-007,N,0.0018MG/L,LC001,DS001,"WCTS  I D5  3  3  3  ,9B  I RCHL  AN  E"
8/23/2017,RT,LEAD,1030,1708-19878-008,N,0.0020MG/L,LC001,DS001,"WSISTEID # 583  3  3  ,3  7MA  PL  ES  T"
8/23/2017,RT,LEAD,1030,1708-19878-009,N,0.0014MG/L,LC001,DS001,"WSISTEID # 51303  3  ,3  6  2R  I VE  RS  T"
8/23/2017,RT,LEAD,1030,1708-19878-010,N,0.0019MG/L,LC001,DS001,"SWISTEID # 52323  3  ,2  3N  ORT  HMA  I N"
8/23/2017,RT,LEAD,1030,1708-19878-011,Y,,LC001,DS001,"WSTS SIDIT 5E3 3#31,6 2  3MEA  DO  WD  R"
8/23/2017,RT,LEAD,1030,1708-19878-012,N,0.0013MG/L,LC001,DS001,"WSISTEID # 53363  3  ,1S  L  AC  KA  V  E"
8/23/2017,RT,LEAD,1030,1708-19878-013,Y,,LC001,DS001,"WSISTEID # 53383  3  ,7  3B  RI D  GES  T"
8/23/2017,RT,LEAD,1030,1708-19878-014,N,0.0015MG/L,LC001,DS001,"SWISTEID # 54303  3  ,1  6  3P  AR  KS  T"
8/23/2017,RT,LEAD,1030,1708-19878-015,N,0.0015MG/L,LC001,DS001,"WSISTEID # 53393  3  ,6  7OL  I V  EST"
