Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/28/2017,RT,"COPPER, FREE",1022,1709-23382-001,N,0.051MG/L,LC001,DS001,LOT #58
9/28/2017,RT,"COPPER, FREE",1022,1709-23382-002,N,0.16MG/L,LC001,DS001,L  O  T#  1  1  8
9/28/2017,RT,"COPPER, FREE",1022,1709-23382-003,N,0.031MG/L,LC001,DS001,LO  T#  1  2  6
9/28/2017,RT,"COPPER, FREE",1022,1709-23382-004,N,0.063MG/L,LC001,DS001,LO  T#  8
9/28/2017,RT,"COPPER, FREE",1022,1709-23382-005,Y,,LC001,DS001,L  OT#  4  8
9/28/2017,RT,LEAD,1030,1709-23382-001,Y,,LC001,DS001,L OT#  5  8
9/28/2017,RT,LEAD,1030,1709-23382-002,N,0.0103MG/L,LC001,DS001,L OT#  1  1  8
9/28/2017,RT,LEAD,1030,1709-23382-003,Y,,LC001,DS001,L  O  T#  1  2  6
9/28/2017,RT,LEAD,1030,1709-23382-004,Y,,LC001,DS001,LO  T#  8
9/28/2017,RT,LEAD,1030,1709-23382-005,Y,,LC001,DS001,L  OT#  4  8
9/17/2014,RT,"COPPER, FREE",1022,1409-19502-001,N,0.040MG/L,LC001,DS001,7  8  9  5R  T2  A
9/17/2014,RT,"COPPER, FREE",1022,1409-19502-002,N,0.034MG/L,LC001,DS001,3  6  4H  E  ML  OCK
9/17/2014,RT,"COPPER, FREE",1022,1409-19502-003,N,0.035MG/L,LC001,DS001,5 8  7H  E  ML  OCK
9/17/2014,RT,"COPPER, FREE",1022,1409-19502-004,N,0.034MG/L,LC001,DS001,6 9HE  ML  OCK
9/17/2014,RT,"COPPER, FREE",1022,1409-19502-005,N,0.031MG/L,LC001,DS001,4 7  7HE  ML  OCK
9/17/2014,RT,LEAD,1030,1409-19502-001,Y,,LC001,DS001,7  8  9  5RT2  A
9/17/2014,RT,LEAD,1030,1409-19502-002,Y,,LC001,DS001,3 64H  E  ML  OCK
9/17/2014,RT,LEAD,1030,1409-19502-003,N,0.001MG/L,LC001,DS001,5 8  7HE  ML  OCK
9/17/2014,RT,LEAD,1030,1409-19502-004,N,0.001MG/L,LC001,DS001,69H  E  ML  OCK
9/17/2014,RT,LEAD,1030,1409-19502-005,N,0.001MG/L,LC001,DS001,4  7 7HE  ML  OCK
9/12/2011,RT,"COPPER, FREE",1022,1109-13249-001,N,0.36MG/L,LC001,DS001,3 64H  E  ML  OCK
9/12/2011,RT,LEAD,1030,1109-13249-001,Y,,LC001,DS001,3  6  4HE  ML  OCK
9/9/2011,RT,"COPPER, FREE",1022,1109-13081-001,N,0.082MG/L,LC001,DS001,47  7HE  ML  OCK
9/9/2011,RT,"COPPER, FREE",1022,1109-13081-002,N,0.089MG/L,LC001,DS001,5 87HE  ML  OCK
9/9/2011,RT,"COPPER, FREE",1022,1109-13081-003,N,0.03MG/L,LC001,DS001,69C  HE  S  TN  UT
9/9/2011,RT,"COPPER, FREE",1022,1109-13081-004,N,0.11MG/L,LC001,DS001,78 9  5R  T  E2  A
9/9/2011,RT,LEAD,1030,1109-13081-001,Y,,LC001,DS001,4  7  7H  E  ML  OCK
9/9/2011,RT,LEAD,1030,1109-13081-002,N,0.004MG/L,LC001,DS001,5 8  7HE  ML  OCK
9/9/2011,RT,LEAD,1030,1109-13081-003,Y,,LC001,DS001,69C  HE  S  TN  UT
9/9/2011,RT,LEAD,1030,1109-13081-004,Y,,LC001,DS001,78 95R  T  E2  A
8/26/2008,RT,"COPPER, FREE",1022,0808-12119001,N,0.047MG/L,LC001,DS001,7 89 5RT  E2  A( L  OT8  )
8/26/2008,RT,"COPPER, FREE",1022,0808-12119002,N,0.043MG/L,LC001,DS001,4  77H  E  ML  OCK( L  OT5  8  )
8/26/2008,RT,"COPPER, FREE",1022,0808-12119003,N,0.024MG/L,LC001,DS001,3  5  0HE  ML  OCK( L  OT1  1  8  )
8/26/2008,RT,"COPPER, FREE",1022,0808-12119004,N,0.039MG/L,LC001,DS001,5  8  7H  E  ML  OCK( L  OT4  8  )
