Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/8/2015,RT,"COPPER, FREE",1022,1507-13722-002,N,0.042MG/L,LC001,DS001,"WSID 20934, 8 CHRISTIAN"
7/8/2015,RT,"COPPER, FREE",1022,1507-13722-003,N,0.037MG/L,LC001,DS001,"WSQS.I D2  0  9  3  4  ,3  6R  I VE  RR  D."
7/8/2015,RT,"COPPER, FREE",1022,1507-13722-004,Y,,LC001,DS001,"WS  I D2  0  9  3  4  ,6  4R  I VE  R"
7/8/2015,RT,"COPPER, FREE",1022,1507-13722-005,N,0.062MG/L,LC001,DS001,"RWOSAIDD 2  09 3  4,  1  2VI N  EA  GE  R"
7/8/2015,RT,"COPPER, FREE",1022,1507-13722-006,N,0.043MG/L,LC001,DS001,"WLASNIDE  2  0  9  3  4  ,CULD  ES  A  C1  0"
7/8/2015,RT,"COPPER, FREE",1022,1507-13722-007,N,0.060MG/L,LC001,DS001,"WS  I D2  0  9  3  4  ,1  0R  I VE  R"
7/8/2015,RT,LEAD,1030,1507-13722-002,Y,,LC001,DS001,"WROSAIDD  2  0  9 34  ,8CHR  I ST  I A  N"
7/8/2015,RT,LEAD,1030,1507-13722-003,Y,,LC001,DS001,"WSQS.I D2  0  9  3  4  ,3  6R  I VE  RR  D."
7/8/2015,RT,LEAD,1030,1507-13722-004,Y,,LC001,DS001,"WS  I D2  0  9  3  4  ,6  4R  I VE  R"
7/8/2015,RT,LEAD,1030,1507-13722-005,Y,,LC001,DS001,"WROSAIDD  2  0 9  34  ,1  2VI N  EA  GE  R"
7/8/2015,RT,LEAD,1030,1507-13722-006,Y,,LC001,DS001,"WLASNIDE  2  0  9  3  4  ,CULD  ES  A  C1  0"
7/8/2015,RT,LEAD,1030,1507-13722-007,Y,,LC001,DS001,"WS  I D2  0  9  3  4  ,1  0R  I VE  R"
7/7/2015,RT,"COPPER, FREE",1022,1507-13522-001,N,0.030MG/L,LC001,DS001,"RWOSAIDD  2 0  9  3  4  ,1 6S  A  NDHI L  L"
7/7/2015,RT,"COPPER, FREE",1022,1507-13522-002,N,0.047MG/L,LC001,DS001,"WS  I D2  0  9  3  4  ,1  1  3MA  I NS  T  ."
7/7/2015,RT,"COPPER, FREE",1022,1507-13522-003,N,0.037MG/L,LC001,DS001,"WS  I D2  0  9  3  4  ,1  0  3MA  I NS  T  ."
7/7/2015,RT,"COPPER, FREE",1022,1507-13722-001,N,0.036MG/L,LC001,DS001,"WS  I D2  0  9  3  4  ,1  4C  HRI S  T  I AN"
7/7/2015,RT,LEAD,1030,1507-13522-001,Y,,LC001,DS001,"WSQS.I D2  0  9  3  4  ,1  6S  A  NDH  I L  L"
7/7/2015,RT,LEAD,1030,1507-13522-002,Y,,LC001,DS001,"WS  I D2  0  9  3  4  ,1  1  3MA  I NS  T  ."
7/7/2015,RT,LEAD,1030,1507-13522-003,Y,,LC001,DS001,"WS  I D2  0  9  3  4  ,1  0  3MA  I NS  T  ."
7/7/2015,RT,LEAD,1030,1507-13722-001,Y,,LC001,DS001,"WS  I D2  0  9  3  4  ,1  4C  HRI S  T  I AN"
9/13/2012,RT,"COPPER, FREE",1022,IN41305,Y,,LC001,DS001,1S3Q7.  MAI NST
9/13/2012,RT,LEAD,1030,IN41305,Y,,LC001,DS001,1  37M  AI NST
9/12/2012,RT,"COPPER, FREE",1022,IN40417,N,0.43MG/L,LC001,DS001,3  4CHR  I ST  I A  NS  Q
9/12/2012,RT,"COPPER, FREE",1022,IN41351,Y,,LC001,DS001,1  0MI L  LST
9/12/2012,RT,LEAD,1030,IN40417,Y,,LC001,DS001,3  4C  HR  I ST  I A  NS  Q
9/12/2012,RT,LEAD,1030,IN41351,Y,,LC001,DS001,1  0M  I L  LST
9/11/2012,RT,"COPPER, FREE",1022,IN29069,N,0.29MG/L,LC001,DS001,VI N  EGA  R
9/11/2012,RT,"COPPER, FREE",1022,IN39771,N,0.26MG/L,LC001,DS001,S  A  NDHI L  L
9/11/2012,RT,"COPPER, FREE",1022,IN40401,N,0.84MG/L,LC001,DS001,2 6R  I V  ERRD
9/11/2012,RT,"COPPER, FREE",1022,IN40402,N,0.47MG/L,LC001,DS001,9  5MAI N
9/11/2012,RT,"COPPER, FREE",1022,IN40407,N,0.64MG/L,LC001,DS001,1 0  1MAI NST
9/11/2012,RT,"COPPER, FREE",1022,IN40419,N,0.53MG/L,LC001,DS001,3  6RI V  ERRD
9/11/2012,RT,"COPPER, FREE",1022,IN40422,N,0.46MG/L,LC001,DS001,1  2C  HR  I ST  I A  NS  QUA  RE
9/11/2012,RT,LEAD,1030,IN29069,N,0.002MG/L,LC001,DS001,VI N  EGA  R
