Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
8/9/2017,RT,"COPPER, FREE",1022,1708-18491-001,N,0.060MG/L,LC001,DS001,MILLER  905 MAIN,
8/9/2017,RT,"COPPER, FREE",1022,1708-18491-002,N,0.028MG/L,LC001,DS001,HA  GER9  4  5MAI N,
8/9/2017,RT,"COPPER, FREE",1022,1708-18491-003,N,0.19MG/L,LC001,DS001,DUC  HA  RME7  1  8MAI N,
8/9/2017,RT,"COPPER, FREE",1022,1708-18491-004,N,0.052MG/L,LC001,DS001,TH  OMP  SON7  6  7MAI N,
8/9/2017,RT,"COPPER, FREE",1022,1708-18491-005,N,0.14MG/L,LC001,DS001,A  L  L  E  N9  7  8MA  I N,
8/9/2017,RT,LEAD,1030,1708-18491-001,Y,,LC001,DS001,M  I  L L  ER9  0  5MAI N,
8/9/2017,RT,LEAD,1030,1708-18491-002,Y,,LC001,DS001,HA  GER9  4  5MAI N,
8/9/2017,RT,LEAD,1030,1708-18491-003,N,0.0018MG/L,LC001,DS001,D  UC  HA  RME7  1  8MAI N,
8/9/2017,RT,LEAD,1030,1708-18491-004,Y,,LC001,DS001,TH  OMP  SON7  6  7MAI N,
8/9/2017,RT,LEAD,1030,1708-18491-005,Y,,LC001,DS001,AL  L  E  N9  7  8MA  I N,
8/31/2016,RT,"COPPER, FREE",1022,1609-19703-001,Y,,LC001,DS001,8  5  5M  AI NMAC  HI A,
8/31/2016,RT,"COPPER, FREE",1022,1609-19703-002,N,0.20MG/L,LC001,DS001,9 4  5MAI NHA  L  L,
8/31/2016,RT,"COPPER, FREE",1022,1609-19703-003,N,0.16MG/L,LC001,DS001,97 8M  AI NAL  L  E  N,
8/31/2016,RT,"COPPER, FREE",1022,1609-19703-004,N,0.041MG/L,LC001,DS001,8 09MAI NSMI T  HS  T  ORE,
8/31/2016,RT,"COPPER, FREE",1022,1609-19703-005,N,0.040MG/L,LC001,DS001,9  0  5MAI NMI L  L  ER,
8/31/2016,RT,LEAD,1030,1609-19703-001,Y,,LC001,DS001,8 55MAI NMAC  HI A,
8/31/2016,RT,LEAD,1030,1609-19703-002,N,0.003MG/L,LC001,DS001,9  45M  AI NHA  L  L,
8/31/2016,RT,LEAD,1030,1609-19703-003,Y,,LC001,DS001,97  8MAI NAL  L  E  N,
8/31/2016,RT,LEAD,1030,1609-19703-004,N,0.001MG/L,LC001,DS001,8  0  9M  AI NSMI T  HS  T  ORE,
8/31/2016,RT,LEAD,1030,1609-19703-005,Y,,LC001,DS001,9  05M  AI NMI L  L  ER,
8/13/2015,RT,"COPPER, FREE",1022,1508-17021-001,Y,,LC001,DS001,8  55MAI NSTMA  CHI A,
8/13/2015,RT,"COPPER, FREE",1022,1508-17021-002,N,0.47MG/L,LC001,DS001,11  6 0MAI NST4S  EA  SO  N,S
8/13/2015,RT,"COPPER, FREE",1022,1508-17021-003,N,0.073MG/L,LC001,DS001,E80A9R MLYA ILNE SATN  S  MI T  HS  TO  R,E
8/13/2015,RT,"COPPER, FREE",1022,1508-17021-004,N,0.091MG/L,LC001,DS001,9  45M  AI NHA  L  L  S,
8/13/2015,RT,"COPPER, FREE",1022,1508-17021-005,N,0.24MG/L,LC001,DS001,9 05M  AI NL  I NKMI L  L  ER,
8/13/2015,RT,LEAD,1030,1508-17021-001,Y,,LC001,DS001,85 5M  AI NSTMA  CHI A,
8/13/2015,RT,LEAD,1030,1508-17021-002,Y,,LC001,DS001,11  6  0MAI NST4S  EA  SO  N,S
8/13/2015,RT,LEAD,1030,1508-17021-003,Y,,LC001,DS001,8E0A9R MLYA ILNE SATN  S  MI T  HS  TO  R,E
8/13/2015,RT,LEAD,1030,1508-17021-004,Y,,LC001,DS001,9  4  5MAI NHA  L  L  S,
8/13/2015,RT,LEAD,1030,1508-17021-005,N,0.005MG/L,LC001,DS001,9 05M  AI NL  I NKMI L  L  ER,
6/19/2014,RT,"COPPER, FREE",1022,1406-11805-001,N,0.031MG/L,LC001,DS001,SMI T  HS  T  ORE7  6  7MA  I N,S  T
6/19/2014,RT,"COPPER, FREE",1022,1406-11805-002,Y,,LC001,DS001,MAC  HI A8  5  5MAI NST,
6/19/2014,RT,"COPPER, FREE",1022,1406-11805-003,N,0.63MG/L,LC001,DS001,4S  E  AS  ON  SS  CH  OOL1  1  6  0,
6/19/2014,RT,"COPPER, FREE",1022,1406-11805-004,N,0.023MG/L,LC001,DS001,CMHAEINR SMTO  V  ET  S8  8  6MAI N,ST
