Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/15/2017,RT,"COPPER, FREE",1022,1709-22394-003,N,0.20MG/L,LC001,DS001,"WSID 5517, 326 STATELINE"
9/15/2017,RT,"COPPER, FREE",1022,1709-22394-004,N,0.24MG/L,LC001,DS001,"WDRSIIVDE 5  5  1  7  ,1  1  0S  TA  T  E  L  I NE"
9/15/2017,RT,"COPPER, FREE",1022,1709-22394-005,N,0.19MG/L,LC001,DS001,"WDRSIIVDE 5  5  1  7  ,2  9  3S  TA  T  E  L  I NE"
9/15/2017,RT,LEAD,1030,1709-22394-003,Y,,LC001,DS001,"WDRSIIVDE 5  5  1  7  ,3  2  6S  TA  T  E  L  I NE"
9/15/2017,RT,LEAD,1030,1709-22394-004,Y,,LC001,DS001,"DWRSIIVDE 5  5  1  7  ,1  1  0S  T  AT  E  L  I NE"
9/15/2017,RT,LEAD,1030,1709-22394-005,Y,,LC001,DS001,"WDRSIIVDE 5  5  1  7  ,2  9  3S  TA  T  E  L  I NE"
9/14/2017,RT,"COPPER, FREE",1022,1709-22394-001,N,0.49MG/L,LC001,DS001,"WDRSIIVDE 5  5  1  7  ,1  9R  I DGE  VI E  W"
9/14/2017,RT,"COPPER, FREE",1022,1709-22394-002,N,0.17MG/L,LC001,DS001,"WS  I D5  5  1  7  ,1  8  4S  T  AT  E  L  I NE"
9/14/2017,RT,LEAD,1030,1709-22394-001,Y,,LC001,DS001,"WS  I D5  5  1  7  ,1  9R  I DGE  VI E  W"
9/14/2017,RT,LEAD,1030,1709-22394-002,Y,,LC001,DS001,"WS  I D5  5  1  7  ,1  8  4S  T  AT  E  L  I NE"
12/5/2016,RT,"COPPER, FREE",1022,1612-27566-001,N,0.22MG/L,LC001,DS001,"WS  I D5  5  1  7  ,1  1  0S  T  AT  E  L  I NE"
12/5/2016,RT,"COPPER, FREE",1022,1612-27566-002,N,0.20MG/L,LC001,DS001,"DWRSIIVDE 5  5  1  7  ,3  2  6S  T  AT  E  L  I NE"
