Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/21/2016,RT,"COPPER, FREE",1022,16-IB-00854-001,N,0.04MG/L,LC001,DS001,STAFF ROOM SINK ^ 100
9/21/2016,RT,"COPPER, FREE",1022,16-IB-00855-001,N,0.04MG/L,LC001,DS001,RSCOHOOMO 2L0 1S T^1  0  0S  CH  OOL
9/21/2016,RT,"COPPER, FREE",1022,16-IB-00856-001,N,0.05MG/L,LC001,DS001,RSTO OM1  3^1  0  0S  CH  OOLS  T
9/21/2016,RT,"COPPER, FREE",1022,16-IB-00857-001,N,0.05MG/L,LC001,DS001,ROOM1  5^1  0  0SC  HOOLS  T
9/21/2016,RT,"COPPER, FREE",1022,16-IB-00858-001,N,0.04MG/L,LC001,DS001,K  I T  CH  ENSI N  K^1  0  0
9/21/2016,RT,LEAD,1030,16-IB-00854-001,Y,,LC001,DS001,SSTCAHFOFO RLO SOTMSI N  K^1  0  0
9/21/2016,RT,LEAD,1030,16-IB-00855-001,Y,,LC001,DS001,SRCOHOOMO 2L0 1S T^1  0  0S  CH  OOL
9/21/2016,RT,LEAD,1030,16-IB-00856-001,Y,,LC001,DS001,RSTO OM1  3^1  0  0S  CH  OOLS  T
9/21/2016,RT,LEAD,1030,16-IB-00857-001,Y,,LC001,DS001,ROOM1  5^1  0  0SC  HOOLS  T
9/21/2016,RT,LEAD,1030,16-IB-00858-001,Y,,LC001,DS001,K  I T  CH  ENSI N  K^1  0  0
9/17/2013,RT,"COPPER, FREE",1022,13-IB-00100-001,N,0.05MG/L,LC001,DS001,SSTCAHFOFO RLO SOTMSI N  K^1  0  0
9/17/2013,RT,"COPPER, FREE",1022,13-IB-00101-001,N,0.08MG/L,LC001,DS001,SRCOHOOMO 2L0 1S T^1  0  0S  CH  OOL
9/17/2013,RT,"COPPER, FREE",1022,13-IB-00102-001,N,0.05MG/L,LC001,DS001,SRTOROEME T1 3^1  0  0SC  HOO  L
9/17/2013,RT,"COPPER, FREE",1022,13-IB-00103-001,N,0.06MG/L,LC001,DS001,SRTOROEME T1 5^1  0  0SC  HOO  L
9/17/2013,RT,"COPPER, FREE",1022,13-IB-00104-001,N,0.06MG/L,LC001,DS001,SKITTRCEHEETN^1  0  0S  CH  OOL
9/17/2013,RT,LEAD,1030,13-IB-00100-001,Y,,LC001,DS001,SSTTRAFEFE TR OOMS  I NK^1  0  0
9/17/2013,RT,LEAD,1030,13-IB-00101-001,Y,,LC001,DS001,RSCOHOOMO 2L0 1S T^1  0  0S  CH  OOL
9/17/2013,RT,LEAD,1030,13-IB-00102-001,Y,,LC001,DS001,RSTOROEME T13^1  0  0SC  HOO  L
9/17/2013,RT,LEAD,1030,13-IB-00103-001,N,0.010MG/L,LC001,DS001,SRTOROEME T15^1  0  0SC  HOO  L
9/17/2013,RT,LEAD,1030,13-IB-00104-001,Y,,LC001,DS001,KSITTRCEHEETN^1  0  0S  CH  OOL
2/2/2011,RT,"COPPER, FREE",1022,11C1850,N,0.02MG/L,EP001,WL002,SRTOROEME T201F  I R  STT  A  P
2/2/2011,RT,LEAD,1030,11C1850,Y,,EP001,WL002,ROOM2  0  1F  I R  STT  AP
8/17/2010,RT,"COPPER, FREE",1022,11I0152,N,0.08MG/L,LC001,DS001,ST  A  FFR  OOM
8/17/2010,RT,"COPPER, FREE",1022,11I0153,N,0.10MG/L,LC001,DS001,R  OOM1  2
8/17/2010,RT,"COPPER, FREE",1022,11I0154,N,0.08MG/L,LC001,DS001,K  I T  CH  EN
8/17/2010,RT,"COPPER, FREE",1022,11I0155,N,0.34MG/L,LC001,DS001,R  OOM1  5
8/17/2010,RT,"COPPER, FREE",1022,II10151,N,0.5MG/L,LC001,DS001,ROOM2  1
8/17/2010,RT,LEAD,1030,11I0152,Y,,LC001,DS001,ST  A  FFR  OOM
8/17/2010,RT,LEAD,1030,11I0153,N,0.002MG/L,LC001,DS001,R  OOM1  2
8/17/2010,RT,LEAD,1030,11I0154,Y,,LC001,DS001,KI T  CH  EN
8/17/2010,RT,LEAD,1030,11I0155,N,0.005MG/L,LC001,DS001,R  OOM1  5
8/17/2010,RT,LEAD,1030,II10151,N,0.017MG/L,LC001,DS001,ROOM2  1
8/7/2007,RT,"COPPER, FREE",1022,08I0037,N,.14MG/L,LC001,DS001,ROOM1  5
8/7/2007,RT,"COPPER, FREE",1022,08I0134,N,.07MG/L,LC001,DS001,ST  A  FFR  OOM
