Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-001,N,0.033MG/L,LC001,DS001,98 ST JOHN STREET,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-002,N,0.036MG/L,LC001,DS001,2  8  9CL  A  YH  I L  LROA  D,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-003,N,0.12MG/L,LC001,DS001,32L I BE  RT  YST,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-004,N,0.092MG/L,LC001,DS001,5 1CL  A  YH  I L  LRD,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-005,N,0.11MG/L,LC001,DS001,7 4L  OWE  RMA  I NWE  ST,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-006,N,0.13MG/L,LC001,DS001,4  6L  AMOI L  L  EV  I EWDR,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-007,N,0.062MG/L,LC001,DS001,9  4R  I V  ERROA  DWES  T,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-008,N,0.090MG/L,LC001,DS001,2  7  6SC  HOOLS  T,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-009,N,0.061MG/L,LC001,DS001,1  1 4SC  HOOLS  T,
7/13/2017,RT,"COPPER, FREE",1022,1707-15753-010,N,0.11MG/L,LC001,DS001,2  0M  CCU  I N,
7/13/2017,RT,LEAD,1030,1707-15753-001,Y,,LC001,DS001,9 8S  TJ  OH  NS  T  RE  ET,
7/13/2017,RT,LEAD,1030,1707-15753-002,Y,,LC001,DS001,2 8  9CL  A  YH  I L  LROA  D,
7/13/2017,RT,LEAD,1030,1707-15753-003,N,0.0011MG/L,LC001,DS001,3  2LI B  E  RT  YST,
7/13/2017,RT,LEAD,1030,1707-15753-004,N,0.0020MG/L,LC001,DS001,5  1C  L  A  YH  I L  LRD,
7/13/2017,RT,LEAD,1030,1707-15753-005,N,0.0034MG/L,LC001,DS001,74L OWE  RMA  I NWE  ST,
7/13/2017,RT,LEAD,1030,1707-15753-006,Y,,LC001,DS001,4  6L  AMOI L  L  EV  I EWDR,
7/13/2017,RT,LEAD,1030,1707-15753-007,N,0.0016MG/L,LC001,DS001,94R  I V  ERROA  DWES  T,
7/13/2017,RT,LEAD,1030,1707-15753-008,N,0.0016MG/L,LC001,DS001,2 7  6SC  HOOLS  T,
7/13/2017,RT,LEAD,1030,1707-15753-009,N,0.0017MG/L,LC001,DS001,1 14SC  HOOLS  T,
7/13/2017,RT,LEAD,1030,1707-15753-010,Y,,LC001,DS001,2  0MCCU  I N,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-001,N,0.030MG/L,LC001,DS001,9 8STJ  OH  NS  ONS  T  RE  E,T
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-002,N,0.025MG/L,LC001,DS001,2  8  9C  L  A  YH  I L  LRD,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-003,N,0.13MG/L,LC001,DS001,3  2LIBR  AR  YS  T  RE  ET,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-004,N,0.11MG/L,LC001,DS001,5  1C  L  A  YH  I L  L,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-005,N,0.085MG/L,LC001,DS001,7  4L  OWE  RMA  I NS  TWE  S  T,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-006,N,0.060MG/L,LC001,DS001,67L  A  MOI L  L  EV  I EWDR  I V,E
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-007,N,0.088MG/L,LC001,DS001,9  4RI V  ERRDWE  ST,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-008,N,0.14MG/L,LC001,DS001,2  4 9SC  HOOLS  T  RE  ET,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-009,N,0.13MG/L,LC001,DS001,1 1  4S  C  HOOLS  T,
8/14/2014,RT,"COPPER, FREE",1022,1408-16537-010,N,0.16MG/L,LC001,DS001,20MCCU  I ND  RI V  E,
8/14/2014,RT,LEAD,1030,1408-16537-001,Y,,LC001,DS001,9  8STJ  OH  NS  ONS  T  RE  E,T
8/14/2014,RT,LEAD,1030,1408-16537-002,Y,,LC001,DS001,2 8  9CL  A  YH  I L  LRD,
8/14/2014,RT,LEAD,1030,1408-16537-003,N,0.001MG/L,LC001,DS001,3  2L I  B  R  AR  YS  T  RE  ET,
8/14/2014,RT,LEAD,1030,1408-16537-004,N,0.002MG/L,LC001,DS001,51CL  A  YH  I L  L,
