Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/9/2015,RT,"COPPER, FREE",1022,1509-19375-001,N,0.21MG/L,LC001,DS001,DRINK FOUNTAIN
9/9/2015,RT,"COPPER, FREE",1022,1509-19375-002,N,0.73MG/L,LC001,DS001,EMP  L  OY  EESI N  K
9/9/2015,RT,"COPPER, FREE",1022,1509-19375-003,N,0.62MG/L,LC001,DS001,UPWOME  N'S
9/9/2015,RT,"COPPER, FREE",1022,1509-19375-004,N,0.52MG/L,LC001,DS001,UPMEN  ' S
9/9/2015,RT,"COPPER, FREE",1022,1509-19375-005,N,0.34MG/L,LC001,DS001,D  OWNWOME  N' S
9/9/2015,RT,LEAD,1030,1509-19375-001,Y,,LC001,DS001,DRI N  KF  OU  NT  A  I N
9/9/2015,RT,LEAD,1030,1509-19375-002,Y,,LC001,DS001,EMP  L  OY  EESI N  K
9/9/2015,RT,LEAD,1030,1509-19375-003,Y,,LC001,DS001,U  PWOME  N'S
9/9/2015,RT,LEAD,1030,1509-19375-004,Y,,LC001,DS001,UPMEN  ' S
9/9/2015,RT,LEAD,1030,1509-19375-005,Y,,LC001,DS001,D  OWNWOME  N' S
7/15/2013,RT,"COPPER, FREE",1022,1307-12917-001,N,0.63MG/L,LC001,DS001,D  OWNS  T  AI R  SWOME  NS
7/15/2013,RT,"COPPER, FREE",1022,1307-12917-002,N,0.98MG/L,LC001,DS001,EBAMTPHL OY  E  ES  I NK
7/15/2013,RT,"COPPER, FREE",1022,1307-12917-003,N,0.80MG/L,LC001,DS001,U  P  ST  A  I RSWOME  NSB  AT  H
7/15/2013,RT,"COPPER, FREE",1022,1307-12917-004,N,1.3MG/L,LC001,DS001,DRI N  KI N  GF  OUN  T  AI N
7/15/2013,RT,"COPPER, FREE",1022,1307-12917-005,N,0.80MG/L,LC001,DS001,UP  ST  A  I RSMEN  SB  AT  H
7/15/2013,RT,LEAD,1030,1307-12917-001,Y,,LC001,DS001,D  OWNS  T  AI R  SWOME  NS
7/15/2013,RT,LEAD,1030,1307-12917-002,Y,,LC001,DS001,EBAMTPHL OY  E  ES  I NK
7/15/2013,RT,LEAD,1030,1307-12917-003,Y,,LC001,DS001,UP  ST  A  I RSWOME  NSB  AT  H
7/15/2013,RT,LEAD,1030,1307-12917-004,Y,,LC001,DS001,DRI N  KI N  GF  OUN  T  AI N
7/15/2013,RT,LEAD,1030,1307-12917-005,Y,,LC001,DS001,U  P  ST  A  I RSMEN  SB  AT  H
7/10/2012,RT,"COPPER, FREE",1022,1207-09862-001,N,0.62MG/L,LC001,DS001,SH  AWSME  NSRO  OMSI N  K
7/10/2012,RT,"COPPER, FREE",1022,1207-09862-002,N,0.67MG/L,LC001,DS001,S  H  AWSWOME  NS
7/10/2012,RT,"COPPER, FREE",1022,1207-09862-003,N,0.84MG/L,LC001,DS001,SRHESAWTRSO EOMMP SLOINYKE  E
7/10/2012,RT,"COPPER, FREE",1022,1207-09862-004,N,1.4MG/L,LC001,DS001,KSIHTACWHSE ND RSIINNKK I N  G
7/10/2012,RT,"COPPER, FREE",1022,1207-09862-005,N,0.26MG/L,LC001,DS001,SFOHUAWNT WAIONME  NS
7/10/2012,RT,LEAD,1030,1207-09862-001,Y,,LC001,DS001,RSHESAWTRSO MOEMN SSI NRKO OMS  I NK
7/10/2012,RT,LEAD,1030,1207-09862-002,Y,,LC001,DS001,S  H  AWSWOME  NS
7/10/2012,RT,LEAD,1030,1207-09862-003,Y,,LC001,DS001,RSHEASTWRSO EOMMP SLOINYKE  E
7/10/2012,RT,LEAD,1030,1207-09862-004,Y,,LC001,DS001,KSIHTACWHSEN D RSIINNKK I N  G
7/10/2012,RT,LEAD,1030,1207-09862-005,Y,,LC001,DS001,SFOHAUWNT WAIONME  NS
7/27/2011,RT,"COPPER, FREE",1022,1107-10513-002,Y,,LC001,DS001,RMEESNTSR BOAOTMH  SI N  K
7/27/2011,RT,"COPPER, FREE",1022,1107-10513-003,Y,,LC001,DS001,E  MP  L  OY  EESI N  K
7/27/2011,RT,"COPPER, FREE",1022,1107-10513-004,Y,,LC001,DS001,D  RI N  KI N  GF  OUN  T  AI N
7/27/2011,RT,"COPPER, FREE",1022,1107-10513-005,Y,,LC001,DS001,WOME  NSS  I NK
