Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/27/2017,RT,"COPPER, FREE",1022,17-IB-01110-001,N,0.02MG/L,LC001,DS001,UNIT 101 KITCHEN
9/27/2017,RT,"COPPER, FREE",1022,17-IB-01111-001,N,0.06MG/L,LC001,DS001,C  OMMONAR  EA  /B  AT  HS  I NK
9/27/2017,RT,"COPPER, FREE",1022,17-IB-01112-001,N,0.03MG/L,LC001,DS001,UNI T2  0  4K  I T  CHE  N
9/27/2017,RT,"COPPER, FREE",1022,17-IB-01113-001,N,0.04MG/L,LC001,DS001,UNI T2  0  9K  I T  CHE  N
9/27/2017,RT,"COPPER, FREE",1022,17-IB-01114-001,N,0.09MG/L,LC001,DS001,UNI T1  0  6K  I T  CHE  N
9/27/2017,RT,LEAD,1030,17-IB-01110-001,Y,,LC001,DS001,U  NI T1  0  1K  I T  CHE  N
9/27/2017,RT,LEAD,1030,17-IB-01111-001,N,0.002MG/L,LC001,DS001,C  OMMONAR  EA  /B  AT  HS  I NK
9/27/2017,RT,LEAD,1030,17-IB-01112-001,N,0.002MG/L,LC001,DS001,U  NI T2  0  4K  I T  CHE  N
9/27/2017,RT,LEAD,1030,17-IB-01113-001,N,0.002MG/L,LC001,DS001,U  NI T2  0  9K  I T  CHE  N
9/27/2017,RT,LEAD,1030,17-IB-01114-001,N,0.007MG/L,LC001,DS001,UNI T1  0  6K  I T  CHE  N
9/10/2013,RT,"COPPER, FREE",1022,1309-17973-001,Y,,LC001,DS001,"WS  I D5  6  0  3  ,WI NT  E  RGR  EE  N"
9/10/2013,RT,"COPPER, FREE",1022,1309-17973-002,Y,,LC001,DS001,"UWNSIITD  150660  3 ,WI N  TE  RG  RE  EN"
9/10/2013,RT,"COPPER, FREE",1022,1309-17973-003,Y,,LC001,DS001,"WUNSIITD 2 50690  3  ,WI N  TE  RG  RE  EN"
9/10/2013,RT,"COPPER, FREE",1022,1309-17973-004,Y,,LC001,DS001,"CWOSMIDM 5O6N03 A, RWEINAT BEARTGHRREOEONM"
9/10/2013,RT,"COPPER, FREE",1022,1309-17973-005,Y,,LC001,DS001,"UWNSIITD  150640  3  ,  WI N  TE  RG  RE  EN"
9/10/2013,RT,LEAD,1030,1309-17973-001,Y,,LC001,DS001,"UWNSIITD 2 50640  3 ,WI N  TE  RG  RE  EN"
9/10/2013,RT,LEAD,1030,1309-17973-002,Y,,LC001,DS001,"WUNSIITD 1 50660  3  ,  WI N  TE  RG  RE  EN"
9/10/2013,RT,LEAD,1030,1309-17973-003,Y,,LC001,DS001,"UWNSIITD 2 50690 3,WI N  TE  RG  RE  EN"
9/10/2013,RT,LEAD,1030,1309-17973-004,Y,,LC001,DS001,"WCOSMIDM 5O6N03 A, RWEINAT BEARTGHRREOEONM"
9/10/2013,RT,LEAD,1030,1309-17973-005,Y,,LC001,DS001,"UWNSIITD 1 50640  3 ,WI N  TE  RG  RE  EN"
6/16/2010,RT,"COPPER, FREE",1022,IN31494,Y,,LC001,DS001,UUNNIITT  220047K  I T  CH  EN
6/16/2010,RT,"COPPER, FREE",1022,IN32707,Y,,LC001,DS001,U  NI T1  0  5K  I T  CHE  N
6/16/2010,RT,"COPPER, FREE",1022,IN32715,Y,,LC001,DS001,C  OMMONAR  EAB  AT  HS  I NK
6/16/2010,RT,"COPPER, FREE",1022,IN32717,Y,,LC001,DS001,UNI T2  0  6K  I T  CHE  N
6/16/2010,RT,"COPPER, FREE",1022,IN32835,Y,,LC001,DS001,U  NI T1  0  6B  AT  HSI N  K
6/16/2010,RT,LEAD,1030,IN31494,Y,,LC001,DS001,U  NI T2  0  7K  I T  CHE  N
6/16/2010,RT,LEAD,1030,IN32707,Y,,LC001,DS001,UNI T1  0  5K  I T  CHE  N
6/16/2010,RT,LEAD,1030,IN32715,Y,,LC001,DS001,C  OMMONAR  EAB  AT  HS  I NK
6/16/2010,RT,LEAD,1030,IN32717,Y,,LC001,DS001,U  NI T2  0  6K  I T  CHE  N
6/16/2010,RT,LEAD,1030,IN32835,Y,,LC001,DS001,U  NI T1  0  6B  AT  HSI N  K
7/7/2009,RT,"COPPER, FREE",1022,IN29648,Y,,LC001,DS001,1  0 6BA  T  HS  I NK
7/7/2009,RT,"COPPER, FREE",1022,IN29652,Y,,LC001,DS001,COMMONAR  EAB  AT  HS  I NK
7/7/2009,RT,"COPPER, FREE",1022,IN29657,Y,,LC001,DS001,1  0  5K  T  I CH  EN
7/7/2009,RT,"COPPER, FREE",1022,IN29667,N,0.10MG/L,LC001,DS001,"# 20 7KI T  CH  EN"
