Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/21/2016,RT,"COPPER, FREE",1022,BV21264,N,0.054MG/L,LC001,DS001,20B QAW
9/21/2016,RT,"COPPER, FREE",1022,BV21265,N,0.026MG/L,LC001,DS001,6 5AK  WR
9/21/2016,RT,"COPPER, FREE",1022,BV21266,N,0.067MG/L,LC001,DS001,2 7  AK  WR
9/21/2016,RT,"COPPER, FREE",1022,BV21267,N,0.059MG/L,LC001,DS001,3  AK  OL  I A  GEL  N  E
9/21/2016,RT,"COPPER, FREE",1022,BV21268,N,0.035MG/L,LC001,DS001,6 8AK  WR
9/21/2016,RT,LEAD,1030,BV21264,N,0.002MG/L,LC001,DS001,2  0 BQA  W
9/21/2016,RT,LEAD,1030,BV21265,Y,,LC001,DS001,6 5AK  WR
9/21/2016,RT,LEAD,1030,BV21266,Y,,LC001,DS001,2 7  AK  WR
9/21/2016,RT,LEAD,1030,BV21267,Y,,LC001,DS001,3  AK  OL  I A  GEL  N  E
9/21/2016,RT,LEAD,1030,BV21268,Y,,LC001,DS001,6  8  AK  WR
9/25/2013,RT,"COPPER, FREE",1022,1309-19397-001,N,0.16MG/L,LC001,DS001,"WS  I D2  0  4  5  6  ,2  BQUE  E  NA  NN"
9/25/2013,RT,"COPPER, FREE",1022,1309-19397-002,N,0.15MG/L,LC001,DS001,"WWSAYID2  0  4  5  6  ,1  9  AQU  EE  N"
9/25/2013,RT,"COPPER, FREE",1022,1309-19397-003,N,0.11MG/L,LC001,DS001,"AWNSNID W 2A0Y45  6  ,6  5  A"
9/25/2013,RT,"COPPER, FREE",1022,1309-19397-004,N,0.085MG/L,LC001,DS001,"KWISNIGDS 2W04O5O6D, 6 R9OA AD"
9/25/2013,RT,"COPPER, FREE",1022,1309-19397-005,N,0.090MG/L,LC001,DS001,"WKISNIGDS 2W04O5O6D, 8 R3OA AD"
9/25/2013,RT,LEAD,1030,1309-19397-001,N,0.002MG/L,LC001,DS001,"KWISNIGDS 2W04O5O6D, 2 RBO QAUDE  E  NA  NN"
9/25/2013,RT,LEAD,1030,1309-19397-002,Y,,LC001,DS001,"WWSAIYD2  0  4  5  6  ,1  9  AQU  EE  N"
9/25/2013,RT,LEAD,1030,1309-19397-003,Y,,LC001,DS001,"WANSNID W 2A0Y45  6  ,6  5  A"
9/25/2013,RT,LEAD,1030,1309-19397-004,Y,,LC001,DS001,"KWISNIGDS 2W04O5O6D, 6 R9OA AD"
9/25/2013,RT,LEAD,1030,1309-19397-005,Y,,LC001,DS001,"KWISNIGDS 2W04O5O6D, 8 R3OA AD"
9/14/2010,RT,"COPPER, FREE",1022,IN33115,Y,,LC001,DS001,PKOINOGLS HWOOUOSDE ROA  D
9/14/2010,RT,"COPPER, FREE",1022,IN33116,N,0.16MG/L,LC001,DS001,8 3AK  I NGS  WOODR  D
9/14/2010,RT,"COPPER, FREE",1022,IN33123,N,0.21MG/L,LC001,DS001,1 9AQU  EE  NA  NN  ' SWA  Y
9/14/2010,RT,"COPPER, FREE",1022,IN33129,N,0.10MG/L,LC001,DS001,71AK  I NGS  WOODR  D
9/14/2010,RT,"COPPER, FREE",1022,IN33133,N,0.13MG/L,LC001,DS001,65AK  I NGS  WOODR  D
9/14/2010,RT,LEAD,1030,IN33115,Y,,LC001,DS001,POO  LHOU  SE
9/14/2010,RT,LEAD,1030,IN33116,Y,,LC001,DS001,8  3AK  I NGS  WOODR  D
9/14/2010,RT,LEAD,1030,IN33123,Y,,LC001,DS001,1  9AQU  EE  NA  NN  ' SWA  Y
9/14/2010,RT,LEAD,1030,IN33129,Y,,LC001,DS001,71AK  I NGS  WOODR  D
9/14/2010,RT,LEAD,1030,IN33133,Y,,LC001,DS001,6  5AK  I NGS  WOODR  D
9/18/2009,RT,"COPPER, FREE",1022,IN30285,N,0.14MG/L,LC001,DS001,1  9 AQU  EE  NA  NN  ' SWA  Y
9/18/2009,RT,"COPPER, FREE",1022,IN30286,N,0.13MG/L,LC001,DS001,6 5  AK  I NGS  WOODR  D
9/18/2009,RT,"COPPER, FREE",1022,IN30289,Y,,LC001,DS001,7  1 AK  I NGS  WOODR  D
9/18/2009,RT,"COPPER, FREE",1022,IN30290,Y,,LC001,DS001,POO  LHOU  SE
