Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/26/2016,RT,"COPPER, FREE",1022,1609-22043-001,N,0.029MG/L,LC001,DS001,"WSID 20999, 1ST FLR BATH,"
9/26/2016,RT,"COPPER, FREE",1022,1609-22043-002,N,0.029MG/L,LC001,DS001,"WDISLLIDO 2N0 L9A9B9,2  NDF  L  RB  AT  H,"
9/26/2016,RT,"COPPER, FREE",1022,1609-22043-003,N,0.084MG/L,LC001,DS001,"DWISLLIDO 2N0 L9A9B9,SU  RP  L  US"
9/26/2016,RT,"COPPER, FREE",1022,1609-22043-004,N,0.056MG/L,LC001,DS001,"WWSOIMDE 2N0'9S9 R9,O SOHMIP  P  I NG"
9/26/2016,RT,"COPPER, FREE",1022,1609-22043-005,N,0.095MG/L,LC001,DS001,"WWOSIMDE 2N0'9S9 R9,O PORMO DU  CT  I ON"
9/26/2016,RT,LEAD,1030,1609-22043-001,Y,,LC001,DS001,"WWOSIMDE 2N0'9S9 R9,O 1OSMT  F  L  RB  AT  H  ,"
9/26/2016,RT,LEAD,1030,1609-22043-002,Y,,LC001,DS001,"DWISLLIDO 2N0 L9A99B,2  NDF  L  RB  AT  H,"
9/26/2016,RT,LEAD,1030,1609-22043-003,Y,,LC001,DS001,"DWISLLIDO 2N0 L9A99B,SU  RP  L  US"
9/26/2016,RT,LEAD,1030,1609-22043-004,Y,,LC001,DS001,"WWOSIMDE 2N0'9S9 R9,O SOHMIP  P  I NG"
9/26/2016,RT,LEAD,1030,1609-22043-005,Y,,LC001,DS001,"WWOSIMDE 2N0'9S9 R9,O PORMO DU  CT  I ON"
8/27/2012,RT,"COPPER, FREE",1022,IN41120,Y,,LC001,DS001,WWOOMMEENNS'S  SRHOIPOPMING
8/27/2012,RT,"COPPER, FREE",1022,IN41159,N,0.11MG/L,LC001,DS001,CA  FES  I NK
8/27/2012,RT,"COPPER, FREE",1022,IN41161,N,0.10MG/L,LC001,DS001,WOMA  NSS  URP  L  US
8/27/2012,RT,"COPPER, FREE",1022,IN41173,N,0.10MG/L,LC001,DS001,M  EN  SS  UR  PL  U  S
8/27/2012,RT,"COPPER, FREE",1022,IN41174,Y,,LC001,DS001,INS  PI R  EB  L  DS  I NK
8/27/2012,RT,LEAD,1030,IN41120,Y,,LC001,DS001,WOME  NSS  HI P  PI N  G
8/27/2012,RT,LEAD,1030,IN41159,Y,,LC001,DS001,CA  FES  I NK
8/27/2012,RT,LEAD,1030,IN41161,Y,,LC001,DS001,WOMA  NSS  URP  L  US
8/27/2012,RT,LEAD,1030,IN41173,Y,,LC001,DS001,MEN  SS  UR  PL  U  S
8/27/2012,RT,LEAD,1030,IN41174,N,0.002MG/L,LC001,DS001,I N  S  PI R  EB  L  DS  I NK
9/20/2009,RT,"COPPER, FREE",1022,IN30318,N,0.27MG/L,LC001,DS001,WOME  N'SS  UR  PL  U  S
9/20/2009,RT,"COPPER, FREE",1022,IN30326,N,0.21MG/L,LC001,DS001,M  EN  SS  HI P  PI N  G
9/20/2009,RT,"COPPER, FREE",1022,IN30337,N,0.20MG/L,LC001,DS001,WOME  NSS  HI P  PI N  G
9/20/2009,RT,"COPPER, FREE",1022,IN30466,N,0.24MG/L,LC001,DS001,CA  FERE  F  RI G
9/20/2009,RT,"COPPER, FREE",1022,IN30468,N,0.21MG/L,LC001,DS001,C  A  FES  I NK
9/20/2009,RT,LEAD,1030,IN30318,Y,,LC001,DS001,WOME  N'SS  UR  PL  U  S
9/20/2009,RT,LEAD,1030,IN30326,Y,,LC001,DS001,M  EN  SS  HI P  PI N  G
9/20/2009,RT,LEAD,1030,IN30337,Y,,LC001,DS001,WOME  NSS  HI P  PI N  G
9/20/2009,RT,LEAD,1030,IN30466,Y,,LC001,DS001,CA  FERE  F  RI G
9/20/2009,RT,LEAD,1030,IN30468,Y,,LC001,DS001,C  A  FES  I NK
9/14/2008,RT,"COPPER, FREE",1022,IN27027,N,0.24MG/L,LC001,DS001,WOME  NSS  URP  L  US
9/14/2008,RT,"COPPER, FREE",1022,IN27066,N,0.24MG/L,LC001,DS001,C  A  FERE  F  RI G
9/14/2008,RT,"COPPER, FREE",1022,IN27075,N,0.20MG/L,LC001,DS001,MEN  SS  HI P  PI N  G
9/14/2008,RT,"COPPER, FREE",1022,IN27078,N,0.22MG/L,LC001,DS001,WOME  NSS  HI P  PI N  G
