Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/13/2017,RT,"COPPER, FREE",1022,1709-21910-001,N,0.19MG/L,LC001,DS001,"WSID 6605,  REAR"
9/13/2017,RT,"COPPER, FREE",1022,1709-21910-002,N,0.18MG/L,LC001,DS001,"WBASTIDH R6O60O5M, ST  A  F  FROOM"
9/13/2017,RT,"COPPER, FREE",1022,1709-21910-003,N,0.16MG/L,LC001,DS001,"WS  I D6  6  0  5  ,GI R  L  S"
9/13/2017,RT,"COPPER, FREE",1022,1709-21910-004,N,0.31MG/L,LC001,DS001,"WS  I D6  6  0  5  ,B  OY  S"
9/13/2017,RT,"COPPER, FREE",1022,1709-21910-005,N,0.95MG/L,LC001,DS001,"WS  I D6  6  0  5  ,K  I T  CHE  N"
9/13/2017,RT,LEAD,1030,1709-21910-001,Y,,LC001,DS001,"WS  I D6  6  0  5  ,R  EA  R"
9/13/2017,RT,LEAD,1030,1709-21910-002,N,0.0013MG/L,LC001,DS001,"BWASTIDH R6O60O5M, ST  A  F  FR  OOM"
9/13/2017,RT,LEAD,1030,1709-21910-003,N,0.0050MG/L,LC001,DS001,"WS  I D6  6  0  5  ,GI R  L  S"
9/13/2017,RT,LEAD,1030,1709-21910-004,N,0.0224MG/L,LC001,DS001,"WS  I D6  6  0  5  ,B  OY  S"
9/13/2017,RT,LEAD,1030,1709-21910-005,N,0.0017MG/L,LC001,DS001,"WS  I D6  6  0  5  ,K  I T  CHE  N"
9/16/2014,RT,"COPPER, FREE",1022,1409-19168-001,N,0.57MG/L,LC001,DS001,"WS  I D6  6  0  5  ,S  T  AF  FBR  OOM"
9/16/2014,RT,"COPPER, FREE",1022,1409-19168-002,N,0.68MG/L,LC001,DS001,"WS  I D6  6  0  5  ,R  EA  RR  ES  T"
9/16/2014,RT,"COPPER, FREE",1022,1409-19168-003,N,0.83MG/L,LC001,DS001,"WROSOIDM 6  6  0  5  ,K  I T  CH  EN"
9/16/2014,RT,"COPPER, FREE",1022,1409-19168-004,N,0.59MG/L,LC001,DS001,"WS  I D6  6  0  5  ,B  OY  SR  OOM"
9/16/2014,RT,"COPPER, FREE",1022,1409-19168-005,N,0.61MG/L,LC001,DS001,"WS  I D6  6  0  5  ,GI R  L  SR  OOM"
9/16/2014,RT,LEAD,1030,1409-19168-001,N,0.002MG/L,LC001,DS001,"WS  I D6  6  0  5  ,S  T  AF  FBR  OOM"
9/16/2014,RT,LEAD,1030,1409-19168-002,Y,,LC001,DS001,"WS  I D6  6  0  5  ,R  EA  RR  ES  T"
9/16/2014,RT,LEAD,1030,1409-19168-003,N,0.001MG/L,LC001,DS001,"WROSOIDM 6  6  0  5  ,K  I T  CH  EN"
9/16/2014,RT,LEAD,1030,1409-19168-004,Y,,LC001,DS001,"WS  I D6  6  0  5  ,B  OY  SR  OOM"
9/16/2014,RT,LEAD,1030,1409-19168-005,Y,,LC001,DS001,"WS  I D6  6  0  5  ,GI R  L  SR  OOM"
8/5/2011,RT,"COPPER, FREE",1022,1108-11231-001,N,0.39MG/L,LC001,DS001,"#  1KI N  DE  RGA  RT  E  N"
8/5/2011,RT,"COPPER, FREE",1022,1108-11231-002,N,0.75MG/L,LC001,DS001,"#  21 STGR  AD  E"
8/5/2011,RT,"COPPER, FREE",1022,1108-11231-003,N,0.56MG/L,LC001,DS001,"#  3H  A  L  LFO  UNT  A  I N"
8/5/2011,RT,"COPPER, FREE",1022,1108-11231-004,N,0.38MG/L,LC001,DS001,"# 4EN  TR  YF  OU  NT  A  I N"
8/5/2011,RT,"COPPER, FREE",1022,1108-11231-005,N,0.49MG/L,LC001,DS001,"#  5KI T  CH  EN"
8/5/2011,RT,LEAD,1030,1108-11231-001,N,0.002MG/L,LC001,DS001,"#1KI N  DE  RGA  RT  E  N"
8/5/2011,RT,LEAD,1030,1108-11231-002,N,0.017MG/L,LC001,DS001,"#  21  S  TGR  AD  E"
8/5/2011,RT,LEAD,1030,1108-11231-003,Y,,LC001,DS001,"#  3HA  L  LFO  UNT  A  I N"
8/5/2011,RT,LEAD,1030,1108-11231-004,Y,,LC001,DS001,"#4E  N  TR  YF  OU  NT  A  I N"
8/5/2011,RT,LEAD,1030,1108-11231-005,Y,,LC001,DS001,"#  5KI T  CH  EN"
6/10/2008,RT,"COPPER, FREE",1022,08C3647,N,0.04MG/L,EP002,TP001,CUS  T  ODI A  NS  I NK
6/10/2008,RT,"COPPER, FREE",1022,08I1062,N,0.39MG/L,LC001,DS001,KI T  CH  ENSI N  K5
6/10/2008,RT,"COPPER, FREE",1022,08I1063,N,1.69MG/L,LC001,DS001,EN  TR  YF  OU  NT  A  I N4
6/10/2008,RT,"COPPER, FREE",1022,08I1064,N,0.66MG/L,LC001,DS001,FI R  STGR  AD  ES  I NK2
