Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
7/11/2017,RT,"COPPER, FREE",1022,17-IB-00105-001,N,0.11MG/L,LC001,DS001,NC LAND LAB/PROTECTIVE
7/11/2017,RT,"COPPER, FREE",1022,17-IB-00106-001,N,0.14MG/L,LC001,DS001,NSVCC LSA N^ DQ ULAABR RNYA TR DR E  S
7/11/2017,RT,"COPPER, FREE",1022,17-IB-00107-001,N,0.11MG/L,LC001,DS001,WCLCA LSASN RDM L ^A BQ UBALDRGRY T RRADDE
7/11/2017,RT,"COPPER, FREE",1022,17-IB-00108-001,N,0.11MG/L,LC001,DS001,CNCLA LSASN RDM L A^ BQ/ UBAARTRHYR ORODM^
7/11/2017,RT,"COPPER, FREE",1022,17-IB-00109-001,N,0.16MG/L,LC001,DS001,QWUCA LRARNYD R LDA BHV  YE  QU  I P
7/11/2017,RT,LEAD,1030,17-IB-00105-001,Y,,LC001,DS001,CNLCA LSASN RDM L A^ BQ/PURAORTREYC RTDIV  E
7/11/2017,RT,LEAD,1030,17-IB-00106-001,N,0.001MG/L,LC001,DS001,SNVCC LSA N^ DQ ULAABR RNYA TR DR E  S
7/11/2017,RT,LEAD,1030,17-IB-00107-001,Y,,LC001,DS001,CWLCA LSASN RDM L ^A BQ UBALDRGRY T RRADDE
7/11/2017,RT,LEAD,1030,17-IB-00108-001,Y,,LC001,DS001,CNLCA LSASN RDM L A^ BQ/ UBAARTRHYR ORODM^
7/11/2017,RT,LEAD,1030,17-IB-00109-001,N,0.004MG/L,LC001,DS001,WQUCA LRARNYD R LDA BHV  YE  QU  I P
9/29/2016,RT,"COPPER, FREE",1022,16-IB-00071-001,N,0.08MG/L,LC001,DS001,CNLCACSCSL ARNMD ^L AQBU/ANRARTUY RRADL RE
9/29/2016,RT,"COPPER, FREE",1022,16-IB-00072-001A,N,0.25MG/L,LC001,DS001,SNOCCUCR CLEACNLDA SSRM ^ QUARR
9/29/2016,RT,"COPPER, FREE",1022,16-IB-00073-001,N,0.09MG/L,LC001,DS001,LNACBC/CBALATNHDRLOAOBM/E SMINPTKY ^C QLUAAS
9/29/2016,RT,"COPPER, FREE",1022,16-IB-00074-001,N,0.13MG/L,LC001,DS001,NSRCMCCSLINAKN D^ LQAUBA/BRLRDYG RTDR AD
9/29/2016,RT,"COPPER, FREE",1022,16-IB-00075-001,N,0.11MG/L,LC001,DS001,ENSCCCLCALSASNRDMLA ^B Q/HUVAYRERQYU RIPDC
9/29/2016,RT,LEAD,1030,16-IB-00071-001,Y,,LC001,DS001,NLACSCSCRLMANSIDNLKA ^B /QNUAATRURRYA LRRDE
9/29/2016,RT,LEAD,1030,16-IB-00072-001,N,0.002MG/L,LC001,DS001,NSOCCUCR CLEACNLDA SSRM ^ QUARR
9/29/2016,RT,LEAD,1030,16-IB-00073-001,Y,,LC001,DS001,NLACBC/CBALATNHDRLOAOBM/E SMINPTKY ^C QLUAAS
9/29/2016,RT,LEAD,1030,16-IB-00074-001,Y,,LC001,DS001,NSRCMCCSLINAKN D^ LQAUBA/BRLRDYG RTDR AD
9/29/2016,RT,LEAD,1030,16-IB-00075-001,Y,,LC001,DS001,NESCCCLCALSASNRDMLA ^B Q/HUVAYRERQYU RIPDC
9/15/2016,RT,"COPPER, FREE",1022,16-IC-03690-001,N,0.05MG/L,EP001,TP001,LNACSCSCRLMANSIDNLKA ^B HQVUYAERQRUYI PRCD
9/15/2016,RT,LEAD,1030,16-IC-03690-001,Y,,EP001,TP001,LNACSCSCRLMANSIDNLKA ^B HQVUYAERQRUYI PRCD
6/29/2015,RT,"COPPER, FREE",1022,15-IB-00025-001,Y,,LC001,DS001,LNACSCSCR LMASNINDK L A^ BQ/UNAARTURRYA RLD
6/29/2015,RT,"COPPER, FREE",1022,15-IB-00026-001,Y,,LC001,DS001,RNECSCOCU LRACNED  CLASS RM ^ QU
6/29/2015,RT,"COPPER, FREE",1022,15-IB-00027-001,Y,,LC001,DS001,LNACBC/CPR LOATNEDC LTAIVBE H SEEARVVYI CE
6/29/2015,RT,"COPPER, FREE",1022,15-IB-00028-001,Y,,LC001,DS001,NEQCCUCIP  LCALNADS SLA RBM  SINK ^ QU
6/29/2015,RT,"COPPER, FREE",1022,15-IB-00029-001,Y,,LC001,DS001,BNACTCHCR LOAONMD  SLAINBK B ^U QILUDA RRY
6/29/2015,RT,LEAD,1030,15-IB-00025-001,Y,,LC001,DS001,NTRCACDCE LSA CNLDA LSASB R/NMA TSUINRKA ^L
6/29/2015,RT,LEAD,1030,15-IB-00026-001,Y,,LC001,DS001,NRECSCOCU LRACNED  CLASS RM ^ QU
6/29/2015,RT,LEAD,1030,15-IB-00027-001,Y,,LC001,DS001,NLACBC/CPR LOATNEDC LTAIVBE H SEEARVVYI CE
6/29/2015,RT,LEAD,1030,15-IB-00028-001,Y,,LC001,DS001,ENQCCUCIP  LCALNADS SLA RBM  SINK ^ QU
6/29/2015,RT,LEAD,1030,15-IB-00029-001,Y,,LC001,DS001,BNACTCHCR LOAONMD  SLAINBK B ^U QILUDA RRY
7/15/2014,RT,"COPPER, FREE",1022,14-IB-00188-001,N,0.09MG/L,LC001,DS001,TNRCACDCE LSA CNLDA LSASB R/HME ASVINYK  ^
7/15/2014,RT,"COPPER, FREE",1022,14-IB-00189-001,N,0.17MG/L,LC001,DS001,NEQCCUCIP  LCALNADS SLARBM/ B^L QDUGA RRY
