Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/2/2004,RT,"COPPER, FREE",1022,P0523513,N,0.07MG/L,EP001,TP001,
9/2/2004,RT,"COPPER, FREE",1022,P0523514,N,0.03MG/L,EP001,TP001,
9/2/2004,RT,LEAD,1030,P0523513,Y,,EP001,TP001,
9/2/2004,RT,LEAD,1030,P0523514,Y,,EP001,TP001,
9/1/2004,RT,"COPPER, FREE",1022,P05238,N,0.1MG/L,EP001,TP001,
9/1/2004,RT,"COPPER, FREE",1022,P05239,N,0.04MG/L,EP001,TP001,
9/1/2004,RT,"COPPER, FREE",1022,P05240,N,0.04MG/L,EP001,TP001,
9/1/2004,RT,LEAD,1030,P05238,Y,,EP001,TP001,
9/1/2004,RT,LEAD,1030,P05239,Y,,EP001,TP001,
9/1/2004,RT,LEAD,1030,P05240,Y,,EP001,TP001,
5/10/2004,RT,"COPPER, FREE",1022,C042084,N,0.02MG/L,EP001,TP001,
5/10/2004,RT,LEAD,1030,C042084,Y,,EP001,TP001,
2/11/2002,RT,"COPPER, FREE",1022,P0218057,N,0.04MG/L,EP001,TP001,
2/11/2002,RT,"COPPER, FREE",1022,P0218058,N,0.06MG/L,EP001,TP001,
2/11/2002,RT,"COPPER, FREE",1022,P0218059,N,0.04MG/L,EP001,TP001,
2/11/2002,RT,"COPPER, FREE",1022,P0218060,N,0.06MG/L,EP001,TP001,
2/11/2002,RT,LEAD,1030,P0218057,N,0.008MG/L,EP001,TP001,
2/11/2002,RT,LEAD,1030,P0218058,N,0.007MG/L,EP001,TP001,
2/11/2002,RT,LEAD,1030,P0218059,N,0.009MG/L,EP001,TP001,
2/11/2002,RT,LEAD,1030,P0218060,N,0.01MG/L,EP001,TP001,
11/8/1999,RT,"COPPER, FREE",1022,P001020,Y,,EP001,TP001,
11/8/1999,RT,LEAD,1030,P001020,Y,,EP001,TP001,
10/26/1998,RT,"COPPER, FREE",1022,P991090,Y,,EP001,TP001,
10/26/1998,RT,"COPPER, FREE",1022,P991091,Y,,EP001,TP001,
10/26/1998,RT,"COPPER, FREE",1022,P991092,Y,,EP001,TP001,
10/26/1998,RT,"COPPER, FREE",1022,P991093,Y,,EP001,TP001,
10/26/1998,RT,LEAD,1030,P991090,Y,,EP001,TP001,
10/26/1998,RT,LEAD,1030,P991091,Y,,EP001,TP001,
10/26/1998,RT,LEAD,1030,P991092,Y,,EP001,TP001,
10/26/1998,RT,LEAD,1030,P991093,Y,,EP001,TP001,
9/8/1998,RT,"COPPER, FREE",1022,P99364,Y,,EP001,TP001,
9/8/1998,RT,LEAD,1030,P99364,Y,,EP001,TP001,
8/25/1997,RT,"COPPER, FREE",1022,P98365,N,0.07MG/L,EP001,TP001,
8/25/1997,RT,LEAD,1030,P98365,Y,,EP001,TP001,
