Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
6/13/2017,RT,"COPPER, FREE",1022,1706-12648-001,N,0.19MG/L,LC001,DS001,"WSID 5309, #209"
6/13/2017,RT,LEAD,1030,1706-12648-001,N,0.0049MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  2  0  9"
6/6/2017,RT,"COPPER, FREE",1022,1706-11992-002,N,0.24MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  7  0"
6/6/2017,RT,"COPPER, FREE",1022,1706-11992-003,N,1.7MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  9  4"
6/6/2017,RT,"COPPER, FREE",1022,1706-11992-004,N,0.15MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  2  4"
6/6/2017,RT,LEAD,1030,1706-11992-002,N,0.0041MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  7  0"
6/6/2017,RT,LEAD,1030,1706-11992-003,N,0.0019MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  9  4"
6/6/2017,RT,LEAD,1030,1706-11992-004,N,0.0023MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  2  4"
6/5/2017,RT,"COPPER, FREE",1022,1706-11992-001,N,0.31MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  3"
6/5/2017,RT,LEAD,1030,1706-11992-001,N,0.0043MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  3"
8/12/2014,RT,"COPPER, FREE",1022,1408-16153-001,N,0.14MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  2  2  0"
8/12/2014,RT,"COPPER, FREE",1022,1408-16153-002,N,0.13MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  2  0  9"
8/12/2014,RT,"COPPER, FREE",1022,1408-16153-003,N,0.12MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  7  0"
8/12/2014,RT,"COPPER, FREE",1022,1408-16153-004,N,0.24MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  2  4"
8/12/2014,RT,"COPPER, FREE",1022,1408-16153-005,N,0.25MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  6  6"
8/12/2014,RT,LEAD,1030,1408-16153-001,Y,,LC001,DS001,"WS  I D5  3  0  9  ,#  2  2  0"
8/12/2014,RT,LEAD,1030,1408-16153-002,N,0.004MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  2  0  9"
8/12/2014,RT,LEAD,1030,1408-16153-003,N,0.003MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  7  0"
8/12/2014,RT,LEAD,1030,1408-16153-004,N,0.002MG/L,LC001,DS001,"WS  I D5  3  0  9  ,#  1  2  4"
8/12/2014,RT,LEAD,1030,1408-16153-005,Y,,LC001,DS001,"WS  I D5  3  0  9  ,#  6  6"
8/23/2011,RT,"COPPER, FREE",1022,IN33668,N,0.20MG/L,LC001,DS001,LO  T#1  3  0
8/23/2011,RT,"COPPER, FREE",1022,IN33682,Y,,LC001,DS001,LO  T#1  7  0
8/23/2011,RT,"COPPER, FREE",1022,IN33686,Y,,LC001,DS001,LO  T#1  2  4
8/23/2011,RT,"COPPER, FREE",1022,IN33692,N,0.24MG/L,LC001,DS001,L  OT#2  0  6
8/23/2011,RT,"COPPER, FREE",1022,IN33694,Y,,LC001,DS001,LO  T#2  0  9
8/23/2011,RT,LEAD,1030,IN33668,N,0.002MG/L,LC001,DS001,L  O  T#1  3  0
8/23/2011,RT,LEAD,1030,IN33682,Y,,LC001,DS001,L  O  T#1  7  0
8/23/2011,RT,LEAD,1030,IN33686,N,0.002MG/L,LC001,DS001,L  O  T#1  2  4
8/23/2011,RT,LEAD,1030,IN33692,N,0.007MG/L,LC001,DS001,LO  T#2  0  6
8/23/2011,RT,LEAD,1030,IN33694,Y,,LC001,DS001,L  O  T#2  0  9
9/14/2010,RT,"COPPER, FREE",1022,IN34203,Y,,LC001,DS001,WE  ST  MI N  ST  E  R#2  0  9
9/14/2010,RT,"COPPER, FREE",1022,IN34223,N,0.13MG/L,LC001,DS001,WE  ST  MI N  ST  E  R#1  3
9/14/2010,RT,LEAD,1030,IN34203,Y,,LC001,DS001,WE  ST  MI N  ST  E  R#2  0  9
9/14/2010,RT,LEAD,1030,IN34223,Y,,LC001,DS001,WE  ST  MI N  ST  E  R#1  3
