Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
6/24/2016,RT,"COPPER, FREE",1022,1606-13428-005,N,0.23MG/L,LC001,DS001,KITCHEN #2
6/24/2016,RT,LEAD,1030,1606-13428-005,N,0.005MG/L,LC001,DS001,K  I T  CH  EN#  2
6/23/2016,RT,"COPPER, FREE",1022,1606-13428-001,N,0.17MG/L,LC001,DS001,D  OWNS  T  AI R  SMI D  DL  E
6/23/2016,RT,"COPPER, FREE",1022,1606-13428-002,N,0.19MG/L,LC001,DS001,PBTA TBHARTOHOROMOM
6/23/2016,RT,"COPPER, FREE",1022,1606-13428-003,N,0.93MG/L,LC001,DS001,K  I T  CH  EN#  1
6/23/2016,RT,"COPPER, FREE",1022,1606-13428-004,N,0.037MG/L,LC001,DS001,NUR  SES  TA  T  I ONB  - WI N  G
6/23/2016,RT,LEAD,1030,1606-13428-001,Y,,LC001,DS001,DOWNS  T  AI R  SMI D  DL  E
6/23/2016,RT,LEAD,1030,1606-13428-002,N,0.004MG/L,LC001,DS001,BPTA TBHARTOHOROMOM
6/23/2016,RT,LEAD,1030,1606-13428-003,N,0.003MG/L,LC001,DS001,K  I T  CH  EN#  1
6/23/2016,RT,LEAD,1030,1606-13428-004,Y,,LC001,DS001,N  UR  SES  TA  T  I ONB  - WI N  G
7/12/2013,RT,"COPPER, FREE",1022,1307-13952-001,N,0.12MG/L,LC001,DS001,NUR  SEA  -  WI NG
7/12/2013,RT,"COPPER, FREE",1022,1307-13952-002,N,0.17MG/L,LC001,DS001,KI T  CH  EN1
7/12/2013,RT,"COPPER, FREE",1022,1307-13952-003,N,0.057MG/L,LC001,DS001,B  RAC  ROS  SP  T
7/12/2013,RT,"COPPER, FREE",1022,1307-13952-004,N,0.047MG/L,LC001,DS001,D  OWNS  T  AI R  SS  T  AF  FBR
7/12/2013,RT,"COPPER, FREE",1022,1307-13952-005,N,0.096MG/L,LC001,DS001,NUR  SEB  -  WI NG
7/12/2013,RT,LEAD,1030,1307-13952-001,N,0.003MG/L,LC001,DS001,NUR  SEA  -  WI NG
7/12/2013,RT,LEAD,1030,1307-13952-002,N,0.004MG/L,LC001,DS001,K  I T  CH  EN1
7/12/2013,RT,LEAD,1030,1307-13952-003,Y,,LC001,DS001,B  RAC  ROS  SP  T
7/12/2013,RT,LEAD,1030,1307-13952-004,N,0.003MG/L,LC001,DS001,DOWNS  T  AI R  SS  T  AF  FBR
7/12/2013,RT,LEAD,1030,1307-13952-005,N,0.002MG/L,LC001,DS001,NUR  SEB  -  WI NG
7/13/2010,RT,"COPPER, FREE",1022,1007-09162001,N,0.16MG/L,LC001,DS001,K  I T  CH  EN1
7/13/2010,RT,"COPPER, FREE",1022,1007-09162002,N,0.17MG/L,LC001,DS001,K  I T  CH  EN2
7/13/2010,RT,"COPPER, FREE",1022,1007-09162003,N,0.12MG/L,LC001,DS001,B  A  T  HRO  OMPT
7/13/2010,RT,"COPPER, FREE",1022,1007-09162004,N,0.12MG/L,LC001,DS001,N  UR  SEB  -  WI NG
7/13/2010,RT,"COPPER, FREE",1022,1007-09162005,N,0.095MG/L,LC001,DS001,S  T  A  FFB  R
7/13/2010,RT,LEAD,1030,1007-09162001,N,0.003MG/L,LC001,DS001,K  I T  CH  EN1
7/13/2010,RT,LEAD,1030,1007-09162002,N,0.013MG/L,LC001,DS001,KI T  CH  EN2
7/13/2010,RT,LEAD,1030,1007-09162003,N,0.003MG/L,LC001,DS001,BA  T  HRO  OMPT
7/13/2010,RT,LEAD,1030,1007-09162004,N,0.003MG/L,LC001,DS001,NUR  SEB  -  WI NG
7/13/2010,RT,LEAD,1030,1007-09162005,N,0.003MG/L,LC001,DS001,ST  A  FFB  R
7/9/2007,RT,"COPPER, FREE",1022,08I0012,N,0.03MG/L,LC001,DS001,BA  T  HRO  OMAC  ROS  SPT
7/9/2007,RT,"COPPER, FREE",1022,08I0013,N,0.08MG/L,LC001,DS001,NUR  SE  SST  A  TI O  NA  -  WI NG
7/9/2007,RT,"COPPER, FREE",1022,08I0014,N,0.06MG/L,LC001,DS001,NUR  SE  SST  A  TI O  NB  -  WI NG
7/9/2007,RT,"COPPER, FREE",1022,08I0015,N,0.07MG/L,LC001,DS001,ROOMC  - 6
