Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/30/2016,RT,"COPPER, FREE",1022,16-IB-00968-001,Y,,LC001,DS001,KITCHEN SINK: 9956 RT 36 ^
9/30/2016,RT,"COPPER, FREE",1022,16-IB-00969-001,Y,,LC001,DS001,9K9IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,"COPPER, FREE",1022,16-IB-00970-001,Y,,LC001,DS001,9K9IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,"COPPER, FREE",1022,16-IB-00971-001,Y,,LC001,DS001,9K9IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,"COPPER, FREE",1022,16-IB-00972-001,Y,,LC001,DS001,9K9IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,LEAD,1030,16-IB-00968-001,Y,,LC001,DS001,K99IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,LEAD,1030,16-IB-00969-001,Y,,LC001,DS001,9K9IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,LEAD,1030,16-IB-00970-001,Y,,LC001,DS001,K99IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,LEAD,1030,16-IB-00971-001,Y,,LC001,DS001,9K9IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
9/30/2016,RT,LEAD,1030,16-IB-00972-001,Y,,LC001,DS001,K99IT5C6 HRETN 3 S6 I N  K:9  9  5  6R  T3  6^
8/30/2013,RT,"COPPER, FREE",1022,13-IB-00657-001,Y,,LC001,DS001,9B9A5C6  5R/KTI 3T6C HE  NS  I NK^9  9  5  6
8/30/2013,RT,"COPPER, FREE",1022,13-IB-00658-001,Y,,LC001,DS001,BRATESE 3 6-  0  0  1^9  4  6  1R  TE3  6
8/30/2013,RT,"COPPER, FREE",1022,13-IB-00659-001,Y,,LC001,DS001,B  A  C2^3  0S  CH  OOLS  T
8/30/2013,RT,"COPPER, FREE",1022,13-IB-00660-001,Y,,LC001,DS001,B  A  C1^1  5  4B  RI D  GEST
8/30/2013,RT,"COPPER, FREE",1022,13-IB-00661-001,Y,,LC001,DS001,B  A  C3^2  2  1MI L  LS  T
8/30/2013,RT,"COPPER, FREE",1022,13-IC-02636-001,Y,,EP001,TP001,BA  C3-0  0  1^2  2  1MI L  LS  T
8/30/2013,RT,LEAD,1030,13-IB-00657-001,Y,,LC001,DS001,B  A  C5  / K  I T  CHE  NS  I NK^9  9  5  6
8/30/2013,RT,LEAD,1030,13-IB-00658-001,Y,,LC001,DS001,BRATESE 3 6-  0  0  1^9  4  6  1R  TE3  6
8/30/2013,RT,LEAD,1030,13-IB-00659-001,Y,,LC001,DS001,B  A  C2^3  0S  CH  OOLS  T
8/30/2013,RT,LEAD,1030,13-IB-00660-001,Y,,LC001,DS001,BA  C1^1  5  4B  RI D  GEST
8/30/2013,RT,LEAD,1030,13-IB-00661-001,Y,,LC001,DS001,BA  C3^2  2  1MI L  LS  T
8/30/2013,RT,LEAD,1030,13-IC-02636-001,Y,,EP001,TP001,BA  C3-0  0  1^2  2  1MI L  LS  T
9/23/2010,RT,"COPPER, FREE",1022,11I0425,Y,,LC001,DS001,LA  V  AT  OR  YS  I NK9  4  2  1RT3  6
9/23/2010,RT,"COPPER, FREE",1022,11I0427,Y,,LC001,DS001,L  AV  AT  OR  YS  I NK1  5  7
9/23/2010,RT,"COPPER, FREE",1022,11I0428,Y,,LC001,DS001,LBARVIDAGTEO RSYT  SI N  K1  5  4
9/23/2010,RT,"COPPER, FREE",1022,11I0429,Y,,LC001,DS001,LBARVIDAGTEO RSYT  SI N  K9  9  5  6R  T  E
9/23/2010,RT,LEAD,1030,11I0425,Y,,LC001,DS001,L36A V  AT  OR  YS  I NK9  4  2  1RT3  6
9/23/2010,RT,LEAD,1030,11I0426,Y,,LC001,DS001,L  AV  AT  OR  YS  I NK9  4  6  1RT3  6
9/23/2010,RT,LEAD,1030,11I0427,Y,,LC001,DS001,L  AV  AT  OR  YS  I NK1  5  7
9/23/2010,RT,LEAD,1030,11I0428,N,0.001MG/L,LC001,DS001,LBARVIDAGTEO RSYT  SI N  K1  5  4
9/23/2010,RT,LEAD,1030,11I0429,Y,,LC001,DS001,LBARVIDAGTEO RSYT  SI N  K9  9  5  6R  T  E
9/23/2009,RT,"COPPER, FREE",1022,11I0425,Y,,LC001,DS001,L3A6 V  AT  OR  YS  I NK9  4  2  1RT3  6
9/23/2009,RT,LEAD,1030,11I0425,Y,,LC001,DS001,L AV  AT  OR  YS  I NK9  4  2  1RT3  6
6/19/2009,RT,"COPPER, FREE",1022,09I0984,Y,,LC001,DS001,9 95 6RT3  6KI T  C  HE  NS  I NK
