Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
9/20/2016,RT,"COPPER, FREE",1022,1609-21593-001,N,0.19MG/L,LC001,DS001,"WSID 8318, MENS L",
9/20/2016,RT,"COPPER, FREE",1022,1609-21593-002,N,0.20MG/L,LC001,DS001,"WS  I D8  3  1  8  ,ME  NSR",
9/20/2016,RT,"COPPER, FREE",1022,1609-21593-003,N,0.11MG/L,LC001,DS001,"WS  I D8  3  1  8  ,WOME  NS",
9/20/2016,RT,"COPPER, FREE",1022,1609-21593-004,N,0.35MG/L,LC001,DS001,"WS  I D8  3  1  8  ,U  TI L  I T  YROO  M",
9/20/2016,RT,"COPPER, FREE",1022,1609-21593-005,N,0.39MG/L,LC001,DS001,"WS  I D8  3  1  8  ,L  OB  B  Y",
9/20/2016,RT,LEAD,1030,1609-21593-001,N,0.003MG/L,LC001,DS001,"RWESSIDT R8O31O8M, MEN  SL",
9/20/2016,RT,LEAD,1030,1609-21593-002,N,0.003MG/L,LC001,DS001,"WS  I D8  3  1  8  ,ME  NSR",
9/20/2016,RT,LEAD,1030,1609-21593-003,N,0.001MG/L,LC001,DS001,"WS  I D8  3  1  8  ,WOME  NS",
9/20/2016,RT,LEAD,1030,1609-21593-004,N,0.002MG/L,LC001,DS001,"WS  I D8  3  1  8  ,U  TI L  I T  YROO  M",
9/20/2016,RT,LEAD,1030,1609-21593-005,Y,,LC001,DS001,"WS  I D8  3  1  8  ,L  OB  B  Y",
9/18/2013,RT,"COPPER, FREE",1022,1309-18564-001,N,0.37MG/L,LC001,DS001,"RWESSIDT R8O31O8M, MEN  SR  OOM",L
9/18/2013,RT,"COPPER, FREE",1022,1309-18564-002,N,0.39MG/L,LC001,DS001,"WS  I D8  3  1  8  ,ME  NSROO  M",R
9/18/2013,RT,"COPPER, FREE",1022,1309-18564-003,N,0.18MG/L,LC001,DS001,"WS  I D8  3  1  8  ,L  A  DI E  SR  OOM",
9/18/2013,RT,"COPPER, FREE",1022,1309-18564-004,N,0.41MG/L,LC001,DS001,"WS  I D8  3  1  6  ,L  OB  B  YB  AT  H",
9/18/2013,RT,"COPPER, FREE",1022,1309-18564-005,N,0.44MG/L,LC001,DS001,"WS  I D8  3  1  8  ,2  N  DF  L  OOR",
9/18/2013,RT,LEAD,1030,1309-18564-001,Y,,LC001,DS001,"UWTSIILDIT 8Y3  1 8  ,M  EN  SR  OOM",L
9/18/2013,RT,LEAD,1030,1309-18564-002,N,0.002MG/L,LC001,DS001,"WS  I D8  3  1  8  ,ME  NSROO  M",R
9/18/2013,RT,LEAD,1030,1309-18564-003,N,0.001MG/L,LC001,DS001,"WS  I D8  3  1  8  ,L  A  DI E  SR  OOM",
9/18/2013,RT,LEAD,1030,1309-18564-004,N,0.001MG/L,LC001,DS001,"WS  I D8  3  1  6  ,L  OB  B  YB  AT  H",
9/18/2013,RT,LEAD,1030,1309-18564-005,N,0.001MG/L,LC001,DS001,"WS  I D8  3  1  8  ,2  N  DF  L  OOR",
9/21/2010,RT,"COPPER, FREE",1022,IN34035,Y,,LC001,DS001,ULATDILIIETSY  RO  OM1S  I NK,
9/21/2010,RT,"COPPER, FREE",1022,IN34050,Y,,LC001,DS001,L  O  BB  YRE  ST  RO  OMSI N  K,
9/21/2010,RT,"COPPER, FREE",1022,IN34059,Y,,LC001,DS001,M  EN  ' SR  OOM2S  I NK,
9/21/2010,RT,"COPPER, FREE",1022,IN34071,Y,,LC001,DS001,M  EN  ' SR  OOM1S  I NK,
9/21/2010,RT,"COPPER, FREE",1022,IN34074,Y,,LC001,DS001,LA  D  I ESROO  M2SI N  K,
9/21/2010,RT,LEAD,1030,IN34035,Y,,LC001,DS001,LA  D  I ESROO  M1SI N  K,
9/21/2010,RT,LEAD,1030,IN34050,Y,,LC001,DS001,L  O  BB  YRE  ST  RO  OMSI N  K,
9/21/2010,RT,LEAD,1030,IN34059,Y,,LC001,DS001,MEN  ' SR  OOM2S  I NK,
9/21/2010,RT,LEAD,1030,IN34071,Y,,LC001,DS001,MEN  ' SR  OOM1S  I NK,
9/21/2010,RT,LEAD,1030,IN34074,Y,,LC001,DS001,LA  D  I ESROO  M2SI N  K,
7/25/2007,RT,"COPPER, FREE",1022,IN23337,Y,,LC001,DS001,S  T  OR  EWAT  E  RF  OU  NT  AI N,
7/25/2007,RT,"COPPER, FREE",1022,IN23346,Y,,LC001,DS001,S  H  OPWA  TE  RF  OU  NT  A  I N,
7/25/2007,RT,"COPPER, FREE",1022,IN23360,Y,,LC001,DS001,ST  OR  ER  ES  T  ROOM,
7/25/2007,RT,"COPPER, FREE",1022,IN23363,Y,,LC001,DS001,S  H  OPWOME  NSRE  ST  R  O,OM
