Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-001,N,1.8MG/L,LC001,DS001,"WSID 20153, A3"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-002,N,1.3MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  1"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-006,N,1.5MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,B  3"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-007,N,0.90MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,C  1"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-008,N,1.7MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,C  3"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-009,N,1.7MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,D  3"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-010,N,1.5MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  3"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-011,N,1.4MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  4"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-012,N,1.5MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,F  3"
4/11/2017,RT,"COPPER, FREE",1022,1704-07426-013,N,1.6MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,G3"
4/11/2017,RT,LEAD,1030,1704-07426-001,N,0.0093MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  3"
4/11/2017,RT,LEAD,1030,1704-07426-002,N,0.0089MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  1"
4/11/2017,RT,LEAD,1030,1704-07426-006,N,0.0014MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,B  3"
4/11/2017,RT,LEAD,1030,1704-07426-007,Y,,LC001,DS001,"WS  I D2  0  1  5  3  ,C  1"
4/11/2017,RT,LEAD,1030,1704-07426-008,N,0.0043MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,C  3"
4/11/2017,RT,LEAD,1030,1704-07426-009,N,0.0018MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,D  3"
4/11/2017,RT,LEAD,1030,1704-07426-010,N,0.0105MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  3"
4/11/2017,RT,LEAD,1030,1704-07426-011,N,0.0036MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  4"
4/11/2017,RT,LEAD,1030,1704-07426-012,N,0.0062MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,F  3"
4/11/2017,RT,LEAD,1030,1704-07426-013,N,0.0012MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,G3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-001,N,2.8MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  1"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-002,N,1.5MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-003,N,1.2MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,D  3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-004,N,0.26MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-005,N,1.7MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  4"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-006,N,1.4MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,F  3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-007,N,0.88MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,G3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-008,N,3.5MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,C  1"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-009,N,1.5MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,C  3"
11/29/2016,RT,"COPPER, FREE",1022,1611-26915-010,N,1.1MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,B  3"
11/29/2016,RT,LEAD,1030,1611-26915-001,N,0.0099MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  1"
11/29/2016,RT,LEAD,1030,1611-26915-002,N,0.0069MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,A  3"
11/29/2016,RT,LEAD,1030,1611-26915-003,N,0.0048MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,D  3"
11/29/2016,RT,LEAD,1030,1611-26915-004,N,0.0169MG/L,LC001,DS001,"WS  I D2  0  1  5  3  ,E  3"
