Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/30/2016,RT,"COPPER, FREE",1022,1609-22360-004,N,0.12MG/L,LC001,DS001,"#4"
9/30/2016,RT,"COPPER, FREE",1022,1609-22360-005,N,0.061MG/L,LC001,DS001,"# 7"
9/30/2016,RT,LEAD,1030,1609-22360-004,N,0.0014MG/L,LC001,DS001,"#  4"
9/30/2016,RT,LEAD,1030,1609-22360-005,Y,,LC001,DS001,"#7"
9/29/2016,RT,"COPPER, FREE",1022,1609-22360-001,N,0.11MG/L,LC001,DS001,"#1"
9/29/2016,RT,"COPPER, FREE",1022,1609-22360-002,N,0.12MG/L,LC001,DS001,"#  6"
9/29/2016,RT,"COPPER, FREE",1022,1609-22360-003,N,0.058MG/L,LC001,DS001,"#1 8"
9/29/2016,RT,LEAD,1030,1609-22360-001,N,0.0011MG/L,LC001,DS001,"# 1"
9/29/2016,RT,LEAD,1030,1609-22360-002,Y,,LC001,DS001,"# 6"
9/29/2016,RT,LEAD,1030,1609-22360-003,N,0.0020MG/L,LC001,DS001,"#1  8"
9/24/2013,RT,"COPPER, FREE",1022,1309-18948-001,N,0.057MG/L,LC001,DS001,77N.MA  I N
9/24/2013,RT,"COPPER, FREE",1022,1309-18948-002,N,0.059MG/L,LC001,DS001,3  3NMA  I N
9/24/2013,RT,"COPPER, FREE",1022,1309-18948-003,N,0.18MG/L,LC001,DS001,S  T  OR  EMA  I NS  T
9/24/2013,RT,"COPPER, FREE",1022,1309-18948-004,N,0.066MG/L,LC001,DS001,1  2NMA  I N
9/24/2013,RT,"COPPER, FREE",1022,1309-18948-005,N,0.077MG/L,LC001,DS001,1  3SMA  I N
9/24/2013,RT,LEAD,1030,1309-18948-001,N,0.003MG/L,LC001,DS001,7  7N  .MA  I N
9/24/2013,RT,LEAD,1030,1309-18948-002,Y,,LC001,DS001,3 3NMA  I N
9/24/2013,RT,LEAD,1030,1309-18948-003,Y,,LC001,DS001,S  T  OR  EMA  I NS  T
9/24/2013,RT,LEAD,1030,1309-18948-004,Y,,LC001,DS001,1 2NMA  I N
9/24/2013,RT,LEAD,1030,1309-18948-005,Y,,LC001,DS001,1 3SMA  I N
9/23/2010,RT,"COPPER, FREE",1022,IN34098,Y,,LC001,DS001,1  9
9/23/2010,RT,"COPPER, FREE",1022,IN34101,Y,,LC001,DS001,1  2
9/23/2010,RT,"COPPER, FREE",1022,IN34117,Y,,LC001,DS001,1 8
9/23/2010,RT,"COPPER, FREE",1022,IN34118,N,0.23MG/L,LC001,DS001,1 2
9/23/2010,RT,"COPPER, FREE",1022,IN34122,N,0.16MG/L,LC001,DS001,1  5
9/23/2010,RT,LEAD,1030,IN34098,N,0.002MG/L,LC001,DS001,1  9
9/23/2010,RT,LEAD,1030,IN34101,Y,,LC001,DS001,1  2
9/23/2010,RT,LEAD,1030,IN34117,Y,,LC001,DS001,1  8
9/23/2010,RT,LEAD,1030,IN34118,Y,,LC001,DS001,12
9/23/2010,RT,LEAD,1030,IN34122,Y,,LC001,DS001,15
6/27/2008,RT,"COPPER, FREE",1022,08C3832,Y,,EP001,TP001,WH  I TI N  G-#  1  8
6/27/2008,RT,LEAD,1030,08C3832,N,0.003MG/L,EP001,TP001,WH  I TI N  G-#  1  8
8/31/2007,RT,"COPPER, FREE",1022,08I0289,N,0.03MG/L,LC001,DS001,WH  I TI N  G-1  8
8/31/2007,RT,"COPPER, FREE",1022,08I0290,N,0.14MG/L,LC001,DS001,WH  I TI N  G-1  6
