Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/17/2016,RT,"COPPER, FREE",1022,1608-18318-001,N,0.10MG/L,LC001,DS001,KITCHEN
8/17/2016,RT,"COPPER, FREE",1022,1608-18318-002,N,0.22MG/L,LC001,DS001,MEN  ' SB  A  TH  ROO  M
8/17/2016,RT,"COPPER, FREE",1022,1608-18318-003,N,0.079MG/L,LC001,DS001,WOME  N'SB  AT  H  ROOM
8/17/2016,RT,"COPPER, FREE",1022,1608-18318-004,N,0.18MG/L,LC001,DS001,WA  SHSI N  K
8/17/2016,RT,"COPPER, FREE",1022,1608-18318-005,N,0.16MG/L,LC001,DS001,3R  DB  A  TH  ROO  M
8/17/2016,RT,LEAD,1030,1608-18318-001,Y,,LC001,DS001,K  I T  CH  EN
8/17/2016,RT,LEAD,1030,1608-18318-002,N,0.002MG/L,LC001,DS001,MEN  ' SB  A  TH  ROO  M
8/17/2016,RT,LEAD,1030,1608-18318-003,Y,,LC001,DS001,WOME  N'SB  AT  H  ROOM
8/17/2016,RT,LEAD,1030,1608-18318-004,N,0.001MG/L,LC001,DS001,WA  SHSI N  K
8/17/2016,RT,LEAD,1030,1608-18318-005,Y,,LC001,DS001,3  RDB  A  TH  ROO  M
9/17/2012,RT,"COPPER, FREE",1022,1209-14025-001,N,0.025MG/L,LC001,DS001,K  I T  CH  EN
9/17/2012,RT,"COPPER, FREE",1022,1209-14025-002,N,0.021MG/L,LC001,DS001,KI T  CH  EN
9/17/2012,RT,"COPPER, FREE",1022,1209-14025-003,N,0.020MG/L,LC001,DS001,UT  I L  I T  YS  I NK
9/17/2012,RT,"COPPER, FREE",1022,1209-14025-004,N,0.034MG/L,LC001,DS001,M  EN  ' SB  A  TH  ROO  M
9/17/2012,RT,"COPPER, FREE",1022,1209-14025-005,N,0.023MG/L,LC001,DS001,WOME  N'SB  AT  H  ROOM
9/17/2012,RT,LEAD,1030,1209-14025-001,Y,,LC001,DS001,K  I T  CH  EN
9/17/2012,RT,LEAD,1030,1209-14025-002,Y,,LC001,DS001,K  I T  CH  EN
9/17/2012,RT,LEAD,1030,1209-14025-003,Y,,LC001,DS001,UT  I L  I T  YS  I NK
9/17/2012,RT,LEAD,1030,1209-14025-004,Y,,LC001,DS001,MEN  ' SB  A  TH  ROO  M
9/17/2012,RT,LEAD,1030,1209-14025-005,Y,,LC001,DS001,WOME  N'SB  AT  H  ROOM
9/15/2009,RT,"COPPER, FREE",1022,0909-13533001,N,0.11MG/L,LC001,DS001,K  I T  CH  ENSI N  K
9/15/2009,RT,"COPPER, FREE",1022,0909-13533002,N,0.083MG/L,LC001,DS001,UT  I L  I T  YR  OOM
9/15/2009,RT,"COPPER, FREE",1022,0909-13533003,N,0.22MG/L,LC001,DS001,MEN  SR  OOM
9/15/2009,RT,"COPPER, FREE",1022,0909-13533004,N,0.18MG/L,LC001,DS001,LA  D  I ESROO  M
9/15/2009,RT,"COPPER, FREE",1022,0909-13533005,N,0.23MG/L,LC001,DS001,LA  D  I ESROO  M
9/15/2009,RT,LEAD,1030,0909-13533001,N,0.001MG/L,LC001,DS001,KI T  CH  ENSI N  K
9/15/2009,RT,LEAD,1030,0909-13533002,Y,,LC001,DS001,UT  I L  I T  YR  OOM
9/15/2009,RT,LEAD,1030,0909-13533003,Y,,LC001,DS001,MEN  SR  OOM
9/15/2009,RT,LEAD,1030,0909-13533004,N,0.001MG/L,LC001,DS001,L  A  D  I ESROO  M
9/15/2009,RT,LEAD,1030,0909-13533005,Y,,LC001,DS001,LA  D  I ESROO  M
7/27/2006,RT,"COPPER, FREE",1022,279310,N,0.200MG/L,LC001,DS001,LA  D  I ESROO  M
7/27/2006,RT,"COPPER, FREE",1022,279311,N,0.107MG/L,LC001,DS001,M  EN  SR  OOM
7/27/2006,RT,"COPPER, FREE",1022,279312,N,0.187MG/L,LC001,DS001,P  OWDE  RC  OA  TS  I NK
7/27/2006,RT,"COPPER, FREE",1022,279313,N,0.149MG/L,LC001,DS001,S  L  OP  S  I NK
