Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
6/21/2017,RT,"COPPER, FREE",1022,17-IB-00446-001,N,0.11MG/L,LC001,DS001,QC SINK,
6/21/2017,RT,"COPPER, FREE",1022,17-IB-00447-001,N,0.17MG/L,LC001,DS001,E  A  STWI NGL  A  DI E  SRM,
6/21/2017,RT,"COPPER, FREE",1022,17-IB-00448-001,N,0.13MG/L,LC001,DS001,R&DL  A  DI E  SR  M,
6/21/2017,RT,"COPPER, FREE",1022,17-IB-00449-001,N,0.09MG/L,LC001,DS001,MENRMS  AL  E  S,
6/21/2017,RT,"COPPER, FREE",1022,17-IB-00450-001,N,0.15MG/L,LC001,DS001,C  HI P  L  I NEL  A  DI E  SR  M,
6/21/2017,RT,LEAD,1030,17-IB-00446-001,N,0.004MG/L,LC001,DS001,Q  CS  I NK,
6/21/2017,RT,LEAD,1030,17-IB-00447-001,N,0.003MG/L,LC001,DS001,EA  STWI NGL  A  DI E  SRM,
6/21/2017,RT,LEAD,1030,17-IB-00448-001,N,0.002MG/L,LC001,DS001,R&DL  A  DI E  SR  M,
6/21/2017,RT,LEAD,1030,17-IB-00449-001,Y,,LC001,DS001,M  ENRMS  AL  E  S,
6/21/2017,RT,LEAD,1030,17-IB-00450-001,N,0.004MG/L,LC001,DS001,CHI P  L  I NEL  A  DI E  SR  M,
2/3/2015,RT,"COPPER, FREE",1022,15-IC-00200-001,N,0.04MG/L,EP002,TP002,FTK  I T  CHE  N,
2/3/2015,RT,LEAD,1030,15-IC-00200-001,Y,,EP002,TP002,F  TK  I T  CHE  N,
6/25/2014,RT,"COPPER, FREE",1022,14-IB-00315-001,N,0.13MG/L,LC001,DS001,RA  NDD  / L  AD  I ES,
6/25/2014,RT,"COPPER, FREE",1022,14-IB-00316-001,N,0.12MG/L,LC001,DS001,RINMC/ORMESINEGR VQOCI/RR E^ S2E81R3V WOIERS,
6/25/2014,RT,"COPPER, FREE",1022,14-IB-00317-001,N,0.09MG/L,LC001,DS001,S^ A28L1E3S  WMEESNTS  RD,
6/25/2014,RT,"COPPER, FREE",1022,14-IB-00318-001,N,0.10MG/L,LC001,DS001,LRAMD/RIEESS RERMV/COHIRIP ^  2813 WES,
6/25/2014,RT,"COPPER, FREE",1022,14-IB-00319-001,N,0.17MG/L,LC001,DS001,LLIANDEI/ERSE SERVOIR ^ 2813 WE,
6/25/2014,RT,LEAD,1030,14-IB-00315-001,N,0.002MG/L,LC001,DS001,BRA ATNHDR OD/OLMAD/PIERSO DUCTION/E,
6/25/2014,RT,LEAD,1030,14-IB-00316-001,N,0.004MG/L,LC001,DS001,IRNMC/ORMESINEGR VQOCI/RR E^ S2E81R3V WOIERS,
6/25/2014,RT,LEAD,1030,14-IB-00317-001,N,0.006MG/L,LC001,DS001,^S A28L1E3S  WMEESNTS  RD,
6/25/2014,RT,LEAD,1030,14-IB-00318-001,N,0.004MG/L,LC001,DS001,LRAMD/RIEESS RERMV/COHIRIP ^  2813 WES,
6/25/2014,RT,LEAD,1030,14-IB-00319-001,N,0.003MG/L,LC001,DS001,LLAINDEI/ERSE SERVOIR ^ 2813 WE,
1/16/2012,RT,"COPPER, FREE",1022,12-IC-00131-001,N,0.10MG/L,EP002,TP002,BFTA TKHITRCOHOEMN/ P  ROD  UCT  I O,N  / E
1/16/2012,RT,LEAD,1030,12-IC-00131-001,N,0.001MG/L,EP002,TP002,FTK  I T  CHE  N,
6/20/2011,RT,"COPPER, FREE",1022,11I0983,N,0.10MG/L,LC001,DS001,C  HI P  L  I NEL  A  DI E  SR  M/ 2  8  1  3,
6/20/2011,RT,"COPPER, FREE",1022,11I0984,N,0.13MG/L,LC001,DS001,WEAESSTT  WRIDN GL  AD  I E  S,
6/20/2011,RT,"COPPER, FREE",1022,11I0985,N,0.11MG/L,LC001,DS001,IRNMC/O28M1I3N GW EQSCT/2 R8D13WES  T,
6/20/2011,RT,"COPPER, FREE",1022,11I0986,N,0.20MG/L,LC001,DS001,SRADL  ESME  NSRM/ 2  8  1  3,
6/20/2011,RT,"COPPER, FREE",1022,11I0987,N,0.14MG/L,LC001,DS001,EWNEVSITR ORNDMEN  T  ALL  A  DI E  S,
6/20/2011,RT,LEAD,1030,11I0983,N,0.002MG/L,LC001,DS001,RCMHI/P2L8I1N3E W LEASDTIE RSD R  M/ 2  8  1  3,
6/20/2011,RT,LEAD,1030,11I0984,N,0.002MG/L,LC001,DS001,WEAESSTT  WRIDN GL  A  DI E  S,
6/20/2011,RT,LEAD,1030,11I0985,N,0.003MG/L,LC001,DS001,IRNMC/O28M1I3N GW EQSCT/2 R8D13WES  T,
6/20/2011,RT,LEAD,1030,11I0986,N,0.006MG/L,LC001,DS001,SRADL  ESME  NSRM/ 2  8  1  3,
6/20/2011,RT,LEAD,1030,11I0987,N,0.001MG/L,LC001,DS001,WENEVSITR ORNDMEN  T  ALL  A  DI E  S,
