Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
4/10/2017,RT,"COPPER, FREE",1022,1704-07238-001,N,0.023MG/L,LC001,DS001,BASE - GARAGE KITCHEN
4/10/2017,RT,"COPPER, FREE",1022,1704-07238-002,N,0.059MG/L,LC001,DS001,D  1  -AD  MI NL  A  DI E  SR  OOM
4/10/2017,RT,"COPPER, FREE",1022,1704-07238-003,N,0.061MG/L,LC001,DS001,D  - 2AD  MI NK  I T  CHE  N
4/10/2017,RT,"COPPER, FREE",1022,1704-07238-004,N,0.022MG/L,LC001,DS001,D  - 3GA  RA  GEN  ORT  H
4/10/2017,RT,"COPPER, FREE",1022,1704-07238-005,N,0.022MG/L,LC001,DS001,LDA-4D AIEDSM RINO OSOMUT  HL  AD  I ES
4/10/2017,RT,LEAD,1030,1704-07238-001,Y,,LC001,DS001,BRAOSOEM -GA  RA  GEKI T  CH  EN
4/10/2017,RT,LEAD,1030,1704-07238-002,Y,,LC001,DS001,D1  -AD  MI NL  A  DI E  SR  OOM
4/10/2017,RT,LEAD,1030,1704-07238-003,Y,,LC001,DS001,D- 2AD  MI NK  I T  CHE  N
4/10/2017,RT,LEAD,1030,1704-07238-004,Y,,LC001,DS001,D  - 3GA  RA  GEN  ORT  H
4/10/2017,RT,LEAD,1030,1704-07238-005,Y,,LC001,DS001,LDA-4D AIEDSM RINO OSOMUT  HL  AD  I ES
10/4/2016,RT,"COPPER, FREE",1022,1610-22590-001,Y,,LC001,DS001,BRAOSOEM GA  RA  GEKI T  C  HE  N
10/4/2016,RT,"COPPER, FREE",1022,1610-22590-002,Y,,LC001,DS001,D- 3GA  RA  GEL  A  DI E  SROOM
10/4/2016,RT,"COPPER, FREE",1022,1610-22590-003,Y,,LC001,DS001,D- 1AD  MI NN  .L  AD  I ESROO  M
10/4/2016,RT,"COPPER, FREE",1022,1610-22590-004,Y,,LC001,DS001,D  - 2AD  MI NK  I T  CHE  N
10/4/2016,RT,"COPPER, FREE",1022,1610-22590-005,Y,,LC001,DS001,D- 4AD  MONB  L  DGS.L  A  DI E  S
10/4/2016,RT,LEAD,1030,1610-22590-001,Y,,LC001,DS001,RBAOSOEM GA  RA  GEKI T  C  HE  N
10/4/2016,RT,LEAD,1030,1610-22590-002,Y,,LC001,DS001,D- 3GA  RA  GEL  A  DI E  SROOM
10/4/2016,RT,LEAD,1030,1610-22590-003,Y,,LC001,DS001,D  - 1AD  MI NN  .L  AD  I ESROO  M
10/4/2016,RT,LEAD,1030,1610-22590-004,Y,,LC001,DS001,D  - 2AD  MI NK  I T  CHE  N
10/4/2016,RT,LEAD,1030,1610-22590-005,Y,,LC001,DS001,D  - 4AD  MONB  L  DGS.L  A  DI E  S
3/16/2016,RT,"COPPER, FREE",1022,1603-05123-001,N,0.049MG/L,LC001,DS001,RBAOSOEM GA  RA  GEKI T  C  HE  N
3/16/2016,RT,"COPPER, FREE",1022,1603-05123-002,N,0.22MG/L,LC001,DS001,GAR  AG  EL  A  DI E  SR  OOM
3/16/2016,RT,"COPPER, FREE",1022,1603-05123-003,N,0.086MG/L,LC001,DS001,AD  MI NN.L  A  DI E  SROOM
3/16/2016,RT,"COPPER, FREE",1022,1603-05123-004,N,0.062MG/L,LC001,DS001,A  D  MI NK  I TC  HE  N
3/16/2016,RT,"COPPER, FREE",1022,1603-05123-005,N,0.044MG/L,LC001,DS001,AD  MI NB  L  DGS  . L  AD  I ES
3/16/2016,RT,LEAD,1030,1603-05123-001,Y,,LC001,DS001,RBAOSOEM GA  RA  GEKI T  C  HE  N
3/16/2016,RT,LEAD,1030,1603-05123-002,N,0.002MG/L,LC001,DS001,G  AR  AG  EL  A  DI E  SR  OOM
3/16/2016,RT,LEAD,1030,1603-05123-003,N,0.002MG/L,LC001,DS001,A  D  MI NN.L  A  DI E  SROOM
3/16/2016,RT,LEAD,1030,1603-05123-004,Y,,LC001,DS001,A  D  MI NK  I TC  HE  N
3/16/2016,RT,LEAD,1030,1603-05123-005,Y,,LC001,DS001,A  D  MI NB  L  DGS  . L  AD  I ES
12/2/2015,RT,"COPPER, FREE",1022,1512-25887-001,N,0.048MG/L,LC001,DS001,ARDOMOIMNB  L  DGS  .L  A  DI E  S
12/2/2015,RT,LEAD,1030,1512-25887-001,N,0.001MG/L,LC001,DS001,RADOMOIMNB  L  DGS  .L  A  DI E  S
12/1/2015,RT,"COPPER, FREE",1022,1512-25499-001,N,0.045MG/L,LC001,DS001,BRAOSOEM GA  RA  GEKI T  C  HE  N
12/1/2015,RT,"COPPER, FREE",1022,1512-25499-002,N,0.066MG/L,LC001,DS001,ASIDNMKI NB  L  DGN.L  A  DI E  S
