Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
6/15/2017,RT,"COPPER, FREE",1022,1706-13580-001,N,0.20MG/L,LC001,DS001,"WSID 8341, GAS STATION"
6/15/2017,RT,"COPPER, FREE",1022,1706-13580-002,N,0.11MG/L,LC001,DS001,"WS  I D8  3  4  1  ,A  UB  UC  HON"
6/15/2017,RT,"COPPER, FREE",1022,1706-13580-003,N,0.26MG/L,LC001,DS001,"WS  I D8  3  4  1  ,P  OS  TO  FF  C  E"
6/15/2017,RT,"COPPER, FREE",1022,1706-13580-004,N,0.35MG/L,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K"
6/15/2017,RT,"COPPER, FREE",1022,1706-13580-005,N,0.18MG/L,LC001,DS001,"WS  I D8  3  4  1  ,R  EA  LES  T  AT  E"
6/15/2017,RT,LEAD,1030,1706-13580-001,N,0.0011MG/L,LC001,DS001,"WS  I D8  3  4  1  ,GA  SST  A  TI O  N"
6/15/2017,RT,LEAD,1030,1706-13580-002,Y,,LC001,DS001,"WS  I D8  3  4  1  ,A  UB  UC  HON"
6/15/2017,RT,LEAD,1030,1706-13580-003,Y,,LC001,DS001,"WS  I D8  3  4  1  ,P  OS  TO  FF  C  E"
6/15/2017,RT,LEAD,1030,1706-13580-004,N,0.0016MG/L,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K"
6/15/2017,RT,LEAD,1030,1706-13580-005,Y,,LC001,DS001,"WS  I D8  3  4  1  ,R  EA  LES  T  AT  E"
12/13/2016,RT,"COPPER, FREE",1022,1612-28409-001,N,0.16MG/L,LC001,DS001,"WS  I D8  3  4  1  ,GA  SST  A  TI O  N"
12/13/2016,RT,"COPPER, FREE",1022,1612-28409-002,N,0.054MG/L,LC001,DS001,"WS  I D8  3  4  1  ,A  UB  UC  HON"
12/13/2016,RT,"COPPER, FREE",1022,1612-28409-003,N,0.37MG/L,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K"
12/13/2016,RT,"COPPER, FREE",1022,1612-28409-004,N,0.25MG/L,LC001,DS001,"WS  I D8  3  4  1  ,P  OS  TO  FF  I C  E"
12/13/2016,RT,"COPPER, FREE",1022,1612-28409-005,N,0.14MG/L,LC001,DS001,"WS  I D8  3  4  1  ,R  EA  LES  T  AT  E"
12/13/2016,RT,LEAD,1030,1612-28409-001,Y,,LC001,DS001,"WS  I D8  3  4  1  ,GA  SST  A  TI O  N"
12/13/2016,RT,LEAD,1030,1612-28409-002,Y,,LC001,DS001,"WS  I D8  3  4  1  ,A  UB  UC  HON"
12/13/2016,RT,LEAD,1030,1612-28409-003,Y,,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K"
12/13/2016,RT,LEAD,1030,1612-28409-004,Y,,LC001,DS001,"WS  I D8  3  4  1  ,P  OS  TO  FF  I C  E"
12/13/2016,RT,LEAD,1030,1612-28409-005,Y,,LC001,DS001,"WS  I D8  3  4  1  ,R  EA  LES  T  AT  E"
6/24/2016,RT,"COPPER, FREE",1022,1606-13539-001,N,0.65MG/L,LC001,DS001,"WS  I D8  3  4  1  ,GA  SST  A  TI O  N"
6/24/2016,RT,"COPPER, FREE",1022,1606-13539-002,N,0.42MG/L,LC001,DS001,"WS  I D8  3  4  1  ,A  UB  UC  HON"
6/24/2016,RT,"COPPER, FREE",1022,1606-13539-003,N,0.85MG/L,LC001,DS001,"WS  I D8  3  4  1  ,P  OS  TO  FF  I C  E"
6/24/2016,RT,"COPPER, FREE",1022,1606-13539-004,N,1.3MG/L,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K"
6/24/2016,RT,"COPPER, FREE",1022,1606-13539-005,N,0.58MG/L,LC001,DS001,"WS  I D8  3  4  1  ,R  EA  LES  T  AT  E"
6/24/2016,RT,LEAD,1030,1606-13539-001,Y,,LC001,DS001,"WS  I D8  3  4  1  ,GA  SST  A  TI O  N"
6/24/2016,RT,LEAD,1030,1606-13539-002,Y,,LC001,DS001,"WS  I D8  3  4  1  ,A  UB  UC  HON"
6/24/2016,RT,LEAD,1030,1606-13539-003,Y,,LC001,DS001,"WS  I D8  3  4  1  ,P  OS  TO  FF  I C  E"
6/24/2016,RT,LEAD,1030,1606-13539-004,N,0.003MG/L,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K"
6/24/2016,RT,LEAD,1030,1606-13539-005,Y,,LC001,DS001,"WS  I D8  3  4  1  ,R  EA  LES  T  AT  E"
5/20/2016,SP,"COPPER, FREE",1022,1605-10474-001,N,0.72MG/L,LC001,DS001,"WS  I D8  3  4  1  ,B  AN  K,S  Y  ST  E  M"
5/20/2016,SP,LEAD,1030,1605-10474-001,N,0.005MG/L,LC001,DS001,"EWVSAIDLU 8A3T41IO, NB A  N  K,S  YS  T  EM"
2/3/2016,SP,"COPPER, FREE",1022,1602-02200-001,N,0.30MG/L,LC001,DS001,"WEVSAIDLU 8A3T41IO, NB A  T  HR  OOM"
2/3/2016,SP,"COPPER, FREE",1022,1602-02200-002,N,0.41MG/L,LC001,DS001,"AWUSBIDU C83H4O1N, B, SRYESATKERMO OEVMA L"
