Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
6/8/2017,RT,"COPPER, FREE",1022,1706-12455-001,N,0.085MG/L,LC001,DS001,"WSID 20408, WH1-BATH RM"
6/8/2017,RT,"COPPER, FREE",1022,1706-12455-002,N,0.049MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,WH2  - B  AT  HR  M"
6/8/2017,RT,"COPPER, FREE",1022,1706-12455-003,N,0.17MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- WAL  T  E  R"
6/8/2017,RT,"COPPER, FREE",1022,1706-12455-004,N,0.035MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- T  EL  E  S  AL  E"
6/8/2017,RT,"COPPER, FREE",1022,1706-12455-005,N,0.12MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- A  PR  I L"
6/8/2017,RT,LEAD,1030,1706-12455-001,Y,,LC001,DS001,"WS  I D2  0  4  0  8  ,WH1  - B  AT  HR  M"
6/8/2017,RT,LEAD,1030,1706-12455-002,Y,,LC001,DS001,"WS  I D2  0  4  0  8  ,WH2  - B  AT  HR  M"
6/8/2017,RT,LEAD,1030,1706-12455-003,N,0.0017MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- WAL  T  E  R"
6/8/2017,RT,LEAD,1030,1706-12455-004,Y,,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- T  EL  E  S  AL  E"
6/8/2017,RT,LEAD,1030,1706-12455-005,N,0.0070MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- A  PR  I L"
12/20/2016,RT,"COPPER, FREE",1022,1612-28804-001,N,0.096MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- WAL  T  E  R"
12/20/2016,RT,"COPPER, FREE",1022,1612-28804-002,N,0.094MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- 1  - BA  S  E-"
12/20/2016,RT,"COPPER, FREE",1022,1612-28804-003,N,0.17MG/L,LC001,DS001,"AWPSRIDIL 2  0  4  0  8  ,BR  -  MU  SE  UM"
12/20/2016,RT,"COPPER, FREE",1022,1612-28804-004,N,0.082MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,WAR  EH  S- 1"
12/20/2016,RT,"COPPER, FREE",1022,1612-28804-005,N,0.046MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,WAR  EH  S- 2"
12/20/2016,RT,LEAD,1030,1612-28804-001,N,0.0023MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- WAL  T  E  R"
12/20/2016,RT,LEAD,1030,1612-28804-002,N,0.0024MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R- 1  - BA  S  E-"
12/20/2016,RT,LEAD,1030,1612-28804-003,N,0.0020MG/L,LC001,DS001,"WAPSRIDIL 2  0  4  0  8  ,BR  -  MU  SE  UM"
12/20/2016,RT,LEAD,1030,1612-28804-004,N,0.0014MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,WAR  EH  S- 1"
12/20/2016,RT,LEAD,1030,1612-28804-005,Y,,LC001,DS001,"WS  I D2  0  4  0  8  ,WAR  EH  S- 2"
4/20/2016,RT,"COPPER, FREE",1022,1604-07847-001,N,1.1MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,A  CC  T."
4/20/2016,RT,"COPPER, FREE",1022,1604-07847-002,N,1.3MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,WH- 1"
4/20/2016,RT,"COPPER, FREE",1022,1604-07847-003,N,0.72MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,WH- 2"
4/20/2016,RT,"COPPER, FREE",1022,1604-07847-004,N,1.2MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,T  E  L  E"
4/20/2016,RT,"COPPER, FREE",1022,1604-07847-005,N,1.5MG/L,LC001,DS001,"SWASLIDES 2 0  4  0  8  ,BR  ,WA  L  T  ER"
4/20/2016,RT,LEAD,1030,1604-07847-001,N,0.011MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,A  CC  T."
4/20/2016,RT,LEAD,1030,1604-07847-002,N,0.009MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,WH- 1"
4/20/2016,RT,LEAD,1030,1604-07847-003,N,0.012MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,WH- 2"
4/20/2016,RT,LEAD,1030,1604-07847-004,N,0.009MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,T  E  L  E"
4/20/2016,RT,LEAD,1030,1604-07847-005,N,0.011MG/L,LC001,DS001,"SWASLIDES 2 0  4  0  8  ,BR  ,WA  L  T  ER"
12/8/2015,RT,"COPPER, FREE",1022,1512-26252-001,N,1.6MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  AT  H  ROOM#  1  ,"
12/8/2015,RT,"COPPER, FREE",1022,1512-26252-002,N,1.1MG/L,LC001,DS001,"AWCSCIDT .2  0  4  0  8  ,BR#  2"
12/8/2015,RT,"COPPER, FREE",1022,1512-26252-003,N,0.59MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,WH1"
12/8/2015,RT,"COPPER, FREE",1022,1512-26252-004,N,0.65MG/L,LC001,DS001,"WS  I D2  0  4  0  8  ,B  R,T  E  L  ES  ."
