Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/18/2017,RT,"COPPER, FREE",1022,1709-22393-001,N,0.082MG/L,LC001,DS001,"WSID 6089, BOYS ROOM"
9/18/2017,RT,"COPPER, FREE",1022,1709-22393-002,N,0.029MG/L,LC001,DS001,"WS  I D6  0  8  9  ,GI R  L  SR  OOM"
9/18/2017,RT,"COPPER, FREE",1022,1709-22393-003,N,0.076MG/L,LC001,DS001,"WS  I D6  0  8  9  ,K  I ND  ER  GAR  T  EN"
9/18/2017,RT,"COPPER, FREE",1022,1709-22393-004,N,0.084MG/L,LC001,DS001,"WS  I D6  0  8  9  ,R  OOM2  0  1"
9/18/2017,RT,"COPPER, FREE",1022,1709-22393-005,N,0.097MG/L,LC001,DS001,"WS  I D6  0  8  9  ,K  I T  CHE  N"
9/18/2017,RT,LEAD,1030,1709-22393-001,Y,,LC001,DS001,"WS  I D6  0  8  9  ,B  OY  SR  OOM"
9/18/2017,RT,LEAD,1030,1709-22393-002,Y,,LC001,DS001,"WS  I D6  0  8  9  ,GI R  L  SR  OOM"
9/18/2017,RT,LEAD,1030,1709-22393-003,Y,,LC001,DS001,"WS  I D6  0  8  9  ,K  I ND  ER  GAR  T  EN"
9/18/2017,RT,LEAD,1030,1709-22393-004,Y,,LC001,DS001,"WS  I D6  0  8  9  ,R  OOM2  0  1"
9/18/2017,RT,LEAD,1030,1709-22393-005,Y,,LC001,DS001,"WS  I D6  0  8  9  ,K  I T  CHE  N"
12/14/2016,RT,"COPPER, FREE",1022,1612-28410-001,N,0.047MG/L,LC001,DS001,"WS  I D6  0  8  9  ,2  0  1"
12/14/2016,RT,"COPPER, FREE",1022,1612-28410-002,N,0.037MG/L,LC001,DS001,"WS  I D6  0  8  9  ,B  OY  SR  OOM"
12/14/2016,RT,"COPPER, FREE",1022,1612-28410-003,N,0.026MG/L,LC001,DS001,"WS  I D6  0  8  9  ,GI R  L  SR  OOM"
12/14/2016,RT,"COPPER, FREE",1022,1612-28410-004,N,0.026MG/L,LC001,DS001,"WS  I D6  0  8  9  ,K  I ND  ER  GAR  T  EN"
12/14/2016,RT,"COPPER, FREE",1022,1612-28410-005,N,0.029MG/L,LC001,DS001,"WS  I D6  0  8  9  ,K  I T  CHE  N"
12/14/2016,RT,LEAD,1030,1612-28410-001,Y,,LC001,DS001,"WS  I D6  0  8  9  ,2  0  1"
12/14/2016,RT,LEAD,1030,1612-28410-002,Y,,LC001,DS001,"WS  I D6  0  8  9  ,B  OY  SR  OOM"
12/14/2016,RT,LEAD,1030,1612-28410-003,Y,,LC001,DS001,"WS  I D6  0  8  9  ,GI R  L  SR  OOM"
12/14/2016,RT,LEAD,1030,1612-28410-004,Y,,LC001,DS001,"WS  I D6  0  8  9  ,K  I ND  ER  GAR  T  EN"
12/14/2016,RT,LEAD,1030,1612-28410-005,N,0.0027MG/L,LC001,DS001,"WS  I D6  0  8  9  ,K  I T  CHE  N"
6/21/2016,RT,"COPPER, FREE",1022,1606-13050-001,N,0.076MG/L,LC001,DS001,"WS  I D6  0  8  9  ,R  OOM2  0  1"
6/21/2016,RT,LEAD,1030,1606-13050-001,Y,,LC001,DS001,"WS  I D6  0  8  9  ,R  OOM2  0  1"
6/14/2016,RT,"COPPER, FREE",1022,1606-12525-002,N,0.048MG/L,LC001,DS001,WS  I D6  0  8  9B  OY  SR  OOM
6/14/2016,RT,"COPPER, FREE",1022,1606-12525-003,N,0.056MG/L,LC001,DS001,WS  I D6  0  8  9K  I ND  ER  GAR  DE  N
6/14/2016,RT,"COPPER, FREE",1022,1606-12525-004,N,0.021MG/L,LC001,DS001,WS  I D6  0  8  9GI R  L  SR  OOM
6/14/2016,RT,"COPPER, FREE",1022,1606-12525-005,N,0.053MG/L,LC001,DS001,WS  I D6  0  8  9K  I T  CHE  N
6/14/2016,RT,LEAD,1030,1606-12525-002,Y,,LC001,DS001,WS  I D6  0  8  9B  OY  SR  OOM
6/14/2016,RT,LEAD,1030,1606-12525-003,Y,,LC001,DS001,WS  I D6  0  8  9K  I ND  ER  GAR  DE  N
6/14/2016,RT,LEAD,1030,1606-12525-004,Y,,LC001,DS001,WS  I D6  0  8  9GI R  L  SR  OOM
6/14/2016,RT,LEAD,1030,1606-12525-005,Y,,LC001,DS001,WS  I D6  0  8  9K  I T  CHE  N
10/13/2015,RT,"COPPER, FREE",1022,1510-22404-001,Y,,LC001,DS001,"WS  I D6  0  8  9  ,S  OUR  CE#  1OF"
10/13/2015,RT,"COPPER, FREE",1022,1510-22404-002,N,0.036MG/L,LC001,DS001,"W1  S  I D6  0  8  9  ,GI R  L  S"
10/13/2015,RT,LEAD,1030,1510-22404-001,Y,,LC001,DS001,"WBASTIDH R6O08O9M, S, 2ONUDR CFLEO #O1R O  F"
10/13/2015,RT,LEAD,1030,1510-22404-002,N,0.002MG/L,LC001,DS001,"1W  S  I D6  0  8  9  ,GI R  L  S"
