Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
8/4/2010,RT,"COPPER, FREE",1022,11I0115,N,0.10MG/L,LC002,DS002,CERT. BUS BROKERS SINK
8/4/2010,RT,"COPPER, FREE",1022,11I0116,Y,,LC002,DS002,TH  EC  OL  L  E  CT  I ON
8/4/2010,RT,"COPPER, FREE",1022,11I0117,N,0.08MG/L,LC002,DS002,BBAETTTHERRO OTRMA  V  ELB  AC  KS  I NK
8/4/2010,RT,"COPPER, FREE",1022,11I0118,N,0.04MG/L,LC002,DS002,P  A  T  RI CI AL  Y  NNES  I NK
8/4/2010,RT,"COPPER, FREE",1022,11I0119,N,0.07MG/L,LC002,DS002,J US  TMYS  T  YL  EBA  CKS  I NK
8/4/2010,RT,"COPPER, FREE",1022,11I0120,N,0.05MG/L,LC001,DS001,T  H  RE  EMO  UNT  A  I NC  AF  E
8/4/2010,RT,"COPPER, FREE",1022,11I0121,N,0.16MG/L,LC001,DS001,CSIHNIKTTE  ND  ENBA  NK
8/4/2010,RT,"COPPER, FREE",1022,11I0122,N,0.06MG/L,LC001,DS001,KJAITYCSH REENS  T  AU  RA  NTB  AR
8/4/2010,RT,"COPPER, FREE",1022,11I0123,N,0.05MG/L,LC001,DS001,SPIONSKTOF  F  I CES  I NK
8/4/2010,RT,"COPPER, FREE",1022,11I0124,N,0.03MG/L,LC001,DS001,BI S  BE  E  SH  AR  DWAR  ES  I NK
8/4/2010,RT,LEAD,1030,11I0115,N,0.004MG/L,LC002,DS002,C  E  RT  .BU  SB  RO  KE  RSSI N  K
8/4/2010,RT,LEAD,1030,11I0116,Y,,LC002,DS002,TH  EC  OL  L  E  CT  I ON
8/4/2010,RT,LEAD,1030,11I0117,N,0.003MG/L,LC002,DS002,BBAETTHTERRO OTRMA  V  ELB  AC  KS  I NK
8/4/2010,RT,LEAD,1030,11I0118,N,0.005MG/L,LC002,DS002,PA  T  RI CI AL  Y  NNES  I NK
8/4/2010,RT,LEAD,1030,11I0119,Y,,LC002,DS002,J  US  TMYS  T  YL  EBA  CKS  I NK
8/4/2010,RT,LEAD,1030,11I0120,N,0.001MG/L,LC001,DS001,TH  RE  EMO  UNT  A  I NC  AF  E
8/4/2010,RT,LEAD,1030,11I0121,N,0.010MG/L,LC001,DS001,SCIHNIKTTE  ND  ENBA  NK
8/4/2010,RT,LEAD,1030,11I0122,Y,,LC001,DS001,JKAITYCSH REENS  T  AU  RA  NTB  AR
8/4/2010,RT,LEAD,1030,11I0123,N,0.002MG/L,LC001,DS001,PSIONSKTOF  F  I CES  I NK
8/4/2010,RT,LEAD,1030,11I0124,Y,,LC001,DS001,BI S  BE  E  SH  AR  DWAR  ES  I NK
9/10/2009,RT,"COPPER, FREE",1022,10I0430,Y,,LC001,DS001,BA  SB  E  ES  / BA  T  H
9/10/2009,RT,"COPPER, FREE",1022,10I0431,N,0.05MG/L,LC001,DS001,BE  T  TE  RT  R  AV  EL  / S  I NK
9/10/2009,RT,LEAD,1030,10I0430,Y,,LC001,DS001,B  A  SB  E  ES  / BA  T  H
9/10/2009,RT,LEAD,1030,10I0431,Y,,LC001,DS001,BE  T  TE  RT  R  AV  EL  / S  I NK
9/9/2009,RT,"COPPER, FREE",1022,10I0423,N,0.05MG/L,LC001,DS001,TH  EC  OL  L  E  CT  I ON/ B  A  CK
9/9/2009,RT,"COPPER, FREE",1022,10I0424,N,0.04MG/L,LC001,DS001,3S IMNKO U  NT  AI NCA  F  E/ S  I NK
9/9/2009,RT,"COPPER, FREE",1022,10I0425,N,0.04MG/L,LC001,DS001,PA  T  RI CI AL  Y  NNE
9/9/2009,RT,"COPPER, FREE",1022,10I0426,N,0.18MG/L,LC001,DS001,SCTHOITRTEE/NBDAETHNR/KOITOCMH EN
9/9/2009,RT,"COPPER, FREE",1022,10I0427,N,0.07MG/L,LC001,DS001,J  US  TMYS  T  YL  E  / BA  T  HR  OOM
9/9/2009,RT,"COPPER, FREE",1022,10I0428,N,0.12MG/L,LC001,DS001,C  E  RT  I F  I EDBU  S
9/9/2009,RT,"COPPER, FREE",1022,10I0429,N,0.06MG/L,LC001,DS001,BJARYOSK ERS/SINK
9/9/2009,RT,"COPPER, FREE",1022,10I0432,N,0.06MG/L,LC001,DS001,PROESSTTA OUFRFAICNET//BKAITTCHH  E  N
9/9/2009,RT,LEAD,1030,10I0423,Y,,LC001,DS001,T  H  EC  OL  L  E  CT  I ON/ B  A  CK
9/9/2009,RT,LEAD,1030,10I0424,N,0.001MG/L,LC001,DS001,S3 IMNKO U  NT  AI NCA  F  E/ S  I NK
