Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location,
"",,,,,,,Point,ID,,
2/7/2017,RT,"COPPER, FREE",1022,1702-02865-001,N,0.032MG/L,LC001,DS001,GIRLS BATH,
2/7/2017,RT,"COPPER, FREE",1022,1702-02865-002,N,0.045MG/L,LC001,DS001,MEN  ' SB  A  THUP,
2/7/2017,RT,"COPPER, FREE",1022,1702-02865-003,N,0.029MG/L,LC001,DS001,MEN  ' SB  A  TH,
2/7/2017,RT,"COPPER, FREE",1022,1702-02865-004,N,0.36MG/L,LC001,DS001,WA  T  ERFO  UNT  A  I N,
2/7/2017,RT,"COPPER, FREE",1022,1702-02865-005,N,0.044MG/L,LC001,DS001,UP  ST  A  I RSNUR  SE  RY,
2/7/2017,RT,LEAD,1030,1702-02865-001,Y,,LC001,DS001,G  I RL  SBA  T  H,
2/7/2017,RT,LEAD,1030,1702-02865-002,Y,,LC001,DS001,M  EN  ' SB  A  THUP,
2/7/2017,RT,LEAD,1030,1702-02865-003,Y,,LC001,DS001,M  EN  ' SB  A  TH,
2/7/2017,RT,LEAD,1030,1702-02865-004,Y,,LC001,DS001,WA  T  ERFO  UNT  A  I N,
2/7/2017,RT,LEAD,1030,1702-02865-005,Y,,LC001,DS001,UP  ST  A  I RSNUR  SE  RY,
8/4/2016,RT,"COPPER, FREE",1022,1608-17178-001,N,0.047MG/L,LC001,DS001,GI RL  SBA  T  H,
8/4/2016,RT,"COPPER, FREE",1022,1608-17178-002,N,0.034MG/L,LC001,DS001,U  I S  EXUPBA  T  H,
8/4/2016,RT,"COPPER, FREE",1022,1608-17178-003,N,0.024MG/L,LC001,DS001,M  EN  ' SB  A  TH,
8/4/2016,RT,"COPPER, FREE",1022,1608-17178-004,N,0.022MG/L,LC001,DS001,WA  T  ERFO  UNT  A  I N,
8/4/2016,RT,"COPPER, FREE",1022,1608-17178-005,N,0.28MG/L,LC001,DS001,UP  ST  A  I RSL  AU  NDR  Y,
8/4/2016,RT,LEAD,1030,1608-17178-001,Y,,LC001,DS001,GI RL  SBA  T  H,
8/4/2016,RT,LEAD,1030,1608-17178-002,Y,,LC001,DS001,U  I S  EXUPBA  T  H,
8/4/2016,RT,LEAD,1030,1608-17178-003,Y,,LC001,DS001,MEN  ' SB  A  TH,
8/4/2016,RT,LEAD,1030,1608-17178-004,Y,,LC001,DS001,WA  T  ERFO  UNT  A  I N,
8/4/2016,RT,LEAD,1030,1608-17178-005,Y,,LC001,DS001,U  P  ST  A  I RSL  AU  NDR  Y,
2/23/2016,RT,"COPPER, FREE",1022,1602-03567-001,Y,,LC001,DS001,GI RL  ' SB  AT  H,
2/23/2016,RT,"COPPER, FREE",1022,1602-03567-002,Y,,LC001,DS001,U  NI S  E  XB  AT  H-U  PS  T  A,I R  S
2/23/2016,RT,"COPPER, FREE",1022,1602-03567-003,Y,,LC001,DS001,MEN  ' SR  OOM,
2/23/2016,RT,"COPPER, FREE",1022,1602-03567-004,N,0.021MG/L,LC001,DS001,WA  T  ERFO  UNT  A  I N,
2/23/2016,RT,"COPPER, FREE",1022,1602-03567-005,Y,,LC001,DS001,UP  ST  A  I RSNUR  SE  RY,
2/23/2016,RT,LEAD,1030,1602-03567-001,Y,,LC001,DS001,G  I RL  ' SB  AT  H,
2/23/2016,RT,LEAD,1030,1602-03567-002,Y,,LC001,DS001,UNI S  E  XB  AT  H-U  PS  T  A,I R  S
2/23/2016,RT,LEAD,1030,1602-03567-003,Y,,LC001,DS001,M  EN  ' SR  OOM,
2/23/2016,RT,LEAD,1030,1602-03567-004,Y,,LC001,DS001,WA  T  ERFO  UNT  A  I N,
2/23/2016,RT,LEAD,1030,1602-03567-005,Y,,LC001,DS001,U  P  ST  A  I RSNUR  SE  RY,
11/4/2015,RT,"COPPER, FREE",1022,1511-23972-001,Y,,LC001,DS001,G  I RL  SBA  T  H,
11/4/2015,RT,"COPPER, FREE",1022,1511-23972-002,Y,,LC001,DS001,U  NI S  E  XU  PB  AT  H,
11/4/2015,RT,"COPPER, FREE",1022,1511-23972-003,Y,,LC001,DS001,MEN  ' SB  A  TH,
11/4/2015,RT,"COPPER, FREE",1022,1511-23972-004,Y,,LC001,DS001,WA  T  ERFO  UNT  A  I N,
