Date,,Analyte,Code,Lab Number,<,Concentration Units,Sample,Facility,Sampling Location
"",,,,,,,Point,ID,
9/29/2017,RT,"COPPER, FREE",1022,1709-23410-001,N,0.080MG/L,LC001,DS001,"WSID 5181, 2507 RT 113"
9/29/2017,RT,"COPPER, FREE",1022,1709-23410-002,Y,,LC001,DS001,"WS  I D5  1  8  1  ,2  4  8  9R  T1  1  3"
9/29/2017,RT,"COPPER, FREE",1022,1709-23410-003,Y,,LC001,DS001,"WS  I D5  1  8  1  ,2  4  9  1R  T1  1  3"
9/29/2017,RT,"COPPER, FREE",1022,1709-23410-004,N,0.077MG/L,LC001,DS001,"WS  I D5  1  8  1  ,2  1A  CA  DE  MYR  D"
9/29/2017,RT,"COPPER, FREE",1022,1709-23410-005,N,0.047MG/L,LC001,DS001,"WS  I D5  1  8  1  ,7  2L  I B  RA  RYRD"
9/29/2017,RT,LEAD,1030,1709-23410-001,N,0.0038MG/L,LC001,DS001,"WS  I D5  1  8  1  ,2  5  0  7R  T1  1  3"
9/29/2017,RT,LEAD,1030,1709-23410-002,N,0.0018MG/L,LC001,DS001,"WS  I D5  1  8  1  ,2  4  8  9R  T1  1  3"
9/29/2017,RT,LEAD,1030,1709-23410-003,Y,,LC001,DS001,"WS  I D5  1  8  1  ,2  4  9  1R  T1  1  3"
9/29/2017,RT,LEAD,1030,1709-23410-004,Y,,LC001,DS001,"WS  I D5  1  8  1  ,2  1A  CA  DE  MYR  D"
9/29/2017,RT,LEAD,1030,1709-23410-005,N,0.0162MG/L,LC001,DS001,"WS  I D5  1  8  1  ,7  2L  I B  RA  RYRD"
9/26/2014,RT,"COPPER, FREE",1022,1409-20154-002,N,0.078MG/L,LC001,DS001,"WS  I D5  1  8  1  ,2  5  0  7R  OUT  E1  1  3"
9/26/2014,RT,"COPPER, FREE",1022,1409-20154-003,N,0.021MG/L,LC001,DS001,"WS  I D5  1  8  1  ,MI L  L  E  R2  4  9  1"
9/26/2014,RT,"COPPER, FREE",1022,1409-20154-004,N,0.038MG/L,LC001,DS001,"RWOSUIDT E51 18113, ,S KTIUTCRHMEANN ,2  4  8  9"
9/26/2014,RT,"COPPER, FREE",1022,1409-20154-005,N,0.050MG/L,LC001,DS001,"RWOSUIDT E51 18113,  SE  NC  ER  ,5  7"
9/26/2014,RT,LEAD,1030,1409-20154-002,N,0.001MG/L,LC001,DS001,"AWCSAIDD E51M8Y1 ,R 2O5A07D  R  OUT  E1  1  3"
9/26/2014,RT,LEAD,1030,1409-20154-003,Y,,LC001,DS001,"WS  I D5  1  8  1  ,MI L  L  E  R2  4  9  1"
9/26/2014,RT,LEAD,1030,1409-20154-004,Y,,LC001,DS001,"RWOSUIDT E51 18113, ,S KTITUCRHMEANN ,2  4  8  9"
9/26/2014,RT,LEAD,1030,1409-20154-005,Y,,LC001,DS001,"WROSUIDT E51 18113,  SE  NC  ER  ,5  7"
9/24/2014,RT,"COPPER, FREE",1022,1409-20154-001,N,0.071MG/L,LC001,DS001,"AWCSAIDD E51M8Y1 ,R 2O1A ADC  A  DE  MY"
9/24/2014,RT,LEAD,1030,1409-20154-001,N,0.001MG/L,LC001,DS001,"RWOSAIDD 5, 1K8IT1C, 2H1E ANCA  DE  MY"
8/20/2011,RT,"COPPER, FREE",1022,12I0170,N,0.03MG/L,LC001,DS001,"KRIOTACDH,E KNI/T2C4H89E NR T1  1  3"
8/20/2011,RT,"COPPER, FREE",1022,12I0171,N,0.10MG/L,LC001,DS001,KI T  CH  EN  / 2  4  9  1RT1  1  3
8/20/2011,RT,"COPPER, FREE",1022,12I0172,N,0.04MG/L,LC001,DS001,KI T  CH  EN  / 2  5  0  7RT1  1  3
8/20/2011,RT,"COPPER, FREE",1022,12I0173,N,0.07MG/L,LC001,DS001,K  I T  CH  EN  / 5  7AC  AD  EMYRD
8/20/2011,RT,"COPPER, FREE",1022,12I0174,N,0.14MG/L,LC001,DS001,KI T  CH  EN  / 2  1AC  AD  EMYRD
8/20/2011,RT,LEAD,1030,12I0170,Y,,LC001,DS001,KI T  CH  EN  / 2  4  8  9RT1  1  3
8/20/2011,RT,LEAD,1030,12I0171,N,0.001MG/L,LC001,DS001,KI T  CH  EN  / 2  4  9  1RT1  1  3
8/20/2011,RT,LEAD,1030,12I0172,N,0.001MG/L,LC001,DS001,K  I T  CH  EN  / 2  5  0  7RT1  1  3
8/20/2011,RT,LEAD,1030,12I0173,Y,,LC001,DS001,K  I T  CH  EN  / 5  7AC  AD  EMYRD
8/20/2011,RT,LEAD,1030,12I0174,N,0.002MG/L,LC001,DS001,K  I T  CH  EN  / 2  1AC  AD  EMYRD
7/15/2010,RT,"COPPER, FREE",1022,11I0027,N,0.04MG/L,LC001,DS001,2 48  9R  T
7/15/2010,RT,"COPPER, FREE",1022,11I0028,N,0.45MG/L,LC001,DS001,21AC  AD  EMY
7/15/2010,RT,"COPPER, FREE",1022,11I0029,N,0.10MG/L,LC001,DS001,2 49 1RT
7/15/2010,RT,"COPPER, FREE",1022,11I0030,N,0.06MG/L,LC001,DS001,3 2L I BR  AR  YR  D
